"","comID","county","yearG","CAUSE","Ndeaths","YLL","m.YLL","Level","popTot","YLLper","cDeathRate","rateLCI","rateUCI","comName"
"605","18f","Contra Costa","2011-2015",69,325,7419.06,22.8278769230769,"gbd3",102230,1451.44478137533,63.5821187518341,56.6695190801899,70.4947184234783,"Richmond Central/San Pablo Central"
"606","18f","Contra Costa","2006-2010",69,363,8252.62,22.7344903581267,"gbd3",102230,1614.52019955003,71.016335713587,63.7107836790544,78.3218877481197,"Richmond Central/San Pablo Central"
"607","18g","Contra Costa","2001-2005",69,92,1928.68,20.9639130434783,"gbd3",80494,479.210872860089,22.8588466221085,18.1878614248939,27.5298318193231,"El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon"
"608","18g","Contra Costa","2011-2015",69,360,7372.93,20.4803611111111,"gbd3",80494,1831.92039158198,89.4476606952071,80.2077914035149,98.6875299868993,"El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon"
"609","18g","Contra Costa","2006-2010",69,332,7157.33,21.6233534743202,"gbd3",80494,1778.35118145452,82.4906204189132,73.6173520020537,91.3638888357727,"El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon"
"610","18h","Contra Costa","2011-2015",69,357,7325.08,20.518431372549,"gbd3",138924,1054.54493104143,51.3950073421439,46.0636853217303,56.7263293625575,"Alamo/Danville/Diablo/San Ramon"
"611","18h","Contra Costa","2001-2005",69,61,1146.83,18.8004918032787,"gbd3",138924,165.101782269442,8.78177996602459,6.57801271557936,10.9855472164698,"Alamo/Danville/Diablo/San Ramon"
"612","18h","Contra Costa","2006-2010",69,335,6962.89,20.8469760479042,"gbd3",138924,1002.40275258415,48.227808010135,43.0633683113665,53.3922477089036,"Alamo/Danville/Diablo/San Ramon"
"613","18i","Contra Costa","2011-2015",69,630,12435.58,19.7390158730159,"gbd3",114380,2174.43259311068,110.15911872705,101.557141881564,118.761095572536,"Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest"
"614","18i","Contra Costa","2001-2005",69,140,2984.88,21.3205714285714,"gbd3",114380,521.923413184123,24.4798041615667,20.4247933888649,28.5348149342685,"Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest"
"615","18i","Contra Costa","2006-2010",69,663,12451.15,18.7800150829563,"gbd3",114380,2177.15509704494,115.929358279419,107.10496696122,124.753749597619,"Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest"
"616","18j","Contra Costa","2011-2015",69,441,8240.96,18.6869841269841,"gbd3",102883,1602.00616233974,85.7284488205049,77.7272739567584,93.7296236842513,"Clayton/Concord South/Walnut Creek Central and East"
"617","18j","Contra Costa","2006-2010",69,442,8438.42,19.0914479638009,"gbd3",102883,1640.39151268917,85.9228443960615,77.9126030423087,93.9330857498144,"Clayton/Concord South/Walnut Creek Central and East"
"618","18j","Contra Costa","2001-2005",69,64,1431.12,22.36125,"gbd3",102883,278.203396090705,12.4413168356288,9.39325022086828,15.4893834503894,"Clayton/Concord South/Walnut Creek Central and East"
"619","19","Del Norte","2011-2015",69,113,2573.49,22.7742477876106,"gbd3",27788,1852.23117892616,81.3300705340435,66.3346027469633,96.3255383211236,"Crescent City/Gasquet/Klamath/Smith River"
"620","19","Del Norte","2001-2005",69,34,826.61,24.3120588235294,"gbd3",27788,594.94026198359,24.47099467396,16.2455335328326,32.6964558150874,"Crescent City/Gasquet/Klamath/Smith River"
"621","19","Del Norte","2006-2010",69,129,2968.94,23.0150387596899,"gbd3",27788,2136.85043903843,92.845832733554,76.8238724207968,108.867793046311,"Crescent City/Gasquet/Klamath/Smith River"
"622","190plus","Shasta","2011-2015",69,135,2651.15,19.7847014925373,"gbd3",24763,2141.21875378589,109.033638896741,90.6410987248154,127.426179068667,"Castella/Lakehead/OBrien/Big Bend/Montgomery Creek/Oak Run/Round Mountain/Manton/Millville/Shingletown/Viola/Palo Cedro/Burney/Cassel/Fall River Mills/Hat Creek/McArthur"
"623","190plus","Shasta","2001-2005",69,33,572.16,17.3381818181818,"gbd3",24763,462.108791341921,26.65266728587,17.5591520460779,35.7461825256622,"Castella/Lakehead/OBrien/Big Bend/Montgomery Creek/Oak Run/Round Mountain/Manton/Millville/Shingletown/Viola/Palo Cedro/Burney/Cassel/Fall River Mills/Hat Creek/McArthur"
"624","190plus","Shasta","2006-2010",69,141,2953.47,20.9465957446809,"gbd3",24763,2385.38949238784,113.879578403263,95.0827582839701,132.676398522556,"Castella/Lakehead/OBrien/Big Bend/Montgomery Creek/Oak Run/Round Mountain/Manton/Millville/Shingletown/Viola/Palo Cedro/Burney/Cassel/Fall River Mills/Hat Creek/McArthur"
"625","195plusSISKIYOU","Siskiyou","2006-2010",69,143,2891.86,20.2227972027972,"gbd3",23540,2456.97536108751,121.495327102804,101.582191695652,141.408462509956,"Happy Camp/Etna/Fort Jones/Greenview/Gazelle/Grenada/Hilt/Hornbrook/Yreka/Junction City/Salyer/Douglas City/Lewiston/Trinity Center/Weaverville/Forest Glen/Hayfork/Hyampom/Peanut/Kettenpom/Mad River/Ruth/Xenia"
"626","195plusSISKIYOU","Siskiyou","2001-2005",69,21,359.29,17.1090476190476,"gbd3",23540,305.259133389975,17.8419711129992,10.2109742408309,25.4729679851674,"Happy Camp/Etna/Fort Jones/Greenview/Gazelle/Grenada/Hilt/Hornbrook/Yreka/Junction City/Salyer/Douglas City/Lewiston/Trinity Center/Weaverville/Forest Glen/Hayfork/Hyampom/Peanut/Kettenpom/Mad River/Ruth/Xenia"
"627","195plusSISKIYOU","Siskiyou","2011-2015",69,128,2590.36,20.3965354330709,"gbd3",23540,2200.81563296517,108.75106202209,89.9112479272771,127.590876116903,"Happy Camp/Etna/Fort Jones/Greenview/Gazelle/Grenada/Hilt/Hornbrook/Yreka/Junction City/Salyer/Douglas City/Lewiston/Trinity Center/Weaverville/Forest Glen/Hayfork/Hyampom/Peanut/Kettenpom/Mad River/Ruth/Xenia"
"628","195plusTRINITY","Trinity","2006-2010",69,41,762.57,18.5992682926829,"gbd3",13373,1140.4621251776,61.3175801989082,42.548578637697,80.0865817601195,"Happy Camp/Etna/Fort Jones/Greenview/Gazelle/Grenada/Hilt/Hornbrook/Yreka/Junction City/Salyer/Douglas City/Lewiston/Trinity Center/Weaverville/Forest Glen/Hayfork/Hyampom/Peanut/Kettenpom/Mad River/Ruth/Xenia"
"629","195plusTRINITY","Trinity","2001-2005",69,6,171.45,28.575,"gbd3",13373,256.412173782996,8.97330441935243,1.7932974256258,16.1533114130791,"Happy Camp/Etna/Fort Jones/Greenview/Gazelle/Grenada/Hilt/Hornbrook/Yreka/Junction City/Salyer/Douglas City/Lewiston/Trinity Center/Weaverville/Forest Glen/Hayfork/Hyampom/Peanut/Kettenpom/Mad River/Ruth/Xenia"
"630","195plusTRINITY","Trinity","2011-2015",69,45,919.39,20.4308888888889,"gbd3",13373,1374.99439168474,67.2997831451432,47.6365241775986,86.9630421126878,"Happy Camp/Etna/Fort Jones/Greenview/Gazelle/Grenada/Hilt/Hornbrook/Yreka/Junction City/Salyer/Douglas City/Lewiston/Trinity Center/Weaverville/Forest Glen/Hayfork/Hyampom/Peanut/Kettenpom/Mad River/Ruth/Xenia"
"631","197plus","Siskiyou","2011-2015",69,119,2601.26,21.8593277310924,"gbd3",20355,2555.89290100712,116.924588553181,95.9167940433291,137.932383063033,"Tulelake/Carrick/Edgewood/Mount Shasta/Weed/Dunsmuir/McCloud/Tennant/Dorris/Macdoel/Mount Hebron"
"632","197plus","Siskiyou","2001-2005",69,25,505.89,20.2356,"gbd3",20355,497.067059690494,24.5639891918448,14.9350823653154,34.1928960183741,"Tulelake/Carrick/Edgewood/Mount Shasta/Weed/Dunsmuir/McCloud/Tennant/Dorris/Macdoel/Mount Hebron"
"633","197plus","Siskiyou","2006-2010",69,132,2821.69,21.3764393939394,"gbd3",20355,2772.47850650946,129.69786293294,107.57231953987,151.823406326011,"Tulelake/Carrick/Edgewood/Mount Shasta/Weed/Dunsmuir/McCloud/Tennant/Dorris/Macdoel/Mount Hebron"
"634","201","Solano","2001-2005",69,5,104.12,20.824,"gbd3",22099,94.2305081677904,4.52509163310557,0.558746818514045,8.4914364476971,"Dixon"
"635","201","Solano","2006-2010",69,55,1255.42,22.8258181818182,"gbd3",22099,1136.17810760668,49.7760079641613,36.6211304249894,62.9308855033331,"Dixon"
"636","201","Solano","2011-2015",69,43,799.76,18.5990697674419,"gbd3",22099,723.797456898502,38.9157880447079,27.2841817833681,50.5473943060477,"Dixon"
"637","202a","Solano","2011-2015",69,398,8497.14,21.3495979899497,"gbd3",103218,1646.44538743242,77.1183320738631,69.5419096113817,84.6947545363445,"Vacaville"
"638","202a","Solano","2001-2005",69,73,1489.25,20.4006849315068,"gbd3",103218,288.564010153268,14.14481970199,10.9000485139031,17.3895908900769,"Vacaville"
"639","202a","Solano","2006-2010",69,365,8629.36,23.6420821917808,"gbd3",103218,1672.06494991184,70.7240985099498,63.4685695619548,77.9796274579449,"Vacaville"
"640","202b","Solano","2006-2010",69,406,9830.79,24.2137684729064,"gbd3",111705,1760.13428226131,72.6914641242559,65.620665144689,79.7622631038227,"Fairfield"
"641","202b","Solano","2011-2015",69,412,9323.42,22.6296601941748,"gbd3",111705,1669.29322769795,73.7657222147621,66.6428675706251,80.8885768588991,"Fairfield"
"642","202b","Solano","2001-2005",69,71,1568.48,22.0912676056338,"gbd3",111705,280.825388299539,12.7120540709906,9.75516761402515,15.668940527956,"Fairfield"
"643","203.1plus","Solano","2011-2015",69,141,3200.54,22.698865248227,"gbd3",44350,1443.31003382187,63.5851183765502,53.0898386332796,74.0803981198207,"Benicia/Collinsville/Suisun City/Rio Vista"
"644","203.1plus","Solano","2001-2005",69,22,366.08,16.64,"gbd3",44350,165.086809470124,9.92108229988726,5.77540204655107,14.0667625532234,"Benicia/Collinsville/Suisun City/Rio Vista"
"645","203.1plus","Solano","2006-2010",69,108,2395.18,22.1775925925926,"gbd3",44350,1080.12626832018,48.7034949267193,39.5181315835982,57.8888582698404,"Benicia/Collinsville/Suisun City/Rio Vista"
"646","204","Solano","2011-2015",69,621,13295.82,21.4103381642512,"gbd3",144381,1841.76865377023,86.0223990691296,79.2566818607267,92.7881162775325,"Vallejo"
"647","204","Solano","2006-2010",69,618,12905.45,20.8826051779935,"gbd3",144381,1787.69367160499,85.6068319238681,78.8574768124732,92.356187035263,"Vallejo"
"648","204","Solano","2001-2005",69,98,2386.32,24.3502040816327,"gbd3",144381,330.558730026804,13.5751934118755,10.8874916310463,16.2628951927048,"Vallejo"
"649","205.1plus","Sonoma","2006-2010",69,137,2895.93,21.1381751824818,"gbd3",29907,1936.62353295215,91.6173471093724,76.275928528532,106.958765690213,"Geyserville/Healdsburg/Cloverdale"
"650","205.1plus","Sonoma","2001-2005",69,26,560.81,21.5696153846154,"gbd3",29907,375.035944762096,17.3872337579831,10.7039190804101,24.0705484355561,"Geyserville/Healdsburg/Cloverdale"
"651","205.1plus","Sonoma","2011-2015",69,129,2459.24,19.0638759689922,"gbd3",29907,1644.59156719163,86.267429029993,71.3806723118033,101.154185748183,"Geyserville/Healdsburg/Cloverdale"
"652","205.2","Sonoma","2006-2010",69,96,2258.77,23.5288541666667,"gbd3",30097,1500.99345449713,63.7937335947104,51.0325635741627,76.5549036152582,"Windsor"
"653","205.2","Sonoma","2001-2005",69,24,595.37,24.8070833333333,"gbd3",30097,395.634116357112,15.9484333986776,9.56784838840375,22.3290184089515,"Windsor"
"654","205.2","Sonoma","2011-2015",69,103,1817.27,17.8163725490196,"gbd3",30097,1207.60873176729,68.4453600026581,55.2271243309412,81.6635956743749,"Windsor"
"655","207","Sonoma","2011-2015",69,107,2336.56,21.8370093457944,"gbd3",23729,1969.37081208648,90.185005689241,73.0970330806598,107.272978297822,"Forestville/Fort Ross/Guerneville/Jenner/Monte Rio/Occidental/Sea Ranch"
"656","207","Sonoma","2001-2005",69,12,316.25,26.3541666666667,"gbd3",23729,266.551477095537,10.1142062455224,4.39166049605375,15.836751994991,"Forestville/Fort Ross/Guerneville/Jenner/Monte Rio/Occidental/Sea Ranch"
"657","207","Sonoma","2006-2010",69,70,1380.78,19.7254285714286,"gbd3",23729,1163.79114164103,58.9995364322137,45.1782753650713,72.8207974993562,"Forestville/Fort Ross/Guerneville/Jenner/Monte Rio/Occidental/Sea Ranch"
"658","208","Sonoma","2006-2010",69,212,3591.95,16.9431603773585,"gbd3",42874,1675.58427018706,98.8944348556235,85.5821680398529,112.206701671394,"Boyes Hot Springs/Glen Ellen/Kenwood/Sonoma/Vineburg"
"659","208","Sonoma","2001-2005",69,40,949.55,23.73875,"gbd3",42874,442.949106684704,18.6593273312497,12.8768481382231,24.4418065242764,"Boyes Hot Springs/Glen Ellen/Kenwood/Sonoma/Vineburg"
"660","208","Sonoma","2011-2015",69,245,5190.78,21.2736885245902,"gbd3",42874,2421.41157811261,114.288379903904,99.9774740307971,128.599285777012,"Boyes Hot Springs/Glen Ellen/Kenwood/Sonoma/Vineburg"
"661","209.1","Sonoma","2011-2015",69,560,11558.08,20.6394285714286,"gbd3",136038,1699.24285861303,82.3299372234229,75.5110758437844,89.1487986030614,"Petaluma"
"662","209.1","Sonoma","2001-2005",69,108,2345.14,21.7142592592593,"gbd3",136038,344.777194607389,15.8779164645173,12.8833791715005,18.8724537575341,"Petaluma"
"663","209.1","Sonoma","2006-2010",69,484,9813.34,20.2754958677686,"gbd3",136038,1442.73511812876,71.156588600244,64.8172999220981,77.49587727839,"Petaluma"
"664","210.1","Sonoma","2006-2010",69,895,18100.47,20.2239888268156,"gbd3",197082,1836.84659177398,90.8251387747232,84.8747869694701,96.7754905799763,"Santa Rosa"
"665","210.1","Sonoma","2001-2005",69,198,4012.74,20.2663636363636,"gbd3",197082,407.215270800986,20.0931591926203,17.2944116778479,22.8919067073928,"Santa Rosa"
"666","210.1","Sonoma","2011-2015",69,928,18761.05,20.2384573894283,"gbd3",197082,1903.88264783187,94.1739986401599,88.1149405823273,100.233056697993,"Santa Rosa"
"667","210.2plus","Sonoma","2001-2005",69,40,954.18,23.8545,"gbd3",35351,539.831970807049,22.6301943367939,15.617153321778,29.6432353518097,"Two Rock/Valley Ford/Bodega/Sebastopol"
"668","210.2plus","Sonoma","2006-2010",69,178,4124,23.1685393258427,"gbd3",35351,2333.17303612345,100.704364798733,85.9103385706091,115.498391026856,"Two Rock/Valley Ford/Bodega/Sebastopol"
"669","210.2plus","Sonoma","2011-2015",69,163,3388.59,20.7888957055215,"gbd3",35351,1917.11125569291,92.218041922435,78.0610760422032,106.375007802667,"Two Rock/Valley Ford/Bodega/Sebastopol"
"670","211","Stanislaus","2011-2015",69,243,5075.06,20.8850205761317,"gbd3",58402,1737.97472689291,83.2163282079381,72.7533937810155,93.6792626348607,"Oakdale/Riverbank"
"671","211","Stanislaus","2001-2005",69,40,827.64,20.691,"gbd3",58402,283.428649703777,13.6981610218828,9.45313494534734,17.9431870984183,"Oakdale/Riverbank"
"672","211","Stanislaus","2006-2010",69,195,4368.09,22.4004615384615,"gbd3",58402,1495.8700044519,66.7785349816787,57.4057711868569,76.1512987765005,"Oakdale/Riverbank"
"673","212.1","Stanislaus","2001-2005",69,54,958.91,17.7575925925926,"gbd3",75863,252.800442903655,14.2361889194996,10.4391508300315,18.0332270089677,"Denair/Turlock"
"674","212.1","Stanislaus","2011-2015",69,341,7382.21,21.6487096774194,"gbd3",75863,1946.19511487814,89.8988966953587,80.3572075597916,99.4405858309259,"Denair/Turlock"
"675","212.1","Stanislaus","2006-2010",69,299,6578.13,22.0004347826087,"gbd3",75863,1734.21298920422,78.8263053135257,69.8915293338177,87.7610812932337,"Denair/Turlock"
"676","212.3plus","Stanislaus","2011-2015",69,149,3277.63,21.9975167785235,"gbd3",43137,1519.6374342212,69.0822263949742,57.9899346815387,80.1745181084096,"Keyes/Salida"
"677","212.3plus","Stanislaus","2006-2010",69,146,3095.05,21.1989726027397,"gbd3",43137,1434.98620673668,67.6913090850082,56.7112525526638,78.6713656173526,"Keyes/Salida"
"678","212.3plus","Stanislaus","2001-2005",69,34,740.4,21.7764705882353,"gbd3",43137,343.27839209959,15.7637295129471,10.4650505554478,21.0624084704464,"Keyes/Salida"
"679","213","Stanislaus","2006-2010",69,84,1977.4,23.5404761904762,"gbd3",39194,1009.03199469307,42.8637036281063,33.6973176317375,52.0300896244752,"Crows Landing/Empire/Grayson/Newman/Patterson/Westley"
"680","213","Stanislaus","2001-2005",69,13,374.01,28.77,"gbd3",39194,190.850640404143,6.63366841863551,3.02763145158857,10.2397053856824,"Crows Landing/Empire/Grayson/Newman/Patterson/Westley"
"681","213","Stanislaus","2011-2015",69,107,2481.7,23.1934579439252,"gbd3",39194,1266.36730111752,54.6001939072307,44.2547200584522,64.9456677560092,"Crows Landing/Empire/Grayson/Newman/Patterson/Westley"
"682","214","Stanislaus","2011-2015",69,191,4082.54,21.374554973822,"gbd3",47318,1725.57589078152,80.730377446215,69.2813554333793,92.1793994590506,"Hughson"
"683","214","Stanislaus","2006-2010",69,172,3897.26,22.658488372093,"gbd3",47318,1647.26319793736,72.6996069149161,61.8349521632635,83.5642616665687,"Hughson"
"684","214","Stanislaus","2001-2005",69,29,771.67,26.6093103448276,"gbd3",47318,326.163405046705,12.2574918635614,7.79630201073747,16.7186817163854,"Hughson"
"685","215a","Stanislaus","2001-2005",69,62,1337.65,21.575,"gbd3",81340,328.903368576346,15.2446520776986,11.4500192163639,19.0392849390332,"Modesto West"
"686","215a","Stanislaus","2006-2010",69,414,8830.58,21.3299033816425,"gbd3",81340,2171.27612490779,101.794934841406,91.9893367360278,111.600532946785,"Modesto West"
"687","215a","Stanislaus","2011-2015",69,463,9794.03,21.1534125269978,"gbd3",81340,2408.17064175068,113.843127612491,103.473470068666,124.212785156316,"Modesto West"
"688","215b","Stanislaus","2006-2010",69,371,8423.4,22.7045822102426,"gbd3",90343,1864.75985964602,82.13143242974,73.774045039373,90.488819820107,"Modesto East"
"689","215b","Stanislaus","2001-2005",69,87,1990.69,22.8814942528736,"gbd3",90343,440.696014079674,19.2599315940361,15.2128384016011,23.307024786471,"Modesto East"
"690","215b","Stanislaus","2011-2015",69,428,9287.51,21.7506088992974,"gbd3",90343,2056.05525607961,94.7500083016946,85.773540793885,103.726475809504,"Modesto East"
"691","215c","Stanislaus","2006-2010",69,307,6907.79,22.5009446254072,"gbd3",91770,1505.45712106353,66.9063964258472,59.4221764682759,74.3906163834186,"Ceres/Modesto South Central"
"692","215c","Stanislaus","2011-2015",69,323,7360.03,22.7864705882353,"gbd3",91770,1604.016563147,70.3933747412008,62.7166032028066,78.0701462795951,"Ceres/Modesto South Central"
"693","215c","Stanislaus","2001-2005",69,65,1374.69,21.1490769230769,"gbd3",91770,299.59463877084,14.165849406124,10.7220802395676,17.6096185726804,"Ceres/Modesto South Central"
"694","216plus","Sutter","2006-2010",69,433,8584.15,19.8248267898383,"gbd3",95247,1802.50296597268,90.9214988398585,82.3576157614774,99.4853819182395,"Meridian/Robbins/Yuba City/Nicolaus/Pleasant Grove/Live Oak"
"695","216plus","Sutter","2001-2005",69,84,1818.85,21.6529761904762,"gbd3",95247,381.922790219115,17.6383508141989,13.8663964981398,21.410305130258,"Meridian/Robbins/Yuba City/Nicolaus/Pleasant Grove/Live Oak"
"696","216plus","Sutter","2011-2015",69,403,8488.8,21.1164179104478,"gbd3",95247,1782.4813379949,84.6220878347875,76.3601998176402,92.8839758519347,"Meridian/Robbins/Yuba City/Nicolaus/Pleasant Grove/Live Oak"
"697","221","Tehama","2011-2015",69,211,4455.37,21.1154976303318,"gbd3",36118,2467.11888808904,116.839249127859,101.074189392524,132.604308863193,"Gerber/Los Flores/Proberta/Red Bluff"
"698","221","Tehama","2006-2010",69,161,3567.36,22.1575155279503,"gbd3",36118,1975.39177141591,89.1522232681765,75.3811645194502,102.923282016903,"Gerber/Los Flores/Proberta/Red Bluff"
"699","221","Tehama","2001-2005",69,32,552.82,17.275625,"gbd3",36118,306.11883271499,17.7196965501966,11.5802477463883,23.8591453540049,"Gerber/Los Flores/Proberta/Red Bluff"
"700","222plus","Tehama","2001-2005",69,14,289.05,20.6464285714286,"gbd3",27034,213.841828808167,10.3573278094252,4.93192740951011,15.7827282093402,"Paskenta/Rancho Tehama/Dairyville/Manton/Mineral/Paynes Creek/Corning/Los Molinos/Tehama/Vina"
"701","222plus","Tehama","2006-2010",69,136,2911.6,21.4088235294118,"gbd3",27034,2154.02826070874,100.614041577273,83.7042898431866,117.52379331136,"Paskenta/Rancho Tehama/Dairyville/Manton/Mineral/Paynes Creek/Corning/Los Molinos/Tehama/Vina"
"702","222plus","Tehama","2011-2015",69,140,3027.42,21.6244285714286,"gbd3",27034,2239.71295405785,103.573278094252,86.4166556121317,120.729900576372,"Paskenta/Rancho Tehama/Dairyville/Manton/Mineral/Paynes Creek/Corning/Los Molinos/Tehama/Vina"
"703","227.1plus","Tulare","2006-2010",69,110,2400.77,22.0254128440367,"gbd3",53446,898.390899225386,41.1630430715114,33.4706897837801,48.8553963592427,"Dinuba/Cutler-Orosi"
"704","227.1plus","Tulare","2001-2005",69,20,451.85,22.5925,"gbd3",53446,169.086554653295,7.48418964936571,4.20415918655622,10.7642201121752,"Dinuba/Cutler-Orosi"
"705","227.1plus","Tulare","2011-2015",69,147,3243.39,22.0638775510204,"gbd3",53446,1213.70729334281,55.008793922838,46.1163415725781,63.9012462730979,"Dinuba/Cutler-Orosi"
"706","228.2plus","Tulare","2006-2010",69,211,5263.67,24.9463033175355,"gbd3",63303,1663.00807228725,66.6635072587397,57.6686345430579,75.6583799744215,"Ivanhoe/Woodlake/Exeter/Lemon Cove/Lindsay/Strathmore/Three Rivers"
"707","228.2plus","Tulare","2001-2005",69,28,472.55,16.8767857142857,"gbd3",63303,149.297821588234,8.84634219547257,5.56967140152206,12.1230129894231,"Ivanhoe/Woodlake/Exeter/Lemon Cove/Lindsay/Strathmore/Three Rivers"
"708","228.2plus","Tulare","2011-2015",69,238,4822.07,20.2607983193277,"gbd3",63303,1523.48861823294,75.1939086615168,65.6408537741319,84.7469635489018,"Ivanhoe/Woodlake/Exeter/Lemon Cove/Lindsay/Strathmore/Three Rivers"
"709","23.1","El Dorado","2001-2005",69,37,626.14,16.9227027027027,"gbd3",68318,183.301618899851,10.8316988202231,7.34155113267536,14.3218465077708,"Cameron Park/El Dorado Hills/Shingle Springs"
"710","23.1","El Dorado","2006-2010",69,206,3972.8,19.2854368932039,"gbd3",68318,1163.0317046752,60.3062150531339,52.0709695055643,68.5414606007035,"Cameron Park/El Dorado Hills/Shingle Springs"
"711","23.1","El Dorado","2011-2015",69,225,4560.71,20.2698222222222,"gbd3",68318,1335.1415439562,65.8684387716268,57.2617875909421,74.4750899523115,"Cameron Park/El Dorado Hills/Shingle Springs"
"712","23.2plus","El Dorado","2006-2010",69,162,3539.75,21.8503086419753,"gbd3",33823,2093.10232681903,95.7928037134494,81.0417356010442,110.543871825855,"Garden Valley/Georgetown/Greenwood/Kelsey/Volcanoville/Camino/Pollock Pines"
"713","23.2plus","El Dorado","2011-2015",69,171,3663.78,21.4256140350877,"gbd3",33823,2166.44295302013,101.114626141974,85.959344336831,116.269907947118,"Garden Valley/Georgetown/Greenwood/Kelsey/Volcanoville/Camino/Pollock Pines"
"714","23.2plus","El Dorado","2001-2005",69,35,659.15,18.8328571428571,"gbd3",33823,389.764361529137,20.6959761109304,13.8395155340799,27.552436687781,"Garden Valley/Georgetown/Greenwood/Kelsey/Volcanoville/Camino/Pollock Pines"
"715","23.3","El Dorado","2011-2015",69,277,5538.67,19.9951985559567,"gbd3",50456,2195.44553670525,109.798636435706,96.8684390921251,122.728833779288,"Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville"
"716","23.3","El Dorado","2001-2005",69,49,894.25,18.25,"gbd3",50456,354.467258601554,19.4228634850166,13.9845616411208,24.8611653289125,"Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville"
"717","23.3","El Dorado","2006-2010",69,261,4936.36,18.9132567049808,"gbd3",50456,1956.69890597749,103.456476930395,90.905269058828,116.007684801962,"Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville"
"718","230","Tulare","2011-2015",69,260,5675.22,21.8277692307692,"gbd3",77229,1469.71215476052,67.3322197620065,59.1478668268427,75.5165726971703,"Tipton/Tulare/Woodville"
"719","230","Tulare","2006-2010",69,280,5854.14,20.9076428571429,"gbd3",77229,1516.04708075982,72.5116212821608,64.018316853456,81.0049257108657,"Tipton/Tulare/Woodville"
"720","230","Tulare","2001-2005",69,45,921.49,20.4775555555556,"gbd3",77229,238.638335340351,11.6536534203473,8.24875678601336,15.0585500546812,"Tipton/Tulare/Woodville"
"721","231plus","Tulare","2011-2015",69,396,9327.06,23.5531818181818,"gbd3",108534,1718.73514290453,72.9725247387915,65.78532241768,80.159727059903,"Alpaugh/Earlimart/Pixley/Porterville/Rich Grove/Terra Bella/Springville"
"722","231plus","Tulare","2001-2005",69,74,1767.46,23.8845945945946,"gbd3",108534,325.697016603092,13.6362798754307,10.5293737065431,16.7431860443184,"Alpaugh/Earlimart/Pixley/Porterville/Rich Grove/Terra Bella/Springville"
"723","231plus","Tulare","2006-2010",69,384,8495.02,22.1224479166667,"gbd3",108534,1565.41176037002,70.7612361103433,63.6837685129374,77.8387037077492,"Alpaugh/Earlimart/Pixley/Porterville/Rich Grove/Terra Bella/Springville"
"724","233","Tulare","2011-2015",69,528,11444.6,21.6753787878788,"gbd3",151521,1510.62888972486,69.6933098382402,63.7487155474694,75.6379041290111,"Farmersville/Goshen/Visalia"
"725","233","Tulare","2001-2005",69,111,2618.69,23.5918018018018,"gbd3",151521,345.653737765722,14.6514344546301,11.9258054118999,17.3770634973602,"Farmersville/Goshen/Visalia"
"726","233","Tulare","2006-2010",69,491,11099.58,22.6060692464358,"gbd3",151521,1465.08800760291,64.8094983533636,59.0769727271082,70.5420239796189,"Farmersville/Goshen/Visalia"
"727","234.2plus","Tuolumne","2011-2015",69,133,2721,20.4586466165414,"gbd3",25236,2156.44317641465,105.40497701696,87.4913557338655,123.318598300054,"Chinese Camp/Columbia/Jamestown/Sonora"
"728","234.2plus","Tuolumne","2006-2010",69,169,3701.49,21.9023076923077,"gbd3",25236,2933.49976224441,133.935647487716,113.74264400141,154.128650974022,"Chinese Camp/Columbia/Jamestown/Sonora"
"729","234.2plus","Tuolumne","2001-2005",69,30,879.78,29.326,"gbd3",25236,697.242035187827,23.7755587256301,15.2677406385299,32.2833768127302,"Chinese Camp/Columbia/Jamestown/Sonora"
"730","236","Tuolumne","2001-2005",69,28,649.34,23.1907142857143,"gbd3",25410,511.090121999213,22.0385674931129,13.8755178563775,30.2016171298484,"East Sonora/Mi-Wuk Village/Soulsbyville/Tuolumne City/Twain Harte"
"731","236","Tuolumne","2011-2015",69,171,3615.66,21.1442105263158,"gbd3",25410,2845.8559622196,134.592680047226,114.419634140285,154.765725954166,"East Sonora/Mi-Wuk Village/Soulsbyville/Tuolumne City/Twain Harte"
"732","236","Tuolumne","2006-2010",69,139,2835.13,20.396618705036,"gbd3",25410,2231.50728059819,109.405745769382,91.2179184697437,127.593573069021,"East Sonora/Mi-Wuk Village/Soulsbyville/Tuolumne City/Twain Harte"
"733","237","Ventura","2011-2015",69,257,5685.27,22.121673151751,"gbd3",68688,1655.38958770091,74.8311204286047,65.6823279378225,83.9799129193869,"Fillmore/Los Padres National Forest/Piru/Santa Paula/Saticoy"
