year,agell,ageul,sex,geoName,nx,raceCode
2014,55,59,Female,El Cerrito,1126,Total
2014,55,59,Female,Hercules,1001,Total
2014,55,59,Female,Lafayette,1007,Total
2014,55,59,Female,Martinez,1733,Total
2014,55,59,Female,Moraga,789,Total
2014,55,59,Female,Oakley,1015,Total
2014,55,59,Female,Orinda,853,Total
2014,55,59,Female,Pinole,716,Total
2014,55,59,Female,Pittsburg,2088,Total
2014,55,59,Female,Pleasant Hill,1330,Total
2014,55,59,Female,Richmond,3695,Total
2014,55,59,Female,San Pablo,878,Total
2014,55,59,Female,San Ramon,1853,Total
2014,55,59,Female,Walnut Creek,2130,Total
2014,60,64,Female,Antioch,3463,Total
2014,60,64,Female,Brentwood,1302,Total
2014,60,64,Female,Clayton,451,Total
2014,60,64,Female,Concord,3484,Total
2014,60,64,Female,Danville,1624,Total
2014,60,64,Female,El Cerrito,919,Total
2014,60,64,Female,Hercules,931,Total
2014,60,64,Female,Lafayette,854,Total
2014,60,64,Female,Martinez,1410,Total
2014,60,64,Female,Moraga,637,Total
2014,60,64,Female,Oakley,791,Total
2014,60,64,Female,Orinda,682,Total
2014,60,64,Female,Pinole,790,Total
2014,60,64,Female,Pittsburg,1697,Total
2014,60,64,Female,Pleasant Hill,1140,Total
2014,60,64,Female,Richmond,3360,Total
2014,60,64,Female,San Pablo,638,Total
2014,60,64,Female,San Ramon,1567,Total
2014,60,64,Female,Walnut Creek,2299,Total
2014,65,69,Female,Antioch,1751,Total
2014,65,69,Female,Brentwood,1188,Total
2014,65,69,Female,Clayton,444,Total
2014,65,69,Female,Concord,2687,Total
2014,65,69,Female,Danville,992,Total
2014,65,69,Female,El Cerrito,743,Total
2014,65,69,Female,Hercules,551,Total
2014,65,69,Female,Lafayette,777,Total
2014,65,69,Female,Martinez,979,Total
2014,65,69,Female,Moraga,598,Total
2014,65,69,Female,Oakley,827,Total
2014,65,69,Female,Orinda,557,Total
2014,65,69,Female,Pinole,412,Total
2014,65,69,Female,Pittsburg,1228,Total
2014,65,69,Female,Pleasant Hill,953,Total
2014,65,69,Female,Richmond,2312,Total
2014,65,69,Female,San Pablo,412,Total
2014,65,69,Female,San Ramon,1242,Total
2014,65,69,Female,Walnut Creek,2226,Total
2014,70,74,Female,Antioch,1700,Total
2014,70,74,Female,Brentwood,1005,Total
2014,70,74,Female,Clayton,236,Total
2014,70,74,Female,Concord,2080,Total
2014,70,74,Female,Danville,916,Total
2014,70,74,Female,El Cerrito,471,Total
2014,70,74,Female,Hercules,371,Total
2014,70,74,Female,Lafayette,420,Total
2014,70,74,Female,Martinez,527,Total
2014,70,74,Female,Moraga,398,Total
2014,70,74,Female,Oakley,386,Total
2014,70,74,Female,Orinda,391,Total
2014,70,74,Female,Pinole,460,Total
2014,70,74,Female,Pittsburg,761,Total
2014,70,74,Female,Pleasant Hill,487,Total
2014,70,74,Female,Richmond,1569,Total
2014,70,74,Female,San Pablo,445,Total
2014,70,74,Female,San Ramon,754,Total
2014,70,74,Female,Walnut Creek,2419,Total
2014,75,79,Female,Antioch,957,Total
2014,75,79,Female,Brentwood,516,Total
2014,75,79,Female,Clayton,137,Total
2014,75,79,Female,Concord,1512,Total
2014,75,79,Female,Danville,687,Total
2014,75,79,Female,El Cerrito,385,Total
2014,75,79,Female,Hercules,223,Total
2014,75,79,Female,Lafayette,437,Total
2014,75,79,Female,Martinez,461,Total
2014,75,79,Female,Moraga,311,Total
2014,75,79,Female,Oakley,296,Total
2014,75,79,Female,Orinda,373,Total
2014,75,79,Female,Pinole,409,Total
2014,75,79,Female,Pittsburg,543,Total
2014,75,79,Female,Pleasant Hill,348,Total
2014,75,79,Female,Richmond,1117,Total
2014,75,79,Female,San Pablo,338,Total
2014,75,79,Female,San Ramon,547,Total
2014,75,79,Female,Walnut Creek,2020,Total
2014,80,84,Female,Antioch,680,Total
2014,80,84,Female,Brentwood,474,Total
2014,80,84,Female,Clayton,69,Total
2014,80,84,Female,Concord,1147,Total
2014,80,84,Female,Danville,501,Total
2014,80,84,Female,El Cerrito,304,Total
2014,80,84,Female,Hercules,119,Total
2014,80,84,Female,Lafayette,277,Total
2014,80,84,Female,Martinez,293,Total
2014,80,84,Female,Moraga,215,Total
2014,80,84,Female,Oakley,125,Total
2014,80,84,Female,Orinda,221,Total
2014,80,84,Female,Pinole,228,Total
2014,80,84,Female,Pittsburg,437,Total
2014,80,84,Female,Pleasant Hill,362,Total
2014,80,84,Female,Richmond,876,Total
2014,80,84,Female,San Pablo,205,Total
2014,80,84,Female,San Ramon,557,Total
2014,80,84,Female,Walnut Creek,1789,Total
2014,85,199,Female,Antioch,582,Total
2014,85,199,Female,Brentwood,696,Total
2014,85,199,Female,Clayton,58,Total
2014,85,199,Female,Concord,1648,Total
2014,85,199,Female,Danville,698,Total
2014,85,199,Female,El Cerrito,663,Total
2014,85,199,Female,Hercules,222,Total
2014,85,199,Female,Lafayette,415,Total
2014,85,199,Female,Martinez,288,Total
2014,85,199,Female,Moraga,243,Total
2014,85,199,Female,Oakley,213,Total
2014,85,199,Female,Orinda,378,Total
2014,85,199,Female,Pinole,317,Total
2014,85,199,Female,Pittsburg,566,Total
2014,85,199,Female,Pleasant Hill,1004,Total
2014,85,199,Female,Richmond,900,Total
2014,85,199,Female,San Pablo,219,Total
2014,85,199,Female,San Ramon,433,Total
2014,85,199,Female,Walnut Creek,2474,Total
2015,0,4,Male,Antioch,3379,Total
2015,0,4,Male,Brentwood,1949,Total
2015,0,4,Male,Clayton,250,Total
2015,0,4,Male,Concord,4209,Total
2015,0,4,Male,Danville,1330,Total
2015,0,4,Male,El Cerrito,752,Total
2015,0,4,Male,Hercules,714,Total
2015,0,4,Male,Lafayette,461,Total
2015,0,4,Male,Martinez,857,Total
2015,0,4,Male,Moraga,349,Total
2015,0,4,Male,Oakley,1235,Total
2015,0,4,Male,Orinda,468,Total
2015,0,4,Male,Pinole,505,Total
2015,0,4,Male,Pittsburg,2386,Total
2015,0,4,Male,Pleasant Hill,970,Total
2015,0,4,Male,Richmond,3764,Total
2015,0,4,Male,San Pablo,991,Total
2015,0,4,Male,San Ramon,2426,Total
2015,0,4,Male,Walnut Creek,1533,Total
2015,5,9,Male,Antioch,3589,Total
2015,5,9,Male,Brentwood,2334,Total
2015,5,9,Male,Clayton,310,Total
2015,5,9,Male,Concord,4009,Total
2015,5,9,Male,Danville,1483,Total
2015,5,9,Male,El Cerrito,587,Total
2015,5,9,Male,Hercules,579,Total
2015,5,9,Male,Lafayette,1004,Total
2015,5,9,Male,Martinez,1044,Total
2015,5,9,Male,Moraga,539,Total
2015,5,9,Male,Oakley,1409,Total
2015,5,9,Male,Orinda,564,Total
2015,5,9,Male,Pinole,531,Total
2015,5,9,Male,Pittsburg,2546,Total
2015,5,9,Male,Pleasant Hill,852,Total
2015,5,9,Male,Richmond,3709,Total
2015,5,9,Male,San Pablo,938,Total
2015,5,9,Male,San Ramon,3944,Total
2015,5,9,Male,Walnut Creek,1237,Total
2015,10,14,Male,Antioch,4989,Total
2015,10,14,Male,Brentwood,2811,Total
2015,10,14,Male,Clayton,499,Total
2015,10,14,Male,Concord,3304,Total
2015,10,14,Male,Danville,1992,Total
2015,10,14,Male,El Cerrito,482,Total
2015,10,14,Male,Hercules,684,Total
2015,10,14,Male,Lafayette,1214,Total
2015,10,14,Male,Martinez,994,Total
2015,10,14,Male,Moraga,647,Total
2015,10,14,Male,Oakley,1386,Total
2015,10,14,Male,Orinda,743,Total
2015,10,14,Male,Pinole,645,Total
2015,10,14,Male,Pittsburg,1994,Total
2015,10,14,Male,Pleasant Hill,901,Total
2015,10,14,Male,Richmond,3427,Total
2015,10,14,Male,San Pablo,1131,Total
2015,10,14,Male,San Ramon,3632,Total
2015,10,14,Male,Walnut Creek,1919,Total
2015,15,19,Male,Antioch,4641,Total
2015,15,19,Male,Brentwood,2262,Total
2015,15,19,Male,Clayton,576,Total
2015,15,19,Male,Concord,3949,Total
2015,15,19,Male,Danville,1940,Total
2015,15,19,Male,El Cerrito,495,Total
2015,15,19,Male,Hercules,954,Total
2015,15,19,Male,Lafayette,655,Total
2015,15,19,Male,Martinez,1368,Total
2015,15,19,Male,Moraga,946,Total
2015,15,19,Male,Oakley,1742,Total
2015,15,19,Male,Orinda,710,Total
2015,15,19,Male,Pinole,367,Total
2015,15,19,Male,Pittsburg,2249,Total
2015,15,19,Male,Pleasant Hill,990,Total
2015,15,19,Male,Richmond,2985,Total
2015,15,19,Male,San Pablo,1227,Total
2015,15,19,Male,San Ramon,2703,Total
2015,15,19,Male,Walnut Creek,1498,Total
2015,20,24,Male,Antioch,3982,Total
2015,20,24,Male,Brentwood,1688,Total
2015,20,24,Male,Clayton,266,Total
2015,20,24,Male,Concord,3536,Total
2015,20,24,Male,Danville,658,Total
2015,20,24,Male,El Cerrito,638,Total
2015,20,24,Male,Hercules,922,Total
2015,20,24,Male,Lafayette,487,Total
2015,20,24,Male,Martinez,876,Total
2015,20,24,Male,Moraga,640,Total
2015,20,24,Male,Oakley,1473,Total
2015,20,24,Male,Orinda,553,Total
2015,20,24,Male,Pinole,472,Total
2015,20,24,Male,Pittsburg,2813,Total
2015,20,24,Male,Pleasant Hill,1473,Total
2015,20,24,Male,Richmond,4312,Total
2015,20,24,Male,San Pablo,1458,Total
2015,20,24,Male,San Ramon,1273,Total
2015,20,24,Male,Walnut Creek,1449,Total
2015,25,29,Male,Antioch,3438,Total
2015,25,29,Male,Brentwood,1307,Total
2015,25,29,Male,Clayton,196,Total
2015,25,29,Male,Concord,5108,Total
2015,25,29,Male,Danville,419,Total
2015,25,29,Male,El Cerrito,712,Total
2015,25,29,Male,Hercules,657,Total
2015,25,29,Male,Lafayette,501,Total
2015,25,29,Male,Martinez,1198,Total
2015,25,29,Male,Moraga,173,Total
2015,25,29,Male,Oakley,1331,Total
2015,25,29,Male,Orinda,272,Total
2015,25,29,Male,Pinole,808,Total
2015,25,29,Male,Pittsburg,2366,Total
2015,25,29,Male,Pleasant Hill,1018,Total
2015,25,29,Male,Richmond,4190,Total
2015,25,29,Male,San Pablo,1185,Total
2015,25,29,Male,San Ramon,1315,Total
2015,25,29,Male,Walnut Creek,1902,Total
2015,30,34,Male,Antioch,3631,Total
2015,30,34,Male,Brentwood,1333,Total
2015,30,34,Male,Clayton,254,Total
2015,30,34,Male,Concord,5449,Total
2015,30,34,Male,Danville,584,Total
2015,30,34,Male,El Cerrito,1050,Total
2015,30,34,Male,Hercules,806,Total
2015,30,34,Male,Lafayette,485,Total
2015,30,34,Male,Martinez,886,Total
2015,30,34,Male,Moraga,223,Total
2015,30,34,Male,Oakley,1175,Total
2015,30,34,Male,Orinda,310,Total
2015,30,34,Male,Pinole,695,Total
2015,30,34,Male,Pittsburg,2562,Total
2015,30,34,Male,Pleasant Hill,1188,Total
2015,30,34,Male,Richmond,4141,Total
2015,30,34,Male,San Pablo,1266,Total
2015,30,34,Male,San Ramon,1905,Total
2015,30,34,Male,Walnut Creek,1969,Total
2015,35,39,Male,Antioch,3029,Total
2015,35,39,Male,Brentwood,2064,Total
2015,35,39,Male,Clayton,206,Total
2015,35,39,Male,Concord,4395,Total
2015,35,39,Male,Danville,915,Total
2015,35,39,Male,El Cerrito,926,Total
2015,35,39,Male,Hercules,858,Total
2015,35,39,Male,Lafayette,468,Total
2015,35,39,Male,Martinez,1048,Total
2015,35,39,Male,Moraga,229,Total
2015,35,39,Male,Oakley,1291,Total
2015,35,39,Male,Orinda,376,Total
2015,35,39,Male,Pinole,444,Total
2015,35,39,Male,Pittsburg,2342,Total
2015,35,39,Male,Pleasant Hill,1231,Total
2015,35,39,Male,Richmond,4328,Total
2015,35,39,Male,San Pablo,1056,Total
2015,35,39,Male,San Ramon,3061,Total
2015,35,39,Male,Walnut Creek,1987,Total
2015,40,44,Male,Antioch,3108,Total
2015,40,44,Male,Brentwood,2102,Total
2015,40,44,Male,Clayton,200,Total
2015,40,44,Male,Concord,4690,Total
2015,40,44,Male,Danville,1557,Total
2015,40,44,Male,El Cerrito,813,Total
2015,40,44,Male,Hercules,699,Total
2015,40,44,Male,Lafayette,934,Total
2015,40,44,Male,Martinez,1432,Total
2015,40,44,Male,Moraga,461,Total
2015,40,44,Male,Oakley,1563,Total
2015,40,44,Male,Orinda,678,Total
2015,40,44,Male,Pinole,379,Total
2015,40,44,Male,Pittsburg,2080,Total
2015,40,44,Male,Pleasant Hill,1025,Total
2015,40,44,Male,Richmond,3697,Total
2015,40,44,Male,San Pablo,776,Total
2015,40,44,Male,San Ramon,3750,Total
2015,40,44,Male,Walnut Creek,1773,Total
2015,45,49,Male,Antioch,3557,Total
2015,45,49,Male,Brentwood,1944,Total
2015,45,49,Male,Clayton,584,Total
2015,45,49,Male,Concord,4363,Total
2015,45,49,Male,Danville,1830,Total
2015,45,49,Male,El Cerrito,861,Total
2015,45,49,Male,Hercules,911,Total
2015,45,49,Male,Lafayette,1087,Total
2015,45,49,Male,Martinez,1178,Total
2015,45,49,Male,Moraga,536,Total
2015,45,49,Male,Oakley,1740,Total
2015,45,49,Male,Orinda,679,Total
2015,45,49,Male,Pinole,486,Total
2015,45,49,Male,Pittsburg,2277,Total
2015,45,49,Male,Pleasant Hill,1143,Total
2015,45,49,Male,Richmond,3815,Total
2015,45,49,Male,San Pablo,1064,Total
2015,45,49,Male,San Ramon,3916,Total
2015,45,49,Male,Walnut Creek,1916,Total
2015,50,54,Male,Antioch,3532,Total
2015,50,54,Male,Brentwood,1953,Total
2015,50,54,Male,Clayton,655,Total
2015,50,54,Male,Concord,4492,Total
2015,50,54,Male,Danville,1926,Total
2015,50,54,Male,El Cerrito,869,Total
2015,50,54,Male,Hercules,961,Total
2015,50,54,Male,Lafayette,982,Total
2015,50,54,Male,Martinez,1683,Total
2015,50,54,Male,Moraga,537,Total
2015,50,54,Male,Oakley,1365,Total
2015,50,54,Male,Orinda,772,Total
2015,50,54,Male,Pinole,777,Total
2015,50,54,Male,Pittsburg,2162,Total
2015,50,54,Male,Pleasant Hill,1105,Total
2015,50,54,Male,Richmond,3153,Total
2015,50,54,Male,San Pablo,1107,Total
2015,50,54,Male,San Ramon,2895,Total
2015,50,54,Male,Walnut Creek,2585,Total
2015,55,59,Male,Antioch,4142,Total
2015,55,59,Male,Brentwood,1543,Total
2015,55,59,Male,Clayton,378,Total
2015,55,59,Male,Concord,4269,Total
2015,55,59,Male,Danville,1656,Total
2015,55,59,Male,El Cerrito,902,Total
2015,55,59,Male,Hercules,622,Total
2015,55,59,Male,Lafayette,866,Total
2015,55,59,Male,Martinez,1609,Total
2015,55,59,Male,Moraga,772,Total
2015,55,59,Male,Oakley,1240,Total
2015,55,59,Male,Orinda,803,Total
2015,55,59,Male,Pinole,406,Total
2015,55,59,Male,Pittsburg,1946,Total
2015,55,59,Male,Pleasant Hill,1200,Total
2015,55,59,Male,Richmond,3040,Total
2015,55,59,Male,San Pablo,863,Total
2015,55,59,Male,San Ramon,1986,Total
2015,55,59,Male,Walnut Creek,2178,Total
2015,60,64,Male,Antioch,2632,Total
2015,60,64,Male,Brentwood,1151,Total
2015,60,64,Male,Clayton,390,Total
2015,60,64,Male,Concord,3252,Total
2015,60,64,Male,Danville,1495,Total
2015,60,64,Male,El Cerrito,814,Total
2015,60,64,Male,Hercules,829,Total
2015,60,64,Male,Lafayette,729,Total
2015,60,64,Male,Martinez,1232,Total
2015,60,64,Male,Moraga,600,Total
2015,60,64,Male,Oakley,750,Total
2015,60,64,Male,Orinda,722,Total
2015,60,64,Male,Pinole,989,Total
2015,60,64,Male,Pittsburg,1477,Total
2015,60,64,Male,Pleasant Hill,1067,Total
2015,60,64,Male,Richmond,2643,Total
2015,60,64,Male,San Pablo,585,Total
2015,60,64,Male,San Ramon,1485,Total
2015,60,64,Male,Walnut Creek,1745,Total
2015,65,69,Male,Antioch,1844,Total
2015,65,69,Male,Brentwood,1013,Total
2015,65,69,Male,Clayton,342,Total
2015,65,69,Male,Concord,3114,Total
2015,65,69,Male,Danville,1067,Total
2015,65,69,Male,El Cerrito,664,Total
2015,65,69,Male,Hercules,693,Total
2015,65,69,Male,Lafayette,883,Total
2015,65,69,Male,Martinez,1177,Total
2015,65,69,Male,Moraga,556,Total
2015,65,69,Male,Oakley,466,Total
2015,65,69,Male,Orinda,485,Total
2015,65,69,Male,Pinole,550,Total
2015,65,69,Male,Pittsburg,743,Total
2015,65,69,Male,Pleasant Hill,712,Total
2015,65,69,Male,Richmond,2155,Total
2015,65,69,Male,San Pablo,449,Total
2015,65,69,Male,San Ramon,1146,Total
2015,65,69,Male,Walnut Creek,1779,Total
2015,70,74,Male,Antioch,1302,Total
2015,70,74,Male,Brentwood,893,Total
2015,70,74,Male,Clayton,266,Total
2015,70,74,Male,Concord,1689,Total
2015,70,74,Male,Danville,561,Total
2015,70,74,Male,El Cerrito,518,Total
2015,70,74,Male,Hercules,307,Total
2015,70,74,Male,Lafayette,496,Total
2015,70,74,Male,Martinez,556,Total
2015,70,74,Male,Moraga,324,Total
2015,70,74,Male,Oakley,288,Total
2015,70,74,Male,Orinda,383,Total
2015,70,74,Male,Pinole,344,Total
2015,70,74,Male,Pittsburg,911,Total
2015,70,74,Male,Pleasant Hill,506,Total
2015,70,74,Male,Richmond,877,Total
2015,70,74,Male,San Pablo,299,Total
2015,70,74,Male,San Ramon,749,Total
2015,70,74,Male,Walnut Creek,1567,Total
2015,75,79,Male,Antioch,886,Total
2015,75,79,Male,Brentwood,722,Total
2015,75,79,Male,Clayton,128,Total
2015,75,79,Male,Concord,1245,Total
2015,75,79,Male,Danville,590,Total
2015,75,79,Male,El Cerrito,275,Total
2015,75,79,Male,Hercules,173,Total
2015,75,79,Male,Lafayette,346,Total
2015,75,79,Male,Martinez,420,Total
2015,75,79,Male,Moraga,185,Total
2015,75,79,Male,Oakley,286,Total
2015,75,79,Male,Orinda,367,Total
2015,75,79,Male,Pinole,227,Total
2015,75,79,Male,Pittsburg,618,Total
2015,75,79,Male,Pleasant Hill,217,Total
2015,75,79,Male,Richmond,864,Total
2015,75,79,Male,San Pablo,253,Total
2015,75,79,Male,San Ramon,419,Total
2015,75,79,Male,Walnut Creek,1319,Total
2015,80,84,Male,Antioch,546,Total
2015,80,84,Male,Brentwood,503,Total
2015,80,84,Male,Clayton,121,Total
2015,80,84,Male,Concord,797,Total
2015,80,84,Male,Danville,446,Total
2015,80,84,Male,El Cerrito,276,Total
2015,80,84,Male,Hercules,108,Total
2015,80,84,Male,Lafayette,198,Total
2015,80,84,Male,Martinez,268,Total
2015,80,84,Male,Moraga,115,Total
2015,80,84,Male,Oakley,117,Total
2015,80,84,Male,Orinda,193,Total
2015,80,84,Male,Pinole,152,Total
2015,80,84,Male,Pittsburg,335,Total
2015,80,84,Male,Pleasant Hill,184,Total
2015,80,84,Male,Richmond,506,Total
2015,80,84,Male,San Pablo,128,Total
2015,80,84,Male,San Ramon,280,Total
2015,80,84,Male,Walnut Creek,1158,Total
2015,85,199,Male,Antioch,407,Total
2015,85,199,Male,Brentwood,155,Total
2015,85,199,Male,Clayton,83,Total
2015,85,199,Male,Concord,678,Total
2015,85,199,Male,Danville,524,Total
2015,85,199,Male,El Cerrito,248,Total
2015,85,199,Male,Hercules,57,Total
2015,85,199,Male,Lafayette,271,Total
2015,85,199,Male,Martinez,145,Total
2015,85,199,Male,Moraga,218,Total
2015,85,199,Male,Oakley,119,Total
2015,85,199,Male,Orinda,254,Total
2015,85,199,Male,Pinole,137,Total
2015,85,199,Male,Pittsburg,190,Total
2015,85,199,Male,Pleasant Hill,216,Total
2015,85,199,Male,Richmond,438,Total
2015,85,199,Male,San Pablo,152,Total
2015,85,199,Male,San Ramon,219,Total
2015,85,199,Male,Walnut Creek,1422,Total
2015,0,4,Female,Antioch,2853,Total
2015,0,4,Female,Brentwood,1451,Total
2015,0,4,Female,Clayton,264,Total
2015,0,4,Female,Concord,4544,Total
2015,0,4,Female,Danville,1169,Total
2015,0,4,Female,El Cerrito,512,Total
2015,0,4,Female,Hercules,623,Total
2015,0,4,Female,Lafayette,711,Total
2015,0,4,Female,Martinez,787,Total
2015,0,4,Female,Moraga,319,Total
2015,0,4,Female,Oakley,1452,Total
2015,0,4,Female,Orinda,337,Total
2015,0,4,Female,Pinole,407,Total
2015,0,4,Female,Pittsburg,2507,Total
2015,0,4,Female,Pleasant Hill,958,Total
2015,0,4,Female,Richmond,3974,Total
2015,0,4,Female,San Pablo,1018,Total
2015,0,4,Female,San Ramon,2221,Total
2015,0,4,Female,Walnut Creek,1421,Total
2015,5,9,Female,Antioch,4142,Total
2015,5,9,Female,Brentwood,2142,Total
2015,5,9,Female,Clayton,211,Total
2015,5,9,Female,Concord,4249,Total
2015,5,9,Female,Danville,1778,Total
2015,5,9,Female,El Cerrito,661,Total
2015,5,9,Female,Hercules,664,Total
2015,5,9,Female,Lafayette,743,Total
2015,5,9,Female,Martinez,1057,Total
2015,5,9,Female,Moraga,545,Total
2015,5,9,Female,Oakley,1660,Total
2015,5,9,Female,Orinda,641,Total
2015,5,9,Female,Pinole,640,Total
2015,5,9,Female,Pittsburg,2550,Total
2015,5,9,Female,Pleasant Hill,1059,Total
2015,5,9,Female,Richmond,3487,Total
2015,5,9,Female,San Pablo,1247,Total
2015,5,9,Female,San Ramon,3390,Total
2015,5,9,Female,Walnut Creek,1435,Total
2015,10,14,Female,Antioch,3377,Total
2015,10,14,Female,Brentwood,1966,Total
2015,10,14,Female,Clayton,409,Total
2015,10,14,Female,Concord,3497,Total
2015,10,14,Female,Danville,1951,Total
2015,10,14,Female,El Cerrito,601,Total
2015,10,14,Female,Hercules,743,Total
2015,10,14,Female,Lafayette,919,Total
2015,10,14,Female,Martinez,857,Total
2015,10,14,Female,Moraga,456,Total
2015,10,14,Female,Oakley,1503,Total
2015,10,14,Female,Orinda,751,Total
2015,10,14,Female,Pinole,469,Total
2015,10,14,Female,Pittsburg,2468,Total
2015,10,14,Female,Pleasant Hill,759,Total
2015,10,14,Female,Richmond,3331,Total
2015,10,14,Female,San Pablo,1008,Total
2015,10,14,Female,San Ramon,3324,Total
2015,10,14,Female,Walnut Creek,1555,Total
2015,15,19,Female,Antioch,4522,Total
2015,15,19,Female,Brentwood,2460,Total
2015,15,19,Female,Clayton,564,Total
2015,15,19,Female,Concord,3087,Total
2015,15,19,Female,Danville,1404,Total
2015,15,19,Female,El Cerrito,552,Total
2015,15,19,Female,Hercules,941,Total
2015,15,19,Female,Lafayette,850,Total
2015,15,19,Female,Martinez,1049,Total
2015,15,19,Female,Moraga,825,Total
2015,15,19,Female,Oakley,1434,Total
2015,15,19,Female,Orinda,418,Total
2015,15,19,Female,Pinole,448,Total
2015,15,19,Female,Pittsburg,2246,Total
2015,15,19,Female,Pleasant Hill,794,Total
2015,15,19,Female,Richmond,3168,Total
2015,15,19,Female,San Pablo,1053,Total
2015,15,19,Female,San Ramon,2318,Total
2015,15,19,Female,Walnut Creek,1766,Total
2015,20,24,Female,Antioch,4410,Total
2015,20,24,Female,Brentwood,1126,Total
2015,20,24,Female,Clayton,283,Total
2015,20,24,Female,Concord,3390,Total
2015,20,24,Female,Danville,601,Total
2015,20,24,Female,El Cerrito,589,Total
2015,20,24,Female,Hercules,895,Total
2015,20,24,Female,Lafayette,837,Total
2015,20,24,Female,Martinez,1137,Total
2015,20,24,Female,Moraga,962,Total
2015,20,24,Female,Oakley,1256,Total
2015,20,24,Female,Orinda,290,Total
2015,20,24,Female,Pinole,431,Total
2015,20,24,Female,Pittsburg,2622,Total
2015,20,24,Female,Pleasant Hill,1241,Total
2015,20,24,Female,Richmond,4071,Total
2015,20,24,Female,San Pablo,1199,Total
2015,20,24,Female,San Ramon,1343,Total
2015,20,24,Female,Walnut Creek,1545,Total
2015,25,29,Female,Antioch,3397,Total
2015,25,29,Female,Brentwood,993,Total
2015,25,29,Female,Clayton,158,Total
2015,25,29,Female,Concord,4845,Total
2015,25,29,Female,Danville,479,Total
2015,25,29,Female,El Cerrito,676,Total
2015,25,29,Female,Hercules,892,Total
2015,25,29,Female,Lafayette,336,Total
2015,25,29,Female,Martinez,1371,Total
2015,25,29,Female,Moraga,243,Total
2015,25,29,Female,Oakley,1224,Total
2015,25,29,Female,Orinda,161,Total
2015,25,29,Female,Pinole,663,Total
2015,25,29,Female,Pittsburg,2693,Total
2015,25,29,Female,Pleasant Hill,1348,Total
2015,25,29,Female,Richmond,4454,Total
2015,25,29,Female,San Pablo,1117,Total
2015,25,29,Female,San Ramon,1360,Total
2015,25,29,Female,Walnut Creek,2013,Total
2015,30,34,Female,Antioch,3230,Total
2015,30,34,Female,Brentwood,1614,Total
2015,30,34,Female,Clayton,221,Total
2015,30,34,Female,Concord,4872,Total
2015,30,34,Female,Danville,895,Total
2015,30,34,Female,El Cerrito,1003,Total
2015,30,34,Female,Hercules,770,Total
2015,30,34,Female,Lafayette,563,Total
2015,30,34,Female,Martinez,1020,Total
2015,30,34,Female,Moraga,173,Total
2015,30,34,Female,Oakley,1253,Total
2015,30,34,Female,Orinda,274,Total
2015,30,34,Female,Pinole,839,Total
2015,30,34,Female,Pittsburg,2484,Total
2015,30,34,Female,Pleasant Hill,1224,Total
2015,30,34,Female,Richmond,4506,Total
2015,30,34,Female,San Pablo,1083,Total
2015,30,34,Female,San Ramon,2682,Total
2015,30,34,Female,Walnut Creek,1752,Total
2015,35,39,Female,Antioch,3372,Total
2015,35,39,Female,Brentwood,2100,Total
2015,35,39,Female,Clayton,280,Total
2015,35,39,Female,Concord,4523,Total
2015,35,39,Female,Danville,1101,Total
2015,35,39,Female,El Cerrito,847,Total
2015,35,39,Female,Hercules,882,Total
2015,35,39,Female,Lafayette,769,Total
2015,35,39,Female,Martinez,1013,Total
2015,35,39,Female,Moraga,299,Total
2015,35,39,Female,Oakley,1498,Total
2015,35,39,Female,Orinda,537,Total
2015,35,39,Female,Pinole,456,Total
2015,35,39,Female,Pittsburg,2714,Total
2015,35,39,Female,Pleasant Hill,1135,Total
2015,35,39,Female,Richmond,3546,Total
2015,35,39,Female,San Pablo,959,Total
2015,35,39,Female,San Ramon,4001,Total
2015,35,39,Female,Walnut Creek,2114,Total
2015,40,44,Female,Antioch,3794,Total
2015,40,44,Female,Brentwood,2455,Total
2015,40,44,Female,Clayton,266,Total
2015,40,44,Female,Concord,4263,Total
2015,40,44,Female,Danville,1652,Total
2015,40,44,Female,El Cerrito,765,Total
2015,40,44,Female,Hercules,914,Total
2015,40,44,Female,Lafayette,918,Total
2015,40,44,Female,Martinez,1370,Total
2015,40,44,Female,Moraga,602,Total
2015,40,44,Female,Oakley,1536,Total
2015,40,44,Female,Orinda,739,Total
2015,40,44,Female,Pinole,537,Total
2015,40,44,Female,Pittsburg,2266,Total
2015,40,44,Female,Pleasant Hill,1304,Total
2015,40,44,Female,Richmond,3606,Total
2015,40,44,Female,San Pablo,1054,Total
2015,40,44,Female,San Ramon,3628,Total
2015,40,44,Female,Walnut Creek,1908,Total
2015,45,49,Female,Antioch,4125,Total
2015,45,49,Female,Brentwood,2334,Total
2015,45,49,Female,Clayton,589,Total
2015,45,49,Female,Concord,4500,Total
2015,45,49,Female,Danville,1984,Total
2015,45,49,Female,El Cerrito,895,Total
2015,45,49,Female,Hercules,1194,Total
2015,45,49,Female,Lafayette,1113,Total
2015,45,49,Female,Martinez,1459,Total
2015,45,49,Female,Moraga,619,Total
2015,45,49,Female,Oakley,1699,Total
2015,45,49,Female,Orinda,805,Total
2015,45,49,Female,Pinole,774,Total
2015,45,49,Female,Pittsburg,2205,Total
2015,45,49,Female,Pleasant Hill,1216,Total
2015,45,49,Female,Richmond,3512,Total
2015,45,49,Female,San Pablo,804,Total
2015,45,49,Female,San Ramon,3458,Total
2015,45,49,Female,Walnut Creek,2318,Total
