ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,GEOID,geotypevalue06,geoname,county,county_fips,region_name,region_code,Poverty,TotalPop,NumPov,percent,LL_95CI_percent,UL_95CI_percent,percent_SE,percent_RSE,place_decile,CA_RR,ConcentratedCT,version_pov
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6049000300,06049000300,0003.00,Modoc,06049,,,Overall,2681,356.573,13.3,5.6744681,20.9255319,3.8905775,29.2524625,,0.9708029,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6049000400,06049000400,0004.00,Modoc,06049,,,Overall,1290,300.57,23.3,12.5765957,34.0234043,5.4711246,23.4812215,,1.7007299,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6051000101,06051000101,0001.01,Mono,06051,,,Overall,3587,204.459,5.7,1.5297872,9.8702128,2.1276596,37.327361,,0.4160584,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6051000102,06051000102,0001.02,Mono,06051,,,Overall,2256,245.904,10.9,0,23.7680851,6.5653495,60.2325646,,0.7956204,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6051000200,06051000200,0002.00,Mono,06051,,,Overall,8062,1217.362,15.1,7.9510638,22.2489362,3.6474164,24.1550756,,1.1021898,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000101,06053000101,0001.01,Monterey,06053,,,Overall,1793,87.857,4.9,0.3723404,9.4276596,2.3100304,47.1434775,,0.3576642,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000102,06053000102,0001.02,Monterey,06053,,,Overall,8661,866.1,10,3.5659574,16.4340426,3.2826748,32.8267477,,0.729927,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000103,06053000103,0001.03,Monterey,06053,,,Overall,3842,192.1,5,1.187234,8.812766,1.9452888,38.9057751,,0.3649635,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000104,06053000104,0001.04,Monterey,06053,,,Overall,3405,507.345,14.9,1.4361702,28.3638298,6.8693009,46.1026907,,1.0875912,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000200,06053000200,0002.00,Monterey,06053,,,Overall,6984,705.384,10.1,3.6659574,16.5340426,3.2826748,32.5017304,,0.7372263,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000300,06053000300,0003.00,Monterey,06053,,,Overall,4547,750.255,16.5,7.4446809,25.5553191,4.6200608,28.0003684,,1.2043796,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000400,06053000400,0004.00,Monterey,06053,,,Overall,6053,1059.275,17.5,7.6106383,27.3893617,5.0455927,28.8319583,,1.2773723,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000501,06053000501,0005.01,Monterey,06053,,,Overall,3962,1343.118,33.9,17.3382979,50.4617021,8.449848,24.9258054,,2.4744526,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000502,06053000502,0005.02,Monterey,06053,,,Overall,4235,681.835,16.1,7.4021277,24.7978723,4.43769,27.5632917,,1.1751825,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000600,06053000600,0006.00,Monterey,06053,,,Overall,7077,2278.794,32.2,21.4765957,42.9234043,5.4711246,16.9910702,,2.350365,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000701,06053000701,0007.01,Monterey,06053,,,Overall,5993,2331.277,38.9,25.0787234,52.7212766,7.0516717,18.1276908,,2.8394161,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000702,06053000702,0007.02,Monterey,06053,,,Overall,6259,2134.319,34.1,22.9,45.3,5.7142857,16.7574361,,2.4890511,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000800,06053000800,0008.00,Monterey,06053,,,Overall,4664,965.448,20.7,12.8361702,28.5638298,4.0121581,19.3824061,,1.5109489,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053000900,06053000900,0009.00,Monterey,06053,,,Overall,5886,1124.226,19.1,11.1170213,27.0829787,4.0729483,21.3243368,,1.3941606,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053001200,06053001200,0012.00,Monterey,06053,,,Overall,3164,468.272,14.8,3.9574468,25.6425532,5.5319149,37.3778033,,1.080292,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053001300,06053001300,0013.00,Monterey,06053,,,Overall,2567,626.348,24.4,12.9617021,35.8382979,5.8358663,23.9174847,,1.7810219,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053001400,06053001400,0014.00,Monterey,06053,,,Overall,2523,413.772,16.4,7.2255319,25.5744681,4.6808511,28.5417748,,1.1970803,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053001500,06053001500,0015.00,Monterey,06053,,,Overall,5457,594.813,10.9,4.5851064,17.2148936,3.2218845,29.5585734,,0.7956204,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053001600,06053001600,0016.00,Monterey,06053,,,Overall,2597,342.804,13.2,0.3319149,26.0680851,6.5653495,49.7374965,,0.9635036,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053001700,06053001700,0017.00,Monterey,06053,,,Overall,3505,403.075,11.5,4.9468085,18.0531915,3.343465,29.0736091,,0.8394161,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053001801,06053001801,0018.01,Monterey,06053,,,Overall,4200,478.8,11.4,3.893617,18.906383,3.8297872,33.5946249,,0.8321168,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053001802,06053001802,0018.02,Monterey,06053,,,Overall,5425,1524.425,28.1,15.5893617,40.6106383,6.3829787,22.7152268,,2.0510949,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010101,06053010101,0101.01,Monterey,06053,,,Overall,3772,995.808,26.4,12.6978723,40.1021277,6.9908815,26.4806116,,1.9270073,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010102,06053010102,0101.02,Monterey,06053,,,Overall,3245,171.985,5.3,0,13.0446809,3.9513678,74.5541091,,0.3868613,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010202,06053010202,0102.02,Monterey,06053,,,Overall,4692,412.896,8.8,3.0808511,14.5191489,2.9179331,33.158331,,0.6423358,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010305,06053010305,0103.05,Monterey,06053,,,Overall,4490,408.59,9.1,0.8787234,17.3212766,4.1945289,46.0937239,,0.6642336,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010306,06053010306,0103.06,Monterey,06053,,,Overall,1314,197.1,15,0,32.8723404,9.118541,60.7902736,,1.0948905,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010400,06053010400,0104.00,Monterey,06053,,,Overall,5490,757.62,13.8,4.9829787,22.6170213,4.4984802,32.5976829,,1.0072993,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010501,06053010501,0105.01,Monterey,06053,,,Overall,6955,577.265,8.3,1.9851064,14.6148936,3.2218845,38.8178855,,0.6058394,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010504,06053010504,0105.04,Monterey,06053,,,Overall,4351,704.862,16.2,3.212766,29.187234,6.6261398,40.9020976,,1.1824818,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010505,06053010505,0105.05,Monterey,06053,,,Overall,5027,970.211,19.3,6.5510638,32.0489362,6.5045593,33.7023796,,1.4087591,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010506,06053010506,0105.06,Monterey,06053,,,Overall,4693,1084.083,23.1,10.9468085,35.2531915,6.2006079,26.8424585,,1.6861314,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010603,06053010603,0106.03,Monterey,06053,,,Overall,7839,438.984,5.6,2.1446809,9.0553191,1.7629179,31.4806774,,0.4087591,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010604,06053010604,0106.04,Monterey,06053,,,Overall,5983,831.637,13.9,4.1297872,23.6702128,4.9848024,35.861888,,1.0145985,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010605,06053010605,0106.05,Monterey,06053,,,Overall,4482,439.236,9.8,2.8893617,16.7106383,3.5258359,35.977917,,0.7153285,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010606,06053010606,0106.06,Monterey,06053,,,Overall,5408,984.256,18.2,8.5489362,27.8510638,4.9240122,27.0550119,,1.3284672,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010607,06053010607,0106.07,Monterey,06053,,,Overall,4699,1118.362,23.8,14.387234,33.212766,4.8024316,20.1782841,,1.7372263,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010608,06053010608,0106.08,Monterey,06053,,,Overall,3892,470.932,12.1,0.6617021,23.5382979,5.8358663,48.2302997,,0.8832117,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010701,06053010701,0107.01,Monterey,06053,,,Overall,7472,194.272,2.6,0.5744681,4.6255319,1.0334347,39.7474866,,0.189781,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010702,06053010702,0107.02,Monterey,06053,,,Overall,4023,44.253,1.1,0,2.4106383,0.668693,60.7902736,,0.080292,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010804,06053010804,0108.04,Monterey,06053,,,Overall,4791,819.261,17.1,8.1638298,26.0361702,4.5592705,26.6624007,,1.2481752,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053010900,06053010900,0109.00,Monterey,06053,,,Overall,10337,,,,,,,,,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011000,06053011000,0110.00,Monterey,06053,,,Overall,6211,552.779,8.9,4.7297872,13.0702128,2.1276596,23.9062874,,0.649635,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011101,06053011101,0111.01,Monterey,06053,,,Overall,5394,1116.558,20.7,12.7170213,28.6829787,4.0729483,19.6760789,,1.5109489,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011102,06053011102,0111.02,Monterey,06053,,,Overall,10483,1278.926,12.2,5.7659574,18.6340426,3.2826748,26.9071703,,0.8905109,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011202,06053011202,0112.02,Monterey,06053,,,Overall,6195,1468.215,23.7,15.1212766,32.2787234,4.3768997,18.4679312,,1.729927,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011203,06053011203,0112.03,Monterey,06053,,,Overall,6858,1337.31,19.5,9.6106383,29.3893617,5.0455927,25.8748344,,1.4233577,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011204,06053011204,0112.04,Monterey,06053,,,Overall,3045,295.365,9.7,1.9553191,17.4446809,3.9513678,40.7357503,,0.7080292,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011302,06053011302,0113.02,Monterey,06053,,,Overall,5171,1044.542,20.2,9.7148936,30.6851064,5.3495441,26.4828915,,1.4744526,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011303,06053011303,0113.03,Monterey,06053,,,Overall,3755,341.705,9.1,0.6404255,17.5595745,4.3161094,47.4297739,,0.6642336,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011304,06053011304,0113.04,Monterey,06053,,,Overall,6574,637.678,9.7,0.8829787,18.5170213,4.4984802,46.376085,,0.7080292,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011400,06053011400,0114.00,Monterey,06053,,,Overall,3069,294.624,9.6,5.0723404,14.1276596,2.3100304,24.0628166,,0.7007299,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011502,06053011502,0115.02,Monterey,06053,,,Overall,1944,474.336,24.4,5.3361702,43.4638298,9.7264438,39.8624745,,1.7810219,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011602,06053011602,0116.02,Monterey,06053,,,Overall,5404,86.464,1.6,0.1702128,3.0297872,0.7294833,45.5927052,,0.1167883,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011604,06053011604,0116.04,Monterey,06053,,,Overall,2019,157.482,7.8,1.6042553,13.9957447,3.1610942,40.526849,,0.5693431,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011700,06053011700,0117.00,Monterey,06053,,,Overall,3630,250.47,6.9,2.3723404,11.4276596,2.3100304,33.4787014,,0.5036496,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011801,06053011801,0118.01,Monterey,06053,,,Overall,1792,107.52,6,0.4,11.6,2.8571429,47.6190476,,0.4379562,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011802,06053011802,0118.02,Monterey,06053,,,Overall,1904,72.352,3.8,0,9.1617021,2.7355623,71.9884818,,0.2773723,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053011900,06053011900,0119.00,Monterey,06053,,,Overall,4168,312.6,7.5,1.3042553,13.6957447,3.1610942,42.147923,,0.5474453,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053012000,06053012000,0120.00,Monterey,06053,,,Overall,3185,436.345,13.7,5.0021277,22.3978723,4.43769,32.3918976,,1,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053012100,06053012100,0121.00,Monterey,06053,,,Overall,2209,99.405,4.5,0.5680851,8.4319149,2.006079,44.5795339,,0.3284672,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053012200,06053012200,0122.00,Monterey,06053,,,Overall,2676,232.812,8.7,3.1,14.3,2.8571429,32.8407225,,0.6350365,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053012302,06053012302,0123.02,Monterey,06053,,,Overall,1810,103.17,5.7,0.5765957,10.8234043,2.6139818,45.8593292,,0.4160584,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053012401,06053012401,0124.01,Monterey,06053,,,Overall,1993,67.762,3.4,0.0638298,6.7361702,1.7021277,50.0625782,,0.2481752,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053012402,06053012402,0124.02,Monterey,06053,,,Overall,3029,66.638,2.2,0,5.0595745,1.4589666,66.3166621,,0.1605839,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053012502,06053012502,0125.02,Monterey,06053,,,Overall,4846,562.136,11.6,4.9276596,18.2723404,3.4042553,29.3470286,,0.8467153,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053012600,06053012600,0126.00,Monterey,06053,,,Overall,2781,759.213,27.3,0,69.8361702,21.7021277,79.4949731,,1.9927007,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053012700,06053012700,0127.00,Monterey,06053,,,Overall,3137,508.194,16.2,9.0510638,23.3489362,3.6474164,22.5149161,,1.1824818,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053012800,06053012800,0128.00,Monterey,06053,,,Overall,4874,287.566,5.9,2.5638298,9.2361702,1.7021277,28.8496213,,0.4306569,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053013000,06053013000,0130.00,Monterey,06053,,,Overall,3041,386.207,12.7,5.9085106,19.4914894,3.4650456,27.2838236,,0.9270073,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053013100,06053013100,0131.00,Monterey,06053,,,Overall,2077,110.081,5.3,0,11.2574468,3.0395137,57.3493147,,0.3868613,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053013200,06053013200,0132.00,Monterey,06053,,,Overall,3861,42.471,1.1,0,2.7680851,0.8510638,77.3694391,,0.080292,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053013300,06053013300,0133.00,Monterey,06053,,,Overall,6088,742.736,12.2,6.7191489,17.6808511,2.7963526,22.9209228,,0.8905109,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053013400,06053013400,0134.00,Monterey,06053,,,Overall,1774,70.96,4,1.3787234,6.6212766,1.337386,33.4346505,,0.2919708,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053013500,06053013500,0135.00,Monterey,06053,,,Overall,5138,503.524,9.8,3.8425532,15.7574468,3.0395137,31.0154457,,0.7153285,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053013600,06053013600,0136.00,Monterey,06053,,,Overall,4102,623.504,15.2,6.3829787,24.0170213,4.4984802,29.5952648,,1.1094891,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053013700,06053013700,0137.00,Monterey,06053,,,Overall,4690,806.68,17.2,9.0978723,25.3021277,4.1337386,24.033364,,1.2554745,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053013800,06053013800,0138.00,Monterey,06053,,,Overall,5104,571.648,11.2,4.8851064,17.5148936,3.2218845,28.7668259,,0.8175182,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053013900,06053013900,0139.00,Monterey,06053,,,Overall,2544,407.04,16,2.4170213,29.5829787,6.9300912,43.3130699,,1.1678832,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014000,06053014000,0140.00,Monterey,06053,,,Overall,2478,332.052,13.4,3.2723404,23.5276596,5.1671733,38.5609944,,0.9781022,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014102,06053014102,0141.02,Monterey,06053,,,Overall,2529,526.032,20.8,11.2680851,30.3319149,4.8632219,23.3808744,,1.5182482,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014104,06053014104,0141.04,Monterey,06053,,,Overall,1064,,,,,,,,,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014105,06053014105,0141.05,Monterey,06053,,,Overall,3233,604.571,18.7,11.4319149,25.9680851,3.7082067,19.8299823,,1.3649635,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014107,06053014107,0141.07,Monterey,06053,,,Overall,7545,430.065,5.7,2.3638298,9.0361702,1.7021277,29.8618888,,0.4160584,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014201,06053014201,0142.01,Monterey,06053,,,Overall,5189,731.649,14.1,5.6404255,22.5595745,4.3161094,30.6107051,,1.0291971,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014202,06053014202,0142.02,Monterey,06053,,,Overall,4027,672.509,16.7,5.1425532,28.2574468,5.8966565,35.3093206,,1.2189781,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014301,06053014301,0143.01,Monterey,06053,,,Overall,3523,250.133,7.1,2.6914894,11.5085106,2.2492401,31.6794383,,0.5182482,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014302,06053014302,0143.02,Monterey,06053,,,Overall,4261,728.631,17.1,8.1638298,26.0361702,4.5592705,26.6624007,,1.2481752,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014500,06053014500,0145.00,Monterey,06053,,,Overall,3905,277.255,7.1,2.6914894,11.5085106,2.2492401,31.6794383,,0.5182482,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014601,06053014601,0146.01,Monterey,06053,,,Overall,4849,809.783,16.7,8.1212766,25.2787234,4.3768997,26.2089802,,1.2189781,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014700,06053014700,0147.00,Monterey,06053,,,Overall,6788,672.012,9.9,2.7510638,17.0489362,3.6474164,36.84259,,0.7226277,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6053014800,06053014800,0148.00,Monterey,06053,,,Overall,5715,771.525,13.5,7.0659574,19.9340426,3.2826748,24.3161094,,0.9854015,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6055200201,06055200201,2002.01,Napa,06055,,,Overall,3143,616.028,19.6,5.6595745,33.5404255,7.112462,36.2880715,,1.4306569,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6055200202,06055200202,2002.02,Napa,06055,,,Overall,2982,700.77,23.5,7.4148936,39.5851064,8.2066869,34.922072,,1.7153285,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6055200203,06055200203,2002.03,Napa,06055,,,Overall,2657,398.55,15,2.9659574,27.0340426,6.1398176,40.9321175,,1.0948905,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6055200301,06055200301,2003.01,Napa,06055,,,Overall,4959,818.235,16.5,7.5638298,25.4361702,4.5592705,27.6319425,,1.2043796,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6055200302,06055200302,2003.02,Napa,06055,,,Overall,2904,177.144,6.1,0,12.2957447,3.1610942,51.8212168,,0.4452555,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6055200400,06055200400,2004.00,Napa,06055,,,Overall,3218,51.488,1.6,0.0510638,3.1489362,0.7902736,49.3920973,,0.1167883,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6055200501,06055200501,2005.01,Napa,06055,,,Overall,5639,716.153,12.7,4.5978723,20.8021277,4.1337386,32.5491228,,0.9270073,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6055200503,06055200503,2005.03,Napa,06055,,,Overall,1680,211.68,12.6,0,25.8255319,6.7477204,53.5533362,,0.919708,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6055200504,06055200504,2005.04,Napa,06055,,,Overall,6871,1243.651,18.1,7.9723404,28.2276596,5.1671733,28.5479185,,1.3211679,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6055200505,06055200505,2005.05,Napa,06055,,,Overall,2701,442.964,16.4,1.6255319,31.1744681,7.5379939,45.9633776,,1.1970803,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6055200601,06055200601,2006.01,Napa,06055,,,Overall,4745,142.35,3,0.3787234,5.6212766,1.337386,44.5795339,,0.2189781,no,1/22/2014 12:04
