TRACT,STATE_FIPS,CNTY_FIPS,TRACT_CODE,GEOID,COUNTY,TRACT_ID,MSSA_ID,MSSA_NAME,AREA_SQMI,POP2000,POP2000CIV,POP100POV,PCT100POV,POP200POV,PCT200POV,WHITE,PCT_WHITE,BLACK,PCT_BLACK,ASIAN,PCT_ASIAN,AMIND_ESK,PCT_AMIND,ISLANDER,PCT_ISLAND,OTHER_RACE,PCT_OTHER,MULTI_RACE,PCT_MULTI,HISPANIC,PCT_HSPNC,AGE_UNDER5,PCT_UNDER5,AGE_UNDR18,PCT_UNDR18,AGE_18_64,PCT_18_64,AGE_65OVER,PCT_65OVER,ELD_RATIO,YTH_RATIO
128,6,79,12800,6079012800,San Luis Obispo,128,170,Atascadero/Templeton,1.185,1434,215,3,0.2,82,5.7,982,68.5,363,25.3,30,2.1,16,1.1,8,0.6,14,1,21,1.5,258,18,20,1.4,60,4.2,1324,92.3,50,3.5,0.04,0.05
117,6,79,11700,6079011700,San Luis Obispo,117,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,24.035,8525,8525,768,9,1942,22.8,7786,91.3,51,0.6,249,2.9,61,0.7,5,0.1,141,1.7,232,2.7,588,6.9,338,4,1301,15.3,5129,60.2,2095,24.6,0.41,0.25
118,6,79,11800,6079011800,San Luis Obispo,118,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,5.058,6590,6590,320,4.9,745,11.3,6016,91.3,32,0.5,185,2.8,24,0.4,11,0.2,127,1.9,195,3,463,7,358,5.4,1583,24,3788,57.5,1219,18.5,0.32,0.42
123.02,6,79,12302,6079012302,San Luis Obispo,123.02,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,365.943,4489,4489,292,6.5,806,18,4149,92.4,13,0.3,59,1.3,28,0.6,2,0,116,2.6,122,2.7,326,7.3,251,5.6,1085,24.2,2819,62.8,585,13,0.21,0.38
116,6,79,11600,6079011600,San Luis Obispo,116,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,125.249,3908,3895,210,5.4,499,12.8,3709,94.9,5,0.1,66,1.7,16,0.4,2,0.1,48,1.2,62,1.6,191,4.9,133,3.4,809,20.7,2309,59.1,790,20.2,0.34,0.35
121,6,79,12100,6079012100,San Luis Obispo,121,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,2.549,6080,6072,806,13.3,1912,31.4,4829,79.4,55,0.9,203,3.3,153,2.5,23,0.4,556,9.1,261,4.3,1401,23,415,6.8,1553,25.5,3825,62.9,702,11.5,0.18,0.41
120,6,79,12000,6079012000,San Luis Obispo,120,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,0.966,7020,7011,663,9.4,2144,30.5,5621,80.1,80,1.1,293,4.2,68,1,16,0.2,650,9.3,292,4.2,1541,22,497,7.1,1804,25.7,4412,62.8,804,11.5,0.18,0.41
119.02,6,79,11902,6079011902,San Luis Obispo,119.02,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,1.325,7279,7279,651,8.9,2206,30.3,6210,85.3,56,0.8,229,3.1,47,0.6,13,0.2,420,5.8,304,4.2,1112,15.3,439,6,1790,24.6,4155,57.1,1334,18.3,0.32,0.43
119.01,6,79,11901,6079011901,San Luis Obispo,119.01,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,2.262,2851,2647,169,5.9,530,18.6,2547,89.3,15,0.5,84,2.9,7,0.2,6,0.2,100,3.5,92,3.2,283,9.9,136,4.8,516,18.1,1490,52.3,845,29.6,0.57,0.35
122,6,79,12200,6079012200,San Luis Obispo,122,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,5.427,7124,7124,1173,16.5,3244,45.5,4891,68.7,78,1.1,131,1.8,90,1.3,2,0,1561,21.9,371,5.2,3214,45.1,610,8.6,2097,29.4,4286,60.2,741,10.4,0.17,0.49
123.01,6,79,12301,6079012301,San Luis Obispo,123.01,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,93.397,6348,6348,402,6.3,1489,23.5,5453,85.9,33,0.5,151,2.4,81,1.3,7,0.1,408,6.4,215,3.4,1066,16.8,321,5.1,1365,21.5,3784,59.6,1199,18.9,0.32,0.36
124.01,6,79,12401,6079012401,San Luis Obispo,124.01,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,4.738,5580,5566,517,9.3,1894,33.9,3594,64.4,36,0.6,77,1.4,98,1.8,3,0.1,1444,25.9,328,5.9,2807,50.3,463,8.3,1960,35.1,3180,57,440,7.9,0.14,0.62
124.02,6,79,12402,6079012402,San Luis Obispo,124.02,171,Arroyo Grande/Nipomo/Oceano/Pismo Beach,5.584,7074,7074,374,5.3,1518,21.5,5999,84.8,41,0.6,104,1.5,81,1.1,4,0.1,579,8.2,266,3.8,1560,22.1,460,6.5,1934,27.3,4043,57.2,1097,15.5,0.27,0.48
109.01,6,79,10901,6079010901,San Luis Obispo,109.01,172,San Luis Obispo,6.997,5659,5640,1516,26.8,1919,33.9,4566,80.7,66,1.2,588,10.4,28,0.5,8,0.1,203,3.6,200,3.5,557,9.8,11,0.2,50,0.9,5598,98.9,11,0.2,0,0.01
115.02,6,79,11502,6079011502,San Luis Obispo,115.02,172,San Luis Obispo,117.38,11204,3996,307,2.7,636,5.7,8661,77.3,2000,17.9,234,2.1,70,0.6,19,0.2,93,0.8,127,1.1,3034,27.1,278,2.5,1226,10.9,9557,85.3,421,3.8,0.04,0.13
127.02,6,79,12702,6079012702,San Luis Obispo,127.02,172,San Luis Obispo,1110.684,6174,6089,481,7.8,1347,21.8,5682,92,14,0.2,33,0.5,73,1.2,8,0.1,175,2.8,189,3.1,640,10.4,300,4.9,1510,24.5,3921,63.5,743,12,0.19,0.39
114,6,79,11400,6079011400,San Luis Obispo,114,172,San Luis Obispo,0.567,23,18,10,43.5,18,78.3,21,91.3,0,0,0,0,0,0,0,0,0,0,2,8.7,3,13,0,0,0,0,21,91.3,2,8.7,0.1,0
112,6,79,11200,6079011200,San Luis Obispo,112,172,San Luis Obispo,6.945,7355,7349,1971,26.8,3066,41.7,6316,85.9,66,0.9,433,5.9,19,0.3,14,0.2,258,3.5,249,3.4,652,8.9,212,2.9,884,12,5280,71.8,1191,16.2,0.23,0.17
113,6,79,11300,6079011300,San Luis Obispo,113,172,San Luis Obispo,4.38,6662,6662,1261,18.9,2630,39.5,5513,82.8,133,2,357,5.4,47,0.7,7,0.1,361,5.4,244,3.7,842,12.6,238,3.6,1221,18.3,4539,68.1,902,13.5,0.2,0.27
109.02,6,79,10902,6079010902,San Luis Obispo,109.02,172,San Luis Obispo,0.454,3916,3916,2091,53.4,2701,69,3106,79.3,55,1.4,296,7.6,18,0.5,4,0.1,286,7.3,151,3.9,515,13.2,62,1.6,215,5.5,3475,88.7,226,5.8,0.07,0.06
110,6,79,11000,6079011000,San Luis Obispo,110,172,San Luis Obispo,5.436,8269,7917,1530,18.5,2894,35,7168,86.7,110,1.3,404,4.9,50,0.6,8,0.1,269,3.3,260,3.1,797,9.6,323,3.9,1307,15.8,5504,66.6,1458,17.6,0.26,0.24
111.01,6,79,11101,6079011101,San Luis Obispo,111.01,172,San Luis Obispo,0.656,3621,3621,1117,30.8,2061,56.9,2991,82.6,85,2.3,153,4.2,32,0.9,3,0.1,223,6.2,134,3.7,509,14.1,96,2.7,306,8.5,3040,84,275,7.6,0.09,0.1
111.02,6,79,11102,6079011102,San Luis Obispo,111.02,172,San Luis Obispo,0.909,5000,5000,1150,23,2142,42.8,4241,84.8,88,1.8,165,3.3,68,1.4,8,0.2,232,4.6,198,4,697,13.9,208,4.2,737,14.7,3907,78.1,356,7.1,0.09,0.19
111.03,6,79,11103,6079011103,San Luis Obispo,111.03,172,San Luis Obispo,1.933,2476,2472,497,20.1,1261,50.9,1973,79.7,41,1.7,82,3.3,24,1,2,0.1,254,10.3,100,4,466,18.8,79,3.2,335,13.5,1698,68.6,443,17.9,0.26,0.2
115.01,6,79,11501,6079011501,San Luis Obispo,115.01,172,San Luis Obispo,0.566,1701,1688,300,17.6,534,31.4,1485,87.3,7,0.4,34,2,10,0.6,2,0.1,90,5.3,73,4.3,219,12.9,76,4.5,316,18.6,1064,62.6,321,18.9,0.3,0.3
101,6,79,10100,6079010100,San Luis Obispo,101,173,El Paso de Robles/Lake Nacimiento/San Miguel/Shandon,11.614,8787,8774,1918,21.8,4361,49.6,6382,72.6,270,3.1,115,1.3,154,1.8,18,0.2,1454,16.5,394,4.5,3083,35.1,755,8.6,2632,30,5203,59.2,952,10.8,0.18,0.51
102.03,6,79,10203,6079010203,San Luis Obispo,102.03,173,El Paso de Robles/Lake Nacimiento/San Miguel/Shandon,2.266,8069,8012,735,9.1,1755,21.7,6734,83.5,177,2.2,166,2.1,71,0.9,7,0.1,651,8.1,263,3.3,1550,19.2,527,6.5,2322,28.8,4626,57.3,1121,13.9,0.24,0.5
102.02,6,79,10202,6079010202,San Luis Obispo,102.02,173,El Paso de Robles/Lake Nacimiento/San Miguel/Shandon,5.243,4180,4172,407,9.7,1405,33.6,3097,74.1,99,2.4,67,1.6,51,1.2,7,0.2,690,16.5,169,4,1257,30.1,304,7.3,1258,30.1,2236,53.5,686,16.4,0.31,0.56
100,6,79,10000,6079010000,San Luis Obispo,100,173,El Paso de Robles/Lake Nacimiento/San Miguel/Shandon,314.316,6803,6777,658,9.7,1971,29,5887,86.5,43,0.6,35,0.5,99,1.5,2,0,437,6.4,300,4.4,905,13.3,363,5.3,1657,24.4,4152,61,994,14.6,0.24,0.4
103,6,79,10300,6079010300,San Luis Obispo,103,173,El Paso de Robles/Lake Nacimiento/San Miguel/Shandon,650.115,7967,7941,875,11,1908,23.9,6959,87.3,70,0.9,49,0.6,85,1.1,5,0.1,506,6.4,293,3.7,1236,15.5,477,6,2247,28.2,4934,61.9,786,9.9,0.16,0.46
102.01,6,79,10201,6079010201,San Luis Obispo,102.01,173,El Paso de Robles/Lake Nacimiento/San Miguel/Shandon,16.617,4687,3822,334,7.1,897,19.1,3465,73.9,284,6.1,123,2.6,57,1.2,4,0.1,583,12.4,171,3.6,1010,21.5,240,5.1,1426,30.4,2579,55,682,14.6,0.26,0.55
107.01,6,79,10701,6079010701,San Luis Obispo,107.01,174,Baywood/Cambria/Cayucos/Morro Bay/Los Osos,1.38,4929,4929,378,7.7,972,19.7,4322,87.7,33,0.7,251,5.1,26,0.5,7,0.1,104,2.1,186,3.8,460,9.3,261,5.3,1234,25,3073,62.3,622,12.6,0.2,0.4
107.03,6,79,10703,6079010703,San Luis Obispo,107.03,174,Baywood/Cambria/Cayucos/Morro Bay/Los Osos,1.542,3567,3356,354,9.9,839,23.5,2934,82.3,18,0.5,261,7.3,40,1.1,1,0,170,4.8,143,4,487,13.7,180,5,863,24.2,2296,64.4,408,11.4,0.18,0.38
104,6,79,10400,6079010400,San Luis Obispo,104,174,Baywood/Cambria/Cayucos/Morro Bay/Los Osos,34.619,6247,6245,509,8.1,1410,22.6,5691,91.1,22,0.4,72,1.2,62,1,8,0.1,251,4,141,2.3,874,14,239,3.8,1024,16.4,3557,56.9,1666,26.7,0.47,0.29
107.02,6,79,10702,6079010702,San Luis Obispo,107.02,174,Baywood/Cambria/Cayucos/Morro Bay/Los Osos,20.695,5855,5841,473,8.1,1343,22.9,5411,92.4,41,0.7,143,2.4,33,0.6,2,0,84,1.4,141,2.4,345,5.9,174,3,1008,17.2,3150,53.8,1697,29,0.54,0.32
108,6,79,10800,6079010800,San Luis Obispo,108,174,Baywood/Cambria/Cayucos/Morro Bay/Los Osos,472.551,2369,2369,152,6.4,675,28.5,2095,88.4,5,0.2,44,1.9,18,0.8,2,0.1,133,5.6,72,3,405,17.1,110,4.6,497,21,1509,63.7,363,15.3,0.24,0.33
105,6,79,10500,6079010500,San Luis Obispo,105,174,Baywood/Cambria/Cayucos/Morro Bay/Los Osos,35.384,8174,8132,1032,12.6,2434,29.8,7480,91.5,37,0.5,139,1.7,59,0.7,4,0,254,3.1,201,2.5,778,9.5,315,3.9,1384,16.9,4986,61,1804,22.1,0.36,0.28
106,6,79,10600,6079010600,San Luis Obispo,106,174,Baywood/Cambria/Cayucos/Morro Bay/Los Osos,10.938,5418,5253,576,10.6,1512,27.9,4808,88.7,41,0.8,90,1.7,55,1,6,0.1,247,4.6,171,3.2,626,11.6,174,3.2,722,13.3,3209,59.2,1487,27.4,0.46,0.22
6138,6,81,613800,6081613800,San Mateo,6138,175.1,El Granada/Half Moon Bay/Miramar/Montara/Moss Beach/Princeton by the Sea/Skyline,272.186,4783,4670,445,9.3,952,19.9,4068,85.1,34,0.7,62,1.3,33,0.7,22,0.5,395,8.3,169,3.5,1148,24,261,5.5,1087,22.7,3373,70.5,323,6.8,0.1,0.32
6135.02,6,81,613502,6081613502,San Mateo,6135.02,175.2,La Honda/Loma Mar/Pescadero/San Gregorio/Sky Londa,11.144,5412,5405,164,3,554,10.2,4808,88.8,23,0.4,163,3,39,0.7,11,0.2,156,2.9,212,3.9,470,8.7,357,6.6,1365,25.2,3671,67.8,376,6.9,0.1,0.37
6135.01,6,81,613501,6081613501,San Mateo,6135.01,175.2,La Honda/Loma Mar/Pescadero/San Gregorio/Sky Londa,42.51,5072,4317,293,5.8,854,16.8,3517,69.3,446,8.8,169,3.3,20,0.4,12,0.2,666,13.1,242,4.8,1502,29.6,321,6.3,1139,22.5,3637,71.7,296,5.8,0.08,0.31
6136,6,81,613600,6081613600,San Mateo,6136,175.2,La Honda/Loma Mar/Pescadero/San Gregorio/Sky Londa,37.202,5777,5654,157,2.7,541,9.4,4907,84.9,47,0.8,163,2.8,38,0.7,14,0.2,340,5.9,268,4.6,897,15.5,361,6.2,1514,26.2,3871,67,392,6.8,0.1,0.39
6137,6,81,613700,6081613700,San Mateo,6137,175.2,La Honda/Loma Mar/Pescadero/San Gregorio/Sky Londa,70.518,7968,7949,615,7.7,1333,16.7,6401,80.3,21,0.3,292,3.7,52,0.7,4,0.1,926,11.6,272,3.4,1868,23.4,483,6.1,1882,23.6,5167,64.8,919,11.5,0.18,0.36
6030,6,81,603000,6081603000,San Mateo,6030,175.3,Pacifica/Rockaway Beach/San Pedro Terrace/Sharp Park/Vallemar,7.819,4336,4324,208,4.8,542,12.5,3351,77.3,103,2.4,326,7.5,23,0.5,24,0.6,231,5.3,278,6.4,639,14.7,228,5.3,831,19.2,3124,72,381,8.8,0.12,0.27
6028,6,81,602800,6081602800,San Mateo,6028,175.3,Pacifica/Rockaway Beach/San Pedro Terrace/Sharp Park/Vallemar,0.475,4831,4831,163,3.4,540,11.2,1880,38.9,402,8.3,1881,38.9,16,0.3,48,1,259,5.4,345,7.1,687,14.2,274,5.7,1117,23.1,3273,67.7,441,9.1,0.13,0.34
6029,6,81,602900,6081602900,San Mateo,6029,175.3,Pacifica/Rockaway Beach/San Pedro Terrace/Sharp Park/Vallemar,6.284,4135,4071,86,2.1,286,6.9,2876,69.6,141,3.4,624,15.1,31,0.7,20,0.5,182,4.4,261,6.3,640,15.5,210,5.1,846,20.5,2945,71.2,344,8.3,0.12,0.29
6027,6,81,602700,6081602700,San Mateo,6027,175.3,Pacifica/Rockaway Beach/San Pedro Terrace/Sharp Park/Vallemar,0.702,5539,5530,177,3.2,717,12.9,2463,44.5,389,7,1688,30.5,26,0.5,121,2.2,450,8.1,402,7.3,1066,19.2,355,6.4,1332,24,3859,69.7,348,6.3,0.09,0.35
6031,6,81,603100,6081603100,San Mateo,6031,175.3,Pacifica/Rockaway Beach/San Pedro Terrace/Sharp Park/Vallemar,6.279,3026,2993,73,2.4,313,10.3,2493,82.4,28,0.9,232,7.7,8,0.3,7,0.2,86,2.8,172,5.7,335,11.1,164,5.4,679,22.4,2024,66.9,323,10.7,0.16,0.34
6034,6,81,603400,6081603400,San Mateo,6034,175.3,Pacifica/Rockaway Beach/San Pedro Terrace/Sharp Park/Vallemar,4.432,5911,5911,131,2.2,443,7.5,4707,79.6,84,1.4,503,8.5,25,0.4,17,0.3,172,2.9,403,6.8,767,13,310,5.2,1358,23,3929,66.5,624,10.6,0.16,0.35
6032,6,81,603200,6081603200,San Mateo,6032,175.3,Pacifica/Rockaway Beach/San Pedro Terrace/Sharp Park/Vallemar,5.739,3994,3971,167,4.2,452,11.3,3316,83,32,0.8,179,4.5,37,0.9,11,0.3,108,2.7,311,7.8,572,14.3,225,5.6,1012,25.3,2509,62.8,473,11.8,0.19,0.4
6033,6,81,603300,6081603300,San Mateo,6033,175.3,Pacifica/Rockaway Beach/San Pedro Terrace/Sharp Park/Vallemar,2.946,6679,6668,137,2.1,531,8,5638,84.4,76,1.1,442,6.6,24,0.4,15,0.2,120,1.8,364,5.4,916,13.7,410,6.1,1731,25.9,4138,62,810,12.1,0.2,0.42
6024,6,81,602400,6081602400,San Mateo,6024,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,1.052,6511,6407,196,3,717,11,4259,65.4,79,1.2,1271,19.5,10,0.2,65,1,462,7.1,365,5.6,1322,20.3,303,4.7,1301,20,3745,57.5,1465,22.5,0.39,0.35
6002,6,81,600200,6081600200,San Mateo,6002,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,0.46,3890,3875,367,9.4,811,20.8,577,14.8,384,9.9,1990,51.2,19,0.5,211,5.4,488,12.5,221,5.7,915,23.5,234,6,1061,27.3,2374,61,455,11.7,0.19,0.45
6003,6,81,600300,6081600300,San Mateo,6003,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,0.834,3771,3764,106,2.8,432,11.5,1162,30.8,172,4.6,1817,48.2,11,0.3,5,0.1,342,9.1,262,6.9,742,19.7,209,5.5,845,22.4,2453,65,473,12.5,0.19,0.34
6001,6,81,600100,6081600100,San Mateo,6001,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,22.726,3784,3784,201,5.3,600,15.9,2718,71.8,40,1.1,544,14.4,25,0.7,23,0.6,237,6.3,197,5.2,647,17.1,175,4.6,688,18.2,2795,73.9,301,8,0.11,0.25
6016.01,6,81,601601,6081601601,San Mateo,6016.01,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,2.579,2231,2182,130,5.8,415,18.6,1270,56.9,49,2.2,421,18.9,16,0.7,9,0.4,313,14,153,6.9,766,34.3,99,4.4,451,20.2,1294,58,486,21.8,0.38,0.35
6020,6,81,602000,6081602000,San Mateo,6020,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,1.609,7190,7180,200,2.8,777,10.8,3594,50,106,1.5,1814,25.2,38,0.5,103,1.4,1031,14.3,504,7,2216,30.8,437,6.1,1630,22.7,4632,64.4,928,12.9,0.2,0.35
6023,6,81,602300,6081602300,San Mateo,6023,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,24.5,3204,3204,210,6.6,713,22.3,1495,46.7,72,2.2,542,16.9,29,0.9,206,6.4,605,18.9,255,8,1395,43.5,219,6.8,852,26.6,2007,62.6,345,10.8,0.17,0.42
6019,6,81,601900,6081601900,San Mateo,6019,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,0.819,9041,9035,479,5.3,1322,14.6,4104,45.4,324,3.6,2354,26,57,0.6,126,1.4,1368,15.1,708,7.8,2797,30.9,577,6.4,2120,23.4,5829,64.5,1092,12.1,0.19,0.36
6017,6,81,601700,6081601700,San Mateo,6017,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,0.464,4155,4134,124,3,610,14.7,2247,54.1,86,2.1,954,23,40,1,55,1.3,428,10.3,345,8.3,1222,29.4,233,5.6,1028,24.7,2556,61.5,571,13.7,0.22,0.4
6021,6,81,602100,6081602100,San Mateo,6021,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,0.182,3828,3828,421,11,1451,37.9,1453,38,139,3.6,449,11.7,50,1.3,71,1.9,1421,37.1,245,6.4,2521,65.9,344,9,1155,30.2,2444,63.8,229,6,0.09,0.47
6018,6,81,601800,6081601800,San Mateo,6018,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,0.728,5590,5584,102,1.8,517,9.2,3284,58.7,51,0.9,1136,20.3,33,0.6,94,1.7,509,9.1,483,8.6,1326,23.7,362,6.5,1288,23,3318,59.4,984,17.6,0.3,0.39
6022,6,81,602200,6081602200,San Mateo,6022,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,0.364,7993,7993,733,9.2,2256,28.2,3582,44.8,200,2.5,714,8.9,59,0.7,106,1.3,2727,34.1,605,7.6,4997,62.5,686,8.6,2178,27.2,5131,64.2,684,8.6,0.13,0.42
6041.02,6,81,604102,6081604102,San Mateo,6041.02,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,0.88,1633,1633,76,4.7,216,13.2,775,47.5,48,2.9,519,31.8,3,0.2,16,1,135,8.3,137,8.4,282,17.3,86,5.3,234,14.3,1271,77.8,128,7.8,0.1,0.18
6042,6,81,604200,6081604200,San Mateo,6042,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,0.665,4257,4211,179,4.2,1049,24.6,1743,40.9,43,1,481,11.3,35,0.8,387,9.1,1153,27.1,415,9.7,2137,50.2,307,7.2,1259,29.6,2707,63.6,291,6.8,0.11,0.47
6043,6,81,604300,6081604300,San Mateo,6043,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,22.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041.01,6,81,604101,6081604101,San Mateo,6041.01,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,0.447,7679,7624,597,7.8,1840,24,3733,48.6,155,2,985,12.8,49,0.6,333,4.3,1698,22.1,726,9.5,3259,42.4,575,7.5,1982,25.8,5066,66,631,8.2,0.12,0.39
6044,6,81,604400,6081604400,San Mateo,6044,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,0.806,3945,3693,132,3.3,632,16,2345,59.4,65,1.6,789,20,19,0.5,132,3.3,369,9.4,226,5.7,907,23,208,5.3,790,20,2502,63.4,653,16.6,0.26,0.32
6051,6,81,605100,6081605100,San Mateo,6051,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,1.806,2927,2904,152,5.2,345,11.8,2259,77.2,30,1,341,11.7,11,0.4,14,0.5,145,5,127,4.3,383,13.1,138,4.7,508,17.4,2102,71.8,317,10.8,0.15,0.24
6054,6,81,605400,6081605400,San Mateo,6054,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,1.852,5894,5894,488,8.3,1027,17.4,4453,75.6,64,1.1,616,10.5,11,0.2,63,1.1,375,6.4,312,5.3,971,16.5,389,6.6,1312,22.3,4007,68,575,9.8,0.14,0.33
6120,6,81,612000,6081612000,San Mateo,6120,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,0.494,7955,7938,854,10.7,3257,40.9,1969,24.8,1673,21,149,1.9,61,0.8,731,9.2,2990,37.6,382,4.8,5060,63.6,747,9.4,2936,36.9,4548,57.2,471,5.9,0.1,0.65
6103.02,6,81,610302,6081610302,San Mateo,6103.02,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,23.687,2175,2174,350,16.1,863,39.7,1562,71.8,123,5.7,109,5,25,1.1,25,1.1,217,10,114,5.2,528,24.3,109,5,378,17.4,1561,71.8,236,10.9,0.15,0.24
6117,6,81,611700,6081611700,San Mateo,6117,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,7.291,6095,6095,892,14.6,2173,35.7,1253,20.6,1828,30,39,0.6,82,1.3,315,5.2,2257,37,321,5.3,3653,59.9,503,8.3,2160,35.4,3479,57.1,456,7.5,0.13,0.62
6118,6,81,611800,6081611800,San Mateo,6118,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,5.934,4758,4757,872,18.3,2089,43.9,734,15.4,1531,32.2,59,1.2,26,0.5,516,10.8,1745,36.7,147,3.1,2464,51.8,417,8.8,1710,35.9,2777,58.4,271,5.7,0.1,0.62
6102.01,6,81,610201,6081610201,San Mateo,6102.01,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,0.569,5966,5966,786,13.2,2424,40.6,2825,47.4,186,3.1,539,9,37,0.6,83,1.4,2036,34.1,260,4.4,4073,68.3,536,9,1781,29.9,3823,64.1,362,6.1,0.09,0.47
6104,6,81,610400,6081610400,San Mateo,6104,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,0.392,5612,5609,455,8.1,1349,24,2821,50.3,108,1.9,221,3.9,59,1.1,109,1.9,1972,35.1,322,5.7,3448,61.4,533,9.5,1747,31.1,3566,63.5,299,5.3,0.08,0.49
6105,6,81,610500,6081610500,San Mateo,6105,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,0.456,5478,5478,875,16,2145,39.2,2616,47.8,139,2.5,122,2.2,48,0.9,87,1.6,2184,39.9,282,5.1,4124,75.3,499,9.1,1740,31.8,3407,62.2,331,6,0.1,0.51
6102.03,6,81,610203,6081610203,San Mateo,6102.03,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,0.225,3381,3381,215,6.4,1463,43.3,1664,49.2,101,3,74,2.2,22,0.7,60,1.8,1239,36.6,221,6.5,2681,79.3,353,10.4,1024,30.3,2241,66.3,116,3.4,0.05,0.46
6107,6,81,610700,6081610700,San Mateo,6107,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,0.447,5290,5140,405,7.7,1320,25,3682,69.6,270,5.1,282,5.3,26,0.5,52,1,816,15.4,162,3.1,1837,34.7,360,6.8,1192,22.5,3260,61.6,838,15.8,0.26,0.37
6106.02,6,81,610602,6081610602,San Mateo,6106.02,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,0.429,3401,3401,366,10.8,578,17,2382,70,38,1.1,115,3.4,33,1,21,0.6,684,20.1,128,3.8,1436,42.2,264,7.8,814,23.9,2307,67.8,280,8.2,0.12,0.35
6106.01,6,81,610601,6081610601,San Mateo,6106.01,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,0.349,6492,6492,1090,16.8,3301,50.8,2778,42.8,112,1.7,231,3.6,49,0.8,95,1.5,2965,45.7,262,4,5121,78.9,602,9.3,2087,32.1,4147,63.9,258,4,0.06,0.5
6108,6,81,610800,6081610800,San Mateo,6108,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,0.2,4269,4269,452,10.6,1269,29.7,2674,62.6,144,3.4,265,6.2,21,0.5,22,0.5,948,22.2,195,4.6,2233,52.3,394,9.2,1125,26.4,2911,68.2,233,5.5,0.08,0.39
6119,6,81,611900,6081611900,San Mateo,6119,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,1.243,8847,8833,1263,14.3,2965,33.5,2133,24.1,2593,29.3,269,3,85,1,534,6,2791,31.5,442,5,4830,54.6,841,9.5,3053,34.5,5163,58.4,631,7.1,0.12,0.59
