comID,yearG,sex,CAUSE,Ndeaths,YLL,mean.age,Level,county,pop,YLLper,cDeathRate,rateLCI,rateUCI,comName,oDeaths,aRate,aLCI,aUCI,aSE,YLL.adj.rate
18d,2013-2017,Total,D10,117,920,71.15,lev2,Contra Costa,102100,180.3,22.93,18.77,27.08,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,117,26.7,22.02,32.16,2.506,180.2
18d,2013-2017,Total,E02,57,1784,44.02,lev2,Contra Costa,102100,349.6,11.17,8.27,14.07,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,57,11.29,8.52,14.79,1.513,346
18d,2013-2017,Total,E03,75,3395,29.79,lev2,Contra Costa,102100,665.3,14.7,11.37,18.02,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,75,14.29,11.21,18.09,1.67,629.6
18e,2013-2017,Total,0,4191,35150,72.28,lev0,Contra Costa,134100,5240,624.9,605.9,643.8,Brentwood Central and West/Oakley,4191,684.6,663.6,706.2,10.83,5020
18e,2013-2017,Total,D01,105,767,71.17,lev2,Contra Costa,134100,114.4,15.66,12.66,18.65,Brentwood Central and West/Oakley,105,15.96,12.96,19.48,1.606,91.4
18e,2013-2017,Total,D10,119,874,72.09,lev2,Contra Costa,134100,130.3,17.74,14.55,20.93,Brentwood Central and West/Oakley,119,19.46,16.03,23.44,1.833,112.4
18e,2013-2017,Total,E02,60,1681,47.75,lev2,Contra Costa,134100,250.6,8.946,6.682,11.21,Brentwood Central and West/Oakley,60,8.681,6.573,11.32,1.151,252.9
18e,2013-2017,Total,E03,51,2109,33.8,lev2,Contra Costa,134100,314.4,7.604,5.517,9.691,Brentwood Central and West/Oakley,51,7.587,5.619,10.09,1.08,313.5
18f,2013-2017,Total,0,3161,32590,69.66,lev0,Contra Costa,103100,6320,613.1,591.7,634.5,Richmond Central/San Pablo Central,3161,736.3,710.4,763,13.33,6179
18f,2013-2017,Total,D01,68,622,69.29,lev2,Contra Costa,103100,120.6,13.19,10.05,16.32,Richmond Central/San Pablo Central,68,15.9,12.28,20.3,1.963,120
18f,2013-2017,Total,D10,112,796,71.97,lev2,Contra Costa,103100,154.4,21.72,17.7,25.75,Richmond Central/San Pablo Central,112,26.07,21.39,31.53,2.506,151.6
18f,2013-2017,Total,E02,51,1714,41.94,lev2,Contra Costa,103100,332.4,9.892,7.177,12.61,Richmond Central/San Pablo Central,51,9.962,7.394,13.25,1.409,327.6
18f,2013-2017,Total,E03,81,3653,29.9,lev2,Contra Costa,103100,708.5,15.71,12.29,19.13,Richmond Central/San Pablo Central,81,14.76,11.71,18.5,1.648,660.4
18g,2013-2017,Total,0,2925,19080,75.66,lev0,Contra Costa,81090,4705,721.4,695.3,747.5,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,2925,544.6,524.5,565.5,10.35,4164
18g,2013-2017,Total,D01,56,390,72.62,lev2,Contra Costa,81090,96.19,13.81,10.19,17.43,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,56,10.44,7.825,13.88,1.433,71.15
18g,2013-2017,Total,D10,76,304,76.47,lev2,Contra Costa,81090,74.98,18.74,14.53,22.96,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,76,14.56,11.41,18.53,1.707,56.31
18g,2013-2017,Total,E02,39,973,50.87,lev2,Contra Costa,81090,240,9.619,6.6,12.64,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,39,8.807,6.205,12.31,1.445,237.9
18g,2013-2017,Total,E03,31,1152,38.35,lev2,Contra Costa,81090,284.1,7.646,4.954,10.34,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,31,7.783,5.25,11.26,1.422,307
18h,2013-2017,Total,0,3169,15420,78.29,lev0,Contra Costa,140400,2196,451.3,435.6,467,Alamo/Danville/Diablo/San Ramon,3169,447.1,431.5,463.3,8.051,2119
18h,2013-2017,Total,D01,43,167,77.37,lev2,Contra Costa,140400,23.78,6.124,4.293,7.954,Alamo/Danville/Diablo/San Ramon,43,5.992,4.317,8.274,0.9257,17.96
18h,2013-2017,Total,D10,58,81,82.55,lev2,Contra Costa,140400,11.54,8.26,6.134,10.39,Alamo/Danville/Diablo/San Ramon,58,8.435,6.391,11.08,1.116,9.384
18h,2013-2017,Total,E02,44,1011,53.52,lev2,Contra Costa,140400,144,6.266,4.415,8.117,Alamo/Danville/Diablo/San Ramon,44,5.764,4.143,7.987,0.896,136.1
18i,2013-2017,Total,0,5525,16090,82.21,lev0,Contra Costa,115800,2780,954.4,929.2,979.5,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,5525,455.7,NA,NA,NA,2532
18i,2013-2017,Total,D01,54,183,78.69,lev2,Contra Costa,115800,31.61,9.328,6.84,11.82,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,54,4.551,3.38,6.364,0.6425,17.76
18i,2013-2017,Total,D10,80,185,81.94,lev2,Contra Costa,115800,31.96,13.82,10.79,16.85,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,80,6.761,5.239,8.911,0.8268,30.65
18i,2013-2017,Total,E02,65,1503,53.05,lev2,Contra Costa,115800,259.6,11.23,8.498,13.96,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,65,10.39,7.798,13.73,1.418,312.3
18j,2013-2017,Total,0,3954,14430,81.08,lev0,Contra Costa,103700,2783,762.8,739.1,786.6,Clayton/Concord South/Walnut Creek Central and East,3954,520.6,504.2,537.6,8.445,2496
18j,2013-2017,Total,D01,53,310,76.3,lev2,Contra Costa,103700,59.81,10.23,7.472,12.98,Clayton/Concord South/Walnut Creek Central and East,53,7.066,5.259,9.461,0.9909,48.72
18j,2013-2017,Total,D10,73,217,79.78,lev2,Contra Costa,103700,41.86,14.08,10.85,17.31,Clayton/Concord South/Walnut Creek Central and East,73,9.923,7.745,12.68,1.18,32.42
18j,2013-2017,Total,E02,61,1754,46.97,lev2,Contra Costa,103700,338.4,11.77,8.815,14.72,Clayton/Concord South/Walnut Creek Central and East,61,11.49,8.706,14.95,1.518,376.4
19,2013-2017,Total,0,1211,10190,71.19,lev0,Del Norte,27630,7377,876.6,827.3,926,Crescent City/Gasquet/Klamath/Smith River,1211,740.6,698.4,784.9,21.82,6528
19,2013-2017,Total,D01,19,177,69.26,lev2,Del Norte,27630,128.1,13.75,7.57,19.94,Crescent City/Gasquet/Klamath/Smith River,19,11.7,6.932,19.02,2.759,106.3
19,2013-2017,Total,D10,28,61,81.18,lev2,Del Norte,27630,44.16,20.27,12.76,27.78,Crescent City/Gasquet/Klamath/Smith River,28,16.22,10.7,24.15,3.111,29.98
19,2013-2017,Total,E02,25,584,51.76,lev2,Del Norte,27630,422.8,18.1,11,25.19,Crescent City/Gasquet/Klamath/Smith River,25,15.69,9.963,23.96,3.26,397.5
190,2013-2017,Total,0,444,2953,73.76,lev0,Shasta,7868,7506,1129,1024,1234,Burney/Cassel/Fall River Mills/Hat Creek/McArthur,444,743.5,671.4,823.8,37.73,7077
191,2013-2017,Total,0,107,726,74.06,lev0,Sierra,2931,4954,730.1,591.8,868.5,Alleghany/Calpine/Downieville/Goodyear Bar/Sattley/Sierra City/Sierraville,107,412.7,329.3,529,44.98,3991
193,2013-2017,Total,0,79,796,69.33,lev0,Siskiyou,1890,8423,836,651.6,1020,Happy Camp,79,533.3,406.4,705.2,69.2,8684
194,2013-2017,Total,0,248,1468,75.7,lev0,Siskiyou,5280,5561,939.4,822.5,1056,Etna/Fort Jones/Greenview,248,643.5,559.3,741.9,44.44,4807
195,2013-2017,Total,0,961,6507,74.47,lev0,Siskiyou,16150,8058,1190,1115,1265,Gazelle/Grenada/Hilt/Hornbrook/Yreka,961,778.2,727,833.5,26.61,7447
195,2013-2017,Total,D01,25,142,76.52,lev2,Siskiyou,16150,175.8,30.96,18.82,43.09,Gazelle/Grenada/Hilt/Hornbrook/Yreka,25,19.77,12.5,31.86,4.142,154.4
195,2013-2017,Total,D10,21,122,74.95,lev2,Siskiyou,16150,151.1,26,14.88,37.13,Gazelle/Grenada/Hilt/Hornbrook/Yreka,21,18.38,11.08,30.67,4.209,152.4
195,2013-2017,Total,E02,18,386,55.5,lev2,Siskiyou,16150,478,22.29,11.99,32.59,Gazelle/Grenada/Hilt/Hornbrook/Yreka,18,21.08,11.8,35.94,5.444,552
196,2013-2017,Total,0,25,137,75.16,lev0,Siskiyou,1368,2003,365.5,222.2,508.8,Tulelake,25,344.2,221.6,522.5,69.61,1973
197,2013-2017,Total,0,769,5451,74.09,lev0,Siskiyou,13800,7902,1115,1036,1194,Carrick/Edgewood/Mount Shasta/Weed,769,701.5,647.4,760.8,28.12,7791
197,2013-2017,Total,D01,15,107,71.33,lev2,Siskiyou,13800,155.1,21.74,10.74,32.75,Carrick/Edgewood/Mount Shasta/Weed,15,12.94,6.403,26.72,3.944,145.9
197,2013-2017,Total,D10,19,67,79.84,lev2,Siskiyou,13800,97.12,27.54,15.16,39.93,Carrick/Edgewood/Mount Shasta/Weed,19,16.14,9.509,29.5,3.839,64.11
197,2013-2017,Total,E02,14,286,56.14,lev2,Siskiyou,13800,414.6,20.29,9.664,30.92,Carrick/Edgewood/Mount Shasta/Weed,14,20.28,10.2,38.04,6.06,564.8
198,2013-2017,Total,0,129,1060,71.05,lev0,Siskiyou,2002,10590,1289,1066,1511,Dunsmuir,129,900.8,735.9,1103,88.39,9790
199,2013-2017,Total,0,82,486,75.62,lev0,Siskiyou,1366,7116,1201,940.7,1460,McCloud/Tennant,82,611.7,469.1,828.4,77.6,6658
200,2013-2017,Total,0,54,415,71.8,lev0,Siskiyou,1814,4576,595.4,436.6,754.2,Dorris/Macdoel/Mount Hebron,54,497.2,362.2,691.2,74.38,4669
201,2013-2017,Total,0,562,4542,72.88,lev0,Solano,22430,4050,501.2,459.7,542.6,Dixon,562,656,600,716.4,29.24,3923
201,2013-2017,Total,D01,15,137,68.53,lev2,Solano,22430,122.2,13.38,6.607,20.15,Dixon,15,13.82,7.406,24.72,3.799,104.2
201,2013-2017,Total,D10,16,95,75.44,lev2,Solano,22430,84.72,14.27,7.277,21.26,Dixon,16,19.12,10.66,32.34,4.966,87.24
202a,2013-2017,Total,0,3872,29680,73.34,lev0,Solano,103800,5719,746.1,722.6,769.6,Vacaville,3872,707.2,684.6,730.4,11.63,5244
202a,2013-2017,Total,D01,88,686,70.45,lev2,Solano,103800,132.2,16.96,13.41,20.5,Vacaville,88,15.82,12.6,19.67,1.734,108
202a,2013-2017,Total,D10,94,391,76.73,lev2,Solano,103800,75.34,18.11,14.45,21.78,Vacaville,94,17.61,14.15,21.72,1.862,61.46
202a,2013-2017,Total,E02,72,1920,48.96,lev2,Solano,103800,370,13.87,10.67,17.08,Vacaville,72,12.92,10.06,16.41,1.55,356.5
202a,2013-2017,Total,E03,12,443,38.08,lev2,Solano,103800,85.36,2.312,1.004,3.621,Vacaville,12,2.293,1.17,4.121,0.6727,86.44
202b,2013-2017,Total,0,3811,33660,71.91,lev0,Solano,113100,5950,673.7,652.3,695.1,Fairfield,3811,726.6,703.4,750.4,11.91,5749
202b,2013-2017,Total,D01,118,843,73.05,lev2,Solano,113100,149,20.86,17.1,24.62,Fairfield,118,22.71,18.75,27.31,2.118,145.4
202b,2013-2017,Total,D10,126,732,73.56,lev2,Solano,113100,129.4,22.27,18.38,26.16,Fairfield,126,23.75,19.73,28.4,2.147,114.3
202b,2013-2017,Total,E02,63,1860,45.63,lev2,Solano,113100,328.8,11.14,8.387,13.89,Fairfield,63,11.1,8.486,14.34,1.426,326
202b,2013-2017,Total,E03,52,2420,28.46,lev2,Solano,113100,427.8,9.192,6.694,11.69,Fairfield,52,8.776,6.533,11.63,1.23,404.1
203.1,2013-2017,Total,0,935,8233,71.81,lev0,Solano,35440,4646,527.6,493.8,561.5,Benicia/Collinsville/Suisun City,935,567.7,531,606.5,19.06,4329
203.1,2013-2017,Total,D01,27,246,69.96,lev2,Solano,35440,138.8,15.24,9.489,20.98,Benicia/Collinsville/Suisun City,27,16.05,10.43,23.76,3.183,124.7
203.1,2013-2017,Total,D10,20,94,76.6,lev2,Solano,35440,53.05,11.29,6.34,16.23,Benicia/Collinsville/Suisun City,20,12.89,7.779,20.18,2.946,47.84
203.1,2013-2017,Total,E02,15,572,36.87,lev2,Solano,35440,322.8,8.465,4.181,12.75,Benicia/Collinsville/Suisun City,15,8.543,4.739,14.42,2.235,338.7
203.2,2013-2017,Total,0,624,3101,75.74,lev0,Solano,9516,6517,1311,1209,1414,Rio Vista,624,607.8,550.6,673.6,29.89,6750
203.2,2013-2017,Total,D01,15,93,72.07,lev2,Solano,9516,195.5,31.53,15.57,47.48,Rio Vista,15,12.34,6.738,30.88,3.301,89
203.2,2013-2017,Total,D10,17,45,75.88,lev2,Solano,9516,94.58,35.73,18.74,52.71,Rio Vista,17,12.65,7.265,30.94,3.14,32.59
204,2013-2017,Total,0,5728,50990,71.47,lev0,Solano,145300,7020,788.5,768.1,808.9,Vallejo,5728,700.9,682.4,719.8,9.486,6343
204,2013-2017,Total,D01,161,1336,70.66,lev2,Solano,145300,183.9,22.16,18.74,25.59,Vallejo,161,19.41,16.46,22.81,1.567,154.7
204,2013-2017,Total,D10,190,1261,72.76,lev2,Solano,145300,173.6,26.16,22.44,29.87,Vallejo,190,21.99,18.9,25.52,1.635,130.5
204,2013-2017,Total,E02,87,2237,49.79,lev2,Solano,145300,307.9,11.98,9.46,14.49,Vallejo,87,11.51,9.15,14.35,1.274,323.6
204,2013-2017,Total,E03,97,4051,33.24,lev2,Solano,145300,557.7,13.35,10.7,16.01,Vallejo,97,14.2,11.47,17.43,1.468,601.6
205.1,2013-2017,Total,0,618,3282,78.25,lev0,Sonoma,16010,4101,772.2,711.3,833,Geyserville/Healdsburg,618,493.9,453.4,538.4,21.09,3721
205.1,2013-2017,Total,D10,13,34,83.15,lev2,Sonoma,16010,42.48,16.24,7.413,25.07,Geyserville/Healdsburg,13,9.943,5.161,20.01,2.853,35.75
205.1,2013-2017,Total,E02,12,227,59.08,lev2,Sonoma,16010,283.6,14.99,6.51,23.48,Geyserville/Healdsburg,12,12.12,5.761,24.15,3.873,318.1
205.2,2013-2017,Total,0,966,5871,76.25,lev0,Sonoma,29740,3948,649.6,608.6,690.6,Windsor,966,547.1,NA,NA,NA,3713
205.2,2013-2017,Total,D01,19,150,71.89,lev2,Sonoma,29740,100.9,12.78,7.032,18.52,Windsor,19,10.7,6.401,17.37,2.48,88.96
205.2,2013-2017,Total,D10,20,85,76.85,lev2,Sonoma,29740,57.16,13.45,7.555,19.34,Windsor,20,10.99,6.699,17.61,2.464,43.73
205.2,2013-2017,Total,E02,18,493,48.39,lev2,Sonoma,29740,331.5,12.1,6.513,17.7,Windsor,18,10.94,6.358,18.02,2.666,334.1
206,2013-2017,Total,0,599,3656,75.59,lev0,Sonoma,13710,5333,873.8,803.8,943.7,Cloverdale,599,585.6,NA,NA,NA,4905
206,2013-2017,Total,D01,16,101,77.25,lev2,Sonoma,13710,147.3,23.34,11.9,34.77,Cloverdale,16,16.74,9.258,29.15,4.401,159.4
206,2013-2017,Total,E02,13,247,57.54,lev2,Sonoma,13710,360.3,18.96,8.655,29.27,Cloverdale,13,16.87,8.681,30.39,4.899,387.7
207,2013-2017,Total,0,968,6716,73.6,lev0,Sonoma,24500,5482,790.2,740.4,839.9,Forestville/Fort Ross/Guerneville/Jenner/Monte Rio/Occidental/Sea Ranch,968,557.8,520.5,598.3,19.4,4603
207,2013-2017,Total,D01,20,168,68.6,lev2,Sonoma,24500,137.1,16.33,9.171,23.48,Forestville/Fort Ross/Guerneville/Jenner/Monte Rio/Occidental/Sea Ranch,20,9.367,5.477,17.13,2.258,77.37
207,2013-2017,Total,D10,12,20,81.33,lev2,Sonoma,24500,16.33,9.796,4.253,15.34,Forestville/Fort Ross/Guerneville/Jenner/Monte Rio/Occidental/Sea Ranch,12,7.021,3.51,14.66,2.113,6.833
207,2013-2017,Total,E02,16,328,55,lev2,Sonoma,24500,267.7,13.06,6.661,19.46,Forestville/Fort Ross/Guerneville/Jenner/Monte Rio/Occidental/Sea Ranch,16,10.13,5.307,19.11,2.874,273.6
208,2013-2017,Total,0,2041,8828,79.05,lev0,Sonoma,42550,4149,959.3,917.7,1001,Boyes Hot Springs/Glen Ellen/Kenwood/Sonoma/Vineburg,2041,544.4,NA,NA,NA,3625
208,2013-2017,Total,D01,38,100,80.53,lev2,Sonoma,42550,47,17.86,12.18,23.54,Boyes Hot Springs/Glen Ellen/Kenwood/Sonoma/Vineburg,38,9.406,6.627,13.66,1.544,24
208,2013-2017,Total,D10,36,158,77.64,lev2,Sonoma,42550,74.26,16.92,11.39,22.45,Boyes Hot Springs/Glen Ellen/Kenwood/Sonoma/Vineburg,36,9.32,6.424,13.73,1.617,52.42
208,2013-2017,Total,E02,18,494,47.56,lev2,Sonoma,42550,232.2,8.46,4.552,12.37,Boyes Hot Springs/Glen Ellen/Kenwood/Sonoma/Vineburg,18,8.305,4.666,13.88,2.132,289.2
209.1,2013-2017,Total,0,4616,30920,74.84,lev0,Sonoma,137200,4507,672.8,653.4,692.3,Petaluma,4616,655.8,NA,NA,NA,4053
209.1,2013-2017,Total,D01,97,689,72.57,lev2,Sonoma,137200,100.4,14.14,11.33,16.95,Petaluma,97,13.54,10.91,16.67,1.412,86.89
209.1,2013-2017,Total,D10,95,438,75.28,lev2,Sonoma,137200,63.84,13.85,11.06,16.63,Petaluma,95,13.7,11,16.91,1.454,49.65
209.1,2013-2017,Total,E02,84,1898,53.6,lev2,Sonoma,137200,276.7,12.24,9.626,14.86,Petaluma,84,11.61,9.197,14.52,1.303,266.2
209.1,2013-2017,Total,E03,13,464,40.62,lev2,Sonoma,137200,67.63,1.895,0.8648,2.925,Petaluma,13,2,1.054,3.506,0.5625,66.81
209.2,2013-2017,Total,0,616,3042,77.74,lev0,Sonoma,14970,4063,822.8,757.8,887.8,Two Rock/Valley Ford,616,592.3,NA,NA,NA,3610
209.2,2013-2017,Total,D01,18,164,69.83,lev2,Sonoma,14970,219.1,24.04,12.94,35.15,Two Rock/Valley Ford,18,18.73,10.79,32.83,4.622,177.9
210.1,2013-2017,Total,0,8319,46980,77.49,lev0,Sonoma,198900,4726,836.7,818.7,854.7,Santa Rosa,8319,636.7,NA,NA,NA,4291
210.1,2013-2017,Total,D01,148,1123,72.37,lev2,Sonoma,198900,112.9,14.89,12.49,17.28,Santa Rosa,148,12.11,10.18,14.34,1.025,100.3
210.1,2013-2017,Total,D10,138,526,78.81,lev2,Sonoma,198900,52.9,13.88,11.56,16.2,Santa Rosa,138,10.65,8.893,12.7,0.9352,40.7
210.1,2013-2017,Total,E02,131,3219,51.34,lev2,Sonoma,198900,323.8,13.18,10.92,15.43,Santa Rosa,131,12.06,10.02,14.43,1.089,329.5
210.1,2013-2017,Total,E03,19,792,33.32,lev2,Sonoma,198900,79.66,1.911,1.052,2.77,Santa Rosa,19,1.932,1.147,3.083,0.4538,85.91
210.2,2013-2017,Total,0,836,4696,76.67,lev0,Sonoma,20230,4643,826.5,770.5,882.5,Bodega/Sebastopol,836,566.1,525.5,611,21.14,4206
210.2,2013-2017,Total,D01,12,28,78.92,lev2,Sonoma,20230,27.68,11.86,5.151,18.58,Bodega/Sebastopol,12,7.762,3.857,17.78,2.354,11.6
210.2,2013-2017,Total,D10,14,124,70.36,lev2,Sonoma,20230,122.6,13.84,6.591,21.09,Bodega/Sebastopol,14,10.41,5.059,21.88,3.239,152.7
210.2,2013-2017,Total,E02,24,497,55.17,lev2,Sonoma,20230,491.3,23.73,14.23,33.22,Bodega/Sebastopol,24,20.78,12.67,34.58,4.667,571.7
211,2013-2017,Total,0,2195,17210,72.73,lev0,Stanislaus,59370,5798,739.4,708.4,770.3,Oakdale/Riverbank,2195,776.1,743.4,809.9,16.85,5641
211,2013-2017,Total,D01,38,399,67.47,lev2,Stanislaus,59370,134.4,12.8,8.73,16.87,Oakdale/Riverbank,38,12.51,8.804,17.4,2.058,128.4
211,2013-2017,Total,D10,62,207,78.55,lev2,Stanislaus,59370,69.73,20.88,15.69,26.08,Oakdale/Riverbank,62,22.61,17.26,29.19,2.916,68.86
211,2013-2017,Total,E02,28,567,55.79,lev2,Stanislaus,59370,191,9.432,5.938,12.93,Oakdale/Riverbank,28,9.213,6.094,13.53,1.759,188
212.1,2013-2017,Total,0,2931,20020,75.02,lev0,Stanislaus,75820,5280,773.1,745.2,801.1,Denair/Turlock,2931,697.5,NA,NA,NA,5211
212.1,2013-2017,Total,D01,56,358,72.8,lev2,Stanislaus,75820,94.43,14.77,10.9,18.64,Denair/Turlock,56,13.6,10.23,17.84,1.842,88.26
212.1,2013-2017,Total,D10,87,448,76.31,lev2,Stanislaus,75820,118.2,22.95,18.13,27.77,Denair/Turlock,87,20.72,16.53,25.77,2.26,109.7
212.1,2013-2017,Total,E02,35,1038,45.63,lev2,Stanislaus,75820,273.8,9.232,6.174,12.29,Denair/Turlock,35,9.325,6.449,13.14,1.605,282.4
212.1,2013-2017,Total,E03,19,592,44,lev2,Stanislaus,75820,156.2,5.012,2.758,7.265,Denair/Turlock,19,5.301,3.175,8.397,1.227,164.2
212.2,2013-2017,Total,0,535,5150,70.07,lev0,Stanislaus,16920,6088,632.5,578.9,686.1,Keyes,535,812.8,743.5,887.4,36.15,6289
212.2,2013-2017,Total,D10,20,107,74.2,lev2,Stanislaus,16920,126.5,23.64,13.28,34.01,Keyes,20,28.97,17.43,46.16,6.657,130.7
212.3,2013-2017,Total,0,923,8767,70.59,lev0,Stanislaus,26560,6601,694.9,650.1,739.8,Salida,923,888.9,829,952.5,31.12,6182
212.3,2013-2017,Total,D01,16,122,70.69,lev2,Stanislaus,26560,91.85,12.05,6.144,17.95,Salida,16,13.63,7.43,23.8,3.658,79.63
212.3,2013-2017,Total,D10,32,214,72.84,lev2,Stanislaus,26560,161.1,24.09,15.75,32.44,Salida,32,31.52,21.11,45.87,5.85,171.7
212.3,2013-2017,Total,E02,14,384,47.57,lev2,Stanislaus,26560,289.1,10.54,5.019,16.06,Salida,14,10.14,5.46,18.57,2.769,289.8
213,2013-2017,Total,0,1102,12000,68.93,lev0,Stanislaus,39840,6025,553.2,520.5,585.8,Crows Landing/Empire/Grayson/Newman/Patterson/Westley,1102,728.4,685,774.1,22.5,6034
213,2013-2017,Total,D01,24,186,70.79,lev2,Stanislaus,39840,93.37,12.05,7.227,16.87,Crows Landing/Empire/Grayson/Newman/Patterson/Westley,24,16.4,10.39,24.82,3.421,102
213,2013-2017,Total,D10,39,305,72.46,lev2,Stanislaus,39840,153.1,19.58,13.43,25.72,Crows Landing/Empire/Grayson/Newman/Patterson/Westley,39,26.17,18.46,36.24,4.284,159.9
213,2013-2017,Total,E02,16,545,41.19,lev2,Stanislaus,39840,273.6,8.032,4.096,11.97,Crows Landing/Empire/Grayson/Newman/Patterson/Westley,16,8.605,4.861,14.6,2.191,283.3
213,2013-2017,Total,E03,14,649,28.64,lev2,Stanislaus,39840,325.8,7.028,3.346,10.71,Crows Landing/Empire/Grayson/Newman/Patterson/Westley,14,6.916,3.773,12.26,1.854,320.2
214,2013-2017,Total,0,1694,14930,71.6,lev0,Stanislaus,47030,6350,720.4,686.1,754.7,Hughson,1694,740.9,705.8,777.5,18.16,6232
214,2013-2017,Total,D01,27,161,73.93,lev2,Stanislaus,47030,68.47,11.48,7.151,15.81,Hughson,27,12.2,8.017,17.91,2.364,70.57
214,2013-2017,Total,D10,46,303,74.13,lev2,Stanislaus,47030,128.9,19.56,13.91,25.22,Hughson,46,19.75,14.41,26.54,2.939,120.5
214,2013-2017,Total,E02,21,524,50.62,lev2,Stanislaus,47030,222.8,8.931,5.111,12.75,Hughson,21,9.162,5.632,14.21,2.025,239
215a,2013-2017,Total,0,3785,28770,73.65,lev0,Stanislaus,81580,7054,927.9,898.3,957.4,Modesto West,3785,810.7,784.5,837.7,13.48,6624
215a,2013-2017,Total,D01,62,461,72,lev2,Stanislaus,81580,113,15.2,11.42,18.98,Modesto West,62,13.84,10.54,17.99,1.795,107.5
215a,2013-2017,Total,D10,118,666,75.29,lev2,Stanislaus,81580,163.3,28.93,23.71,34.15,Modesto West,118,25.02,20.61,30.25,2.36,152.3
215a,2013-2017,Total,E02,54,1508,48.04,lev2,Stanislaus,81580,369.7,13.24,9.707,16.77,Modesto West,54,12.94,9.641,17.12,1.806,379.9
215a,2013-2017,Total,E03,26,934,39.54,lev2,Stanislaus,81580,229,6.374,3.924,8.824,Modesto West,26,6.302,4.059,9.472,1.273,237.1
215b,2013-2017,Total,0,4075,32000,73.2,lev0,Stanislaus,91160,7020,894,866.6,921.5,Modesto East,4075,811.8,786.6,837.6,12.93,6727
215b,2013-2017,Total,D01,78,742,69.76,lev2,Stanislaus,91160,162.8,17.11,13.31,20.91,Modesto East,78,15.38,12.1,19.35,1.771,157.8
215b,2013-2017,Total,D10,83,438,74.93,lev2,Stanislaus,91160,96.09,18.21,14.29,22.13,Modesto East,83,16.57,13.14,20.69,1.851,83.99
215b,2013-2017,Total,E02,60,1690,47.4,lev2,Stanislaus,91160,370.8,13.16,9.833,16.49,Modesto East,60,12.83,9.747,16.64,1.68,380.2
215b,2013-2017,Total,E03,29,1142,36.28,lev2,Stanislaus,91160,250.5,6.362,4.047,8.678,Modesto East,29,6.514,4.34,9.453,1.224,262.9
215c,2013-2017,Total,0,2883,36770,65.93,lev0,Stanislaus,92270,7971,624.9,602.1,647.7,Ceres/Modesto South Central,2883,837,805.8,869.2,16.07,8219
215c,2013-2017,Total,D01,68,667,68.47,lev2,Stanislaus,92270,144.6,14.74,11.24,18.24,Ceres/Modesto South Central,68,19.68,15.16,25.22,2.456,150.7
215c,2013-2017,Total,D10,105,842,70.5,lev2,Stanislaus,92270,182.5,22.76,18.41,27.11,Ceres/Modesto South Central,105,31.76,25.83,38.73,3.182,202.3
215c,2013-2017,Total,E02,37,1219,43.76,lev2,Stanislaus,92270,264.2,8.02,5.436,10.6,Ceres/Modesto South Central,37,8.851,6.149,12.52,1.506,255.4
215c,2013-2017,Total,E03,36,1496,33.44,lev2,Stanislaus,92270,324.3,7.803,5.254,10.35,Ceres/Modesto South Central,36,7.593,5.289,10.81,1.283,305.7
216,2013-2017,Total,0,3306,25690,73.09,lev0,Sutter,82470,6231,801.7,774.4,829,Meridian/Robbins/Yuba City,3306,705.2,681.1,730.1,12.41,6010
216,2013-2017,Total,D01,57,393,72.54,lev2,Sutter,82470,95.3,13.82,10.23,17.41,Meridian/Robbins/Yuba City,57,12.15,9.175,15.92,1.625,88.21
216,2013-2017,Total,D10,78,501,72.85,lev2,Sutter,82470,121.5,18.92,14.72,23.11,Meridian/Robbins/Yuba City,78,16.95,13.36,21.34,1.943,119.5
216,2013-2017,Total,E02,62,1422,54.11,lev2,Sutter,82470,344.8,15.04,11.29,18.78,Meridian/Robbins/Yuba City,62,14.28,10.9,18.47,1.839,351.2
216,2013-2017,Total,E03,18,714,36.39,lev2,Sutter,82470,173.1,4.365,2.349,6.382,Meridian/Robbins/Yuba City,18,4.531,2.664,7.3,1.083,183.8
217,2013-2017,Total,0,128,931,73.84,lev0,Sutter,2550,7302,1004,830,1178,Nicolaus/Pleasant Grove,128,708,585,859.3,65.77,6830
218,2013-2017,Total,0,401,3435,71.87,lev0,Sutter,10380,6617,772.5,696.9,848.1,Live Oak,401,738.3,667,815.8,37.25,6746
