fips,year,sex,race7,agerc,perwt
6097,2015,MALE,5,39,8
6097,2017,FEMALE,2,80,8
6097,2025,MALE,1,102,8
6097,2015,FEMALE,5,16,8
6097,2020,FEMALE,3,77,8
6097,2021,MALE,5,45,8
6097,2021,FEMALE,5,38,8
6097,2022,MALE,7,96,8
6097,2017,MALE,5,1,8
6097,2015,FEMALE,5,75,8
6097,2025,FEMALE,5,85,8
6097,2025,FEMALE,5,58,8
6097,2017,FEMALE,2,91,8
6097,2025,FEMALE,5,1,8
6097,2022,FEMALE,5,16,8
6097,2016,MALE,5,0,8
6097,2021,FEMALE,5,15,8
6097,2023,MALE,5,19,8
6097,2020,FEMALE,3,76,8
6097,2015,MALE,5,69,8
6097,2020,FEMALE,2,83,8
6097,2016,MALE,6,80,8
6097,2022,FEMALE,3,83,8
6097,2024,MALE,3,84,8
6097,2019,MALE,2,87,8
6097,2020,FEMALE,5,68,8
6097,2025,FEMALE,5,76,8
6097,2022,FEMALE,6,98,8
6097,2022,MALE,2,90,8
6097,2023,MALE,5,20,8
6097,2020,FEMALE,5,49,8
6097,2020,MALE,5,7,8
6097,2015,FEMALE,6,85,8
6097,2024,FEMALE,2,79,8
6097,2021,FEMALE,2,75,8
6097,2023,FEMALE,5,71,8
6097,2015,FEMALE,5,63,8
6097,2024,FEMALE,5,26,8
6097,2016,FEMALE,4,98,8
6097,2015,MALE,6,79,8
6097,2024,FEMALE,5,32,8
6097,2017,MALE,5,31,8
6097,2019,FEMALE,6,97,8
6097,2024,FEMALE,5,15,8
6097,2015,MALE,5,65,8
6097,2024,FEMALE,2,85,8
6097,2016,FEMALE,2,90,8
6097,2022,MALE,6,94,8
6097,2024,MALE,5,81,8
6097,2022,MALE,6,78,8
6097,2023,MALE,5,3,8
6097,2017,FEMALE,3,92,8
6097,2018,FEMALE,5,78,8
6097,2020,MALE,5,44,8
6097,2020,MALE,5,28,8
6097,2023,MALE,5,39,8
6097,2020,FEMALE,5,4,8
6097,2017,FEMALE,1,107,8
6097,2023,FEMALE,5,14,8
6097,2020,FEMALE,5,44,8
6097,2021,MALE,5,8,8
6097,2020,MALE,5,57,8
6097,2024,MALE,5,48,8
6097,2016,FEMALE,5,71,8
6097,2019,FEMALE,5,50,8
6097,2019,FEMALE,3,76,8
6097,2017,FEMALE,6,81,8
6097,2015,MALE,5,23,8
6097,2017,FEMALE,5,38,8
6097,2018,FEMALE,5,66,8
6097,2019,FEMALE,6,95,8
6097,2018,FEMALE,5,23,8
6097,2021,FEMALE,5,73,8
6097,2021,MALE,2,80,8
6097,2015,MALE,5,12,8
6097,2018,FEMALE,5,73,8
6097,2017,FEMALE,5,22,8
6097,2016,FEMALE,5,0,8
6097,2016,FEMALE,5,17,8
6097,2024,FEMALE,5,59,8
6097,2016,MALE,4,87,8
6097,2019,FEMALE,2,83,8
6097,2019,FEMALE,5,38,8
6097,2019,MALE,5,30,8
6097,2023,MALE,5,43,8
6097,2019,FEMALE,5,79,8
6097,2024,MALE,5,4,8
6097,2015,MALE,5,44,8
6097,2022,FEMALE,5,35,8
6097,2020,FEMALE,4,96,8
6097,2021,FEMALE,2,84,8
6097,2018,FEMALE,2,92,8
6097,2023,MALE,2,82,8
6097,2023,FEMALE,5,36,8
6097,2016,MALE,5,24,8
6097,2019,FEMALE,3,75,8
6097,2016,MALE,5,70,8
6097,2022,MALE,5,33,8
6097,2022,MALE,6,71,8
6097,2022,FEMALE,6,88,8
6097,2015,MALE,4,94,8
6097,2023,FEMALE,5,55,8
6097,2020,MALE,4,93,8
6097,2016,FEMALE,5,21,8
6097,2019,FEMALE,5,48,8
6097,2023,MALE,5,51,8
6097,2024,MALE,5,40,8
6097,2025,MALE,5,5,8
6097,2018,MALE,5,21,8
6097,2019,MALE,4,99,8
6097,2018,MALE,5,42,8
6097,2021,FEMALE,5,34,8
6097,2018,FEMALE,5,16,8
6097,2020,MALE,2,88,8
6097,2022,FEMALE,5,77,8
6097,2016,FEMALE,5,30,8
6097,2016,MALE,5,19,8
6097,2017,FEMALE,6,94,8
6097,2021,MALE,2,83,8
6097,2018,FEMALE,5,31,8
6097,2023,MALE,4,93,8
6097,2016,MALE,2,88,9
6097,2020,MALE,3,80,9
6097,2019,FEMALE,4,94,9
6097,2025,FEMALE,6,93,9
6097,2018,MALE,5,55,9
6097,2021,FEMALE,5,12,9
6097,2022,FEMALE,7,101,9
6097,2019,FEMALE,5,51,9
6097,2023,MALE,3,81,9
6097,2022,MALE,5,51,9
6097,2018,FEMALE,5,9,9
6097,2015,FEMALE,5,15,9
6097,2020,FEMALE,6,99,9
6097,2021,FEMALE,5,72,9
6097,2024,FEMALE,5,11,9
6097,2016,FEMALE,6,93,9
6097,2019,MALE,5,8,9
6097,2019,MALE,5,15,9
6097,2017,FEMALE,5,68,9
6097,2019,MALE,5,6,9
6097,2018,MALE,5,67,9
6097,2019,FEMALE,2,88,9
6097,2020,MALE,6,76,9
6097,2020,FEMALE,2,82,9
6097,2016,FEMALE,6,80,9
6097,2023,MALE,5,10,9
6097,2017,FEMALE,5,41,9
6097,2020,FEMALE,6,88,9
6097,2016,FEMALE,7,96,9
6097,2021,MALE,5,10,9
6097,2021,MALE,5,17,9
6097,2020,MALE,1,98,9
6097,2022,FEMALE,5,48,9
6097,2022,FEMALE,5,54,9
6097,2025,MALE,5,71,9
6097,2024,MALE,2,87,9
6097,2017,MALE,2,85,9
6097,2024,MALE,3,79,9
6097,2022,FEMALE,5,57,9
6097,2025,MALE,5,12,9
6097,2025,MALE,5,29,9
6097,2018,FEMALE,5,42,9
6097,2023,MALE,2,87,9
6097,2020,FEMALE,2,80,9
6097,2022,FEMALE,3,50,9
6097,2017,MALE,2,78,9
6097,2017,MALE,3,75,9
6097,2022,FEMALE,5,55,9
6097,2019,MALE,2,78,9
6097,2016,FEMALE,7,98,9
6097,2024,FEMALE,5,25,9
6097,2021,FEMALE,5,24,9
6097,2018,MALE,2,79,9
6097,2024,MALE,4,96,9
6097,2024,FEMALE,5,57,9
6097,2019,FEMALE,3,47,9
6097,2021,FEMALE,5,50,9
6097,2025,FEMALE,6,99,9
6097,2023,FEMALE,5,72,9
6097,2024,MALE,5,28,9
6097,2021,FEMALE,5,47,9
6097,2020,MALE,5,9,9
6097,2020,MALE,2,92,9
6097,2019,FEMALE,5,10,9
6097,2016,FEMALE,5,14,9
6097,2015,MALE,6,77,9
6097,2025,MALE,5,66,9
6097,2023,FEMALE,7,100,9
6097,2016,FEMALE,5,37,9
6097,2016,FEMALE,5,33,9
6097,2016,FEMALE,5,29,9
6097,2015,MALE,5,11,9
6097,2018,MALE,5,5,9
6097,2018,MALE,5,7,9
6097,2018,FEMALE,2,78,9
6097,2023,MALE,6,72,9
6097,2016,MALE,4,96,9
6097,2025,FEMALE,6,89,9
6097,2018,FEMALE,2,82,9
6097,2015,MALE,3,72,9
6097,2021,MALE,7,98,9
6097,2015,FEMALE,5,29,9
6097,2016,FEMALE,3,91,9
6097,2017,MALE,6,75,9
6097,2021,FEMALE,3,49,9
6097,2023,FEMALE,4,97,9
6097,2017,FEMALE,2,81,9
6097,2022,FEMALE,2,77,9
6097,2025,FEMALE,2,80,9
6097,2023,FEMALE,6,87,9
6097,2022,MALE,5,46,9
6097,2018,MALE,2,86,9
6097,2022,MALE,5,59,9
6097,2015,MALE,7,94,9
6097,2020,FEMALE,1,110,9
6097,2020,MALE,5,16,9
6097,2023,MALE,6,79,9
6097,2021,MALE,5,32,9
6097,2015,FEMALE,5,36,9
6097,2018,FEMALE,6,97,9
6097,2016,FEMALE,5,23,9
6097,2021,FEMALE,3,82,9
6097,2025,MALE,5,59,9
6097,2025,FEMALE,6,83,9
6097,2019,FEMALE,2,81,9
6097,2023,MALE,2,85,9
6097,2016,FEMALE,2,76,9
6097,2021,FEMALE,5,54,9
6097,2024,MALE,6,80,9
6097,2020,MALE,5,40,9
6097,2021,FEMALE,5,49,9
6097,2017,MALE,3,74,9
6097,2022,FEMALE,4,96,9
6097,2021,MALE,5,41,9
6097,2020,FEMALE,3,48,9
6097,2018,FEMALE,6,95,9
6097,2023,FEMALE,5,49,9
6097,2021,FEMALE,5,45,9
6097,2019,FEMALE,1,109,9
6097,2016,MALE,5,5,9
6097,2022,MALE,5,42,9
6097,2020,MALE,6,82,9
6097,2024,MALE,5,11,9
6097,2023,MALE,6,87,9
6097,2018,FEMALE,5,46,9
6097,2022,FEMALE,2,76,9
6097,2018,FEMALE,5,69,9
6097,2016,MALE,5,12,9
6097,2019,MALE,2,81,9
6097,2015,FEMALE,5,13,9
6097,2018,MALE,4,98,9
6097,2024,FEMALE,6,90,9
6097,2019,MALE,5,56,9
6097,2017,MALE,5,6,9
6097,2022,FEMALE,5,58,9
6097,2017,MALE,6,81,9
6097,2021,FEMALE,5,81,9
6097,2019,FEMALE,5,70,9
6097,2020,FEMALE,6,96,9
6097,2020,FEMALE,6,82,9
6097,2015,MALE,5,4,9
6097,2022,FEMALE,5,50,9
6097,2017,MALE,4,97,9
6097,2019,MALE,2,83,9
6097,2016,FEMALE,5,16,9
6097,2017,FEMALE,2,77,9
6097,2024,MALE,5,58,9
6097,2015,MALE,2,87,9
6097,2020,FEMALE,7,98,9
6097,2017,FEMALE,5,34,9
6097,2024,MALE,5,65,9
6097,2015,FEMALE,5,66,9
6097,2016,FEMALE,5,67,9
6097,2017,FEMALE,5,15,9
6097,2023,FEMALE,5,10,9
6097,2021,FEMALE,5,53,9
6097,2018,MALE,5,14,9
6097,2019,MALE,5,27,9
6097,2017,FEMALE,5,17,9
6097,2023,FEMALE,6,89,9
6097,2023,MALE,5,64,9
6097,2022,FEMALE,5,13,9
6097,2024,MALE,2,92,9
6097,2018,FEMALE,3,75,9
6097,2020,FEMALE,7,101,9
6097,2017,MALE,5,24,9
6097,2022,MALE,5,9,9
6097,2017,FEMALE,7,101,9
6097,2023,MALE,5,54,9
6097,2019,FEMALE,2,79,9
6097,2016,FEMALE,2,79,9
6097,2015,MALE,4,95,9
6097,2024,FEMALE,5,71,9
6097,2015,FEMALE,2,78,9
6097,2024,FEMALE,6,88,9
6097,2022,FEMALE,5,82,9
6097,2017,MALE,5,13,9
6097,2019,FEMALE,5,47,9
6097,2015,FEMALE,5,28,9
6097,2018,FEMALE,5,35,9
6097,2021,FEMALE,6,83,10
6097,2019,MALE,3,74,10
6097,2016,FEMALE,2,80,10
6097,2018,MALE,3,73,10
6097,2018,FEMALE,4,93,10
6097,2018,MALE,1,97,10
6097,2019,FEMALE,5,73,10
6097,2016,MALE,6,75,10
6097,2016,FEMALE,5,48,10
6097,2017,MALE,2,81,10
6097,2018,MALE,2,90,10
6097,2017,MALE,5,4,10
6097,2018,MALE,2,83,10
6097,2020,MALE,5,66,10
6097,2021,FEMALE,7,100,10
6097,2019,MALE,6,79,10
6097,2015,FEMALE,5,39,10
6097,2020,MALE,5,36,10
6097,2021,MALE,2,85,10
6097,2021,MALE,3,1,10
6097,2017,FEMALE,5,45,10
6097,2023,MALE,3,3,10
6097,2020,MALE,5,61,10
6097,2016,MALE,5,63,10
6097,2025,MALE,6,81,10
6097,2018,FEMALE,5,37,10
6097,2016,MALE,5,3,10
6097,2019,FEMALE,7,100,10
6097,2019,MALE,5,60,10
6097,2015,MALE,5,64,10
6097,2017,MALE,5,64,10
6097,2019,MALE,5,35,10
6097,2017,FEMALE,5,46,10
6097,2018,FEMALE,2,87,10
6097,2022,FEMALE,5,30,10
6097,2018,MALE,5,65,10
6097,2022,MALE,5,3,10
6097,2022,FEMALE,5,14,10
6097,2021,MALE,5,25,10
6097,2015,FEMALE,5,6,10
6097,2023,FEMALE,3,83,10
6097,2016,MALE,2,75,10
6097,2023,MALE,4,95,10
6097,2018,MALE,5,64,10
6097,2025,FEMALE,5,72,10
6097,2022,FEMALE,2,83,10
6097,2025,MALE,5,14,10
6097,2022,FEMALE,5,9,10
6097,2023,MALE,2,86,10
6097,2023,FEMALE,5,31,10
6097,2017,FEMALE,5,8,10
6097,2015,FEMALE,6,86,10
6097,2017,MALE,2,76,10
6097,2020,FEMALE,4,92,10
6097,2021,FEMALE,6,89,10
6097,2015,MALE,5,2,10
6097,2017,MALE,5,66,10
6097,2019,MALE,5,0,10
6097,2020,FEMALE,7,96,10
6097,2016,FEMALE,5,44,10
6097,2025,FEMALE,5,74,10
6097,2022,MALE,2,84,10
6097,2019,FEMALE,4,95,10
6097,2021,FEMALE,2,76,10
6097,2016,MALE,5,23,10
6097,2025,FEMALE,5,25,10
6097,2022,MALE,3,77,10
6097,2020,FEMALE,5,23,10
6097,2023,MALE,5,4,10
6097,2020,FEMALE,5,11,10
6097,2016,MALE,2,84,10
6097,2024,MALE,5,68,10
6097,2017,MALE,2,82,10
6097,2021,MALE,5,36,10
6097,2019,MALE,3,79,10
6097,2019,FEMALE,5,45,10
6097,2017,FEMALE,2,86,10
6097,2020,MALE,3,75,10
6097,2021,MALE,5,37,10
6097,2020,MALE,2,84,10
6097,2025,FEMALE,5,26,10
6097,2023,FEMALE,5,15,10
6097,2017,FEMALE,5,36,10
6097,2017,FEMALE,5,9,10
6097,2022,MALE,5,53,10
6097,2021,MALE,6,81,10
6097,2019,MALE,5,65,10
6097,2015,FEMALE,5,47,10
6097,2024,MALE,3,4,10
6097,2018,FEMALE,5,26,10
6097,2025,FEMALE,5,12,10
6097,2025,FEMALE,7,97,10
6097,2016,MALE,2,77,10
6097,2024,FEMALE,3,83,10
6097,2015,FEMALE,2,79,10
6097,2018,FEMALE,5,72,10
6097,2020,FEMALE,3,81,10
6097,2016,FEMALE,5,40,10
6097,2021,MALE,5,2,10
6097,2018,MALE,5,59,10
6097,2016,MALE,5,61,10
6097,2021,FEMALE,5,29,10
6097,2019,FEMALE,5,22,10
6097,2019,FEMALE,5,11,10
6097,2024,MALE,5,5,10
6097,2023,FEMALE,5,70,10
6097,2022,MALE,3,2,10
6097,2017,MALE,5,62,10
6097,2025,FEMALE,3,85,10
6097,2015,MALE,5,22,10
6097,2019,FEMALE,5,27,10
6097,2022,MALE,5,11,10
6097,2019,MALE,5,23,10
6097,2022,MALE,5,31,10
6097,2025,MALE,5,6,10
6097,2015,FEMALE,5,7,10
6097,2015,MALE,5,62,10
6097,2016,FEMALE,6,71,10
6097,2020,MALE,5,1,10
6097,2018,MALE,4,91,10
6097,2016,MALE,3,74,10
6097,2020,MALE,3,0,10
6097,2015,FEMALE,5,22,10
6097,2020,MALE,5,65,10
6097,2016,MALE,5,65,10
6097,2021,MALE,5,67,10
6097,2021,MALE,5,66,10
6097,2016,FEMALE,5,19,10
6097,2015,FEMALE,5,43,10
6097,2019,MALE,6,75,10
6097,2022,MALE,3,48,10
6097,2025,MALE,3,5,10
6097,2024,MALE,5,13,10
6097,2018,FEMALE,7,99,10
6097,2015,MALE,5,18,10
6097,2016,FEMALE,5,8,10
6097,2022,MALE,5,18,10
6097,2020,MALE,2,85,10
6097,2023,MALE,3,49,10
6097,2018,FEMALE,2,80,10
6097,2017,FEMALE,5,49,10
6097,2015,MALE,5,60,10
6097,2016,FEMALE,3,73,10
6097,2021,MALE,7,95,10
6097,2018,MALE,5,26,10
6097,2023,MALE,3,78,10
6097,2024,MALE,3,0,10
6097,2022,MALE,4,90,10
6097,2020,MALE,5,24,10
6097,2022,MALE,5,30,10
6097,2024,FEMALE,3,84,10
6097,2023,MALE,5,12,10
6097,2019,MALE,5,28,10
6097,2017,MALE,5,26,10
6097,2025,MALE,3,83,10
6097,2021,MALE,6,85,10
6097,2018,FEMALE,3,46,10
6097,2019,MALE,5,64,10
6097,2024,FEMALE,7,101,10
6097,2025,MALE,3,1,10
6097,2023,FEMALE,5,77,10
6097,2021,MALE,5,52,10
6097,2022,MALE,4,92,10
6097,2015,FEMALE,6,79,10
6097,2022,MALE,5,37,10
6097,2018,MALE,5,63,10
6097,2023,MALE,4,91,10
6097,2018,MALE,5,27,10
6097,2017,MALE,5,25,10
6097,2020,MALE,5,29,10
6097,2015,FEMALE,5,38,10
6097,2017,FEMALE,3,74,10
6097,2016,FEMALE,5,7,10
6097,2016,FEMALE,6,72,10
6097,2017,MALE,2,89,10
6097,2018,MALE,2,77,10
6097,2021,MALE,5,62,10
6097,2018,MALE,2,82,10
6097,2021,MALE,2,89,10
6097,2018,FEMALE,5,50,10
6097,2020,FEMALE,2,75,10
6097,2019,MALE,6,78,10
6097,2017,FEMALE,5,20,10
6097,2022,MALE,7,95,10
6097,2020,FEMALE,5,46,10
6097,2015,FEMALE,3,72,10
6097,2015,FEMALE,5,32,10
6097,2016,MALE,2,80,10
6097,2021,FEMALE,5,57,10
6097,2018,MALE,3,78,10
6097,2019,MALE,2,91,10
6097,2017,FEMALE,2,79,10
6097,2018,FEMALE,5,10,10
6097,2025,FEMALE,3,84,10
6097,2017,MALE,5,63,10
6097,2022,MALE,5,68,11
6097,2015,MALE,2,80,11
6097,2016,FEMALE,5,20,11
6097,2018,MALE,5,48,11
6097,2025,FEMALE,2,82,11
6097,2025,FEMALE,5,75,11
6097,2017,FEMALE,5,61,11
6097,2021,MALE,5,4,11
6097,2019,FEMALE,2,80,11
6097,2021,MALE,3,76,11
6097,2015,FEMALE,5,18,11
6097,2021,FEMALE,3,80,11
6097,2019,FEMALE,3,80,11
6097,2021,FEMALE,5,75,11
6097,2023,MALE,5,69,11
6097,2018,MALE,5,22,11
6097,2023,MALE,5,27,11
6097,2021,MALE,5,40,11
6097,2017,MALE,6,77,11
6097,2018,MALE,6,82,11
6097,2018,MALE,6,77,11
6097,2024,FEMALE,5,78,11
6097,2019,MALE,5,39,11
6097,2021,MALE,7,97,11
6097,2018,MALE,5,38,11
6097,2015,FEMALE,7,97,11
6097,2022,MALE,6,83,11
6097,2018,FEMALE,2,79,11
6097,2017,FEMALE,3,45,11
6097,2023,MALE,5,68,11
6097,2024,MALE,3,80,11
6097,2016,MALE,3,71,11
6097,2024,FEMALE,3,1,11
6097,2017,MALE,3,77,11
6097,2020,MALE,3,38,11
6097,2020,MALE,7,96,11
6097,2025,MALE,2,83,11
6097,2022,MALE,6,82,11
6097,2024,MALE,5,32,11
6097,2023,FEMALE,5,54,11
6097,2021,MALE,7,96,11
6097,2021,MALE,5,65,11
6097,2024,MALE,5,54,11
6097,2022,MALE,3,78,11
6097,2025,FEMALE,3,53,11
6097,2023,MALE,3,41,11
6097,2015,MALE,5,24,11
6097,2015,MALE,2,83,11
6097,2022,MALE,5,67,11
6097,2017,MALE,5,28,11
6097,2017,MALE,5,21,11
6097,2017,MALE,3,72,11
6097,2016,MALE,5,53,11
6097,2025,MALE,3,51,11
6097,2020,FEMALE,5,28,11
6097,2020,MALE,5,64,11
6097,2015,MALE,5,50,11
6097,2017,FEMALE,6,91,11
6097,2015,FEMALE,5,34,11
6097,2024,FEMALE,2,81,11
6097,2017,FEMALE,5,66,11
6097,2015,MALE,2,76,11
6097,2018,MALE,5,34,11
6097,2020,FEMALE,2,81,11
6097,2017,FEMALE,4,93,11
6097,2017,FEMALE,4,92,11
6097,2020,FEMALE,5,74,11
6097,2016,FEMALE,2,78,11
6097,2019,MALE,5,63,11
6097,2025,FEMALE,5,79,11
6097,2017,MALE,6,76,11
6097,2015,FEMALE,6,89,11
6097,2024,FEMALE,3,82,11
6097,2022,MALE,6,86,11
6097,2016,FEMALE,5,45,11
6097,2022,FEMALE,3,80,11
6097,2016,MALE,5,20,11
6097,2019,MALE,5,49,11
6097,2018,FEMALE,4,94,11
6097,2017,MALE,5,47,11
6097,2025,MALE,5,55,11
6097,2019,FEMALE,5,1,11
6097,2024,MALE,3,50,11
6097,2024,MALE,5,69,11
6097,2024,MALE,5,20,11
6097,2016,FEMALE,7,100,11
6097,2022,MALE,5,38,11
6097,2025,FEMALE,5,81,11
6097,2015,MALE,5,48,11
6097,2023,MALE,3,79,11
6097,2025,FEMALE,5,73,11
6097,2025,MALE,5,61,11
6097,2025,MALE,7,94,11
6097,2023,FEMALE,5,68,11
6097,2024,FEMALE,5,34,11
6097,2017,FEMALE,2,78,11
6097,2023,MALE,5,32,11
6097,2018,MALE,4,87,11
6097,2018,FEMALE,3,74,11
6097,2016,FEMALE,3,44,11
6097,2017,FEMALE,5,70,11
6097,2024,MALE,5,70,11
6097,2018,FEMALE,5,71,11
6097,2019,MALE,5,38,11
6097,2023,FEMALE,3,0,11
6097,2019,FEMALE,5,75,11
6097,2018,FEMALE,5,0,11
6097,2022,MALE,3,40,11
6097,2018,FEMALE,5,32,11
6097,2016,FEMALE,5,69,11
6097,2019,FEMALE,2,74,11
6097,2018,FEMALE,2,73,11
6097,2015,MALE,5,52,11
6097,2017,MALE,4,90,11
6097,2017,MALE,5,50,11
6097,2015,FEMALE,5,68,11
6097,2015,MALE,5,26,11
6097,2020,FEMALE,5,53,11
6097,2022,FEMALE,5,76,11
6097,2024,FEMALE,5,74,11
6097,2025,FEMALE,3,83,11
6097,2015,FEMALE,5,19,11
6097,2016,MALE,6,76,11
6097,2015,MALE,5,45,11
6097,2017,FEMALE,7,98,11
6097,2024,MALE,5,60,11
6097,2016,FEMALE,5,60,11
6097,2023,FEMALE,5,33,11
6097,2021,MALE,3,81,11
6097,2023,FEMALE,3,82,11
6097,2016,MALE,2,81,11
6097,2015,FEMALE,5,59,11
6097,2022,FEMALE,5,73,11
6097,2015,MALE,5,19,11
6097,2022,MALE,7,97,11
6097,2025,FEMALE,5,35,11
6097,2022,FEMALE,5,78,11
6097,2016,FEMALE,6,90,11
6097,2018,MALE,2,80,11
6097,2017,FEMALE,3,73,11
6097,2017,MALE,5,54,11
6097,2017,FEMALE,5,43,11
6097,2025,MALE,5,60,11
6097,2024,FEMALE,5,16,11
6097,2022,FEMALE,6,90,11
6097,2022,MALE,5,63,11
6097,2016,MALE,5,62,11
6097,2016,FEMALE,5,35,11
6097,2016,MALE,5,27,11
6097,2021,FEMALE,5,77,11
6097,2016,FEMALE,5,65,11
6097,2015,MALE,5,61,11
6097,2019,FEMALE,5,68,11
6097,2022,FEMALE,3,81,11
6097,2018,FEMALE,5,44,11
6097,2024,FEMALE,7,99,11
6097,2020,FEMALE,5,12,11
6097,2020,FEMALE,2,74,11
6097,2023,MALE,5,57,11
6097,2022,FEMALE,5,72,11
6097,2019,FEMALE,5,52,11
6097,2018,FEMALE,5,21,11
6097,2025,FEMALE,5,17,11
6097,2020,MALE,5,39,11
6097,2024,FEMALE,3,52,11
6097,2023,FEMALE,5,79,11
6097,2022,MALE,5,26,11
6097,2020,MALE,7,94,11
6097,2020,MALE,5,50,11
6097,2022,MALE,4,94,11
6097,2016,MALE,5,49,11
6097,2020,MALE,5,3,11
6097,2015,FEMALE,5,44,11
6097,2018,FEMALE,5,67,11
6097,2021,MALE,5,55,11
6097,2015,FEMALE,6,71,11
6097,2015,MALE,6,75,11
6097,2021,MALE,5,30,11
6097,2016,MALE,5,46,11
6097,2021,MALE,4,91,11
6097,2025,MALE,5,70,11
6097,2023,FEMALE,3,81,11
6097,2021,FEMALE,5,13,11
6097,2025,FEMALE,3,2,11
6097,2021,FEMALE,5,71,11
6097,2018,FEMALE,5,62,11
6097,2015,FEMALE,3,43,11
6097,2022,FEMALE,6,99,11
6097,2021,FEMALE,5,8,11
6097,2016,MALE,5,25,11
6097,2021,MALE,5,31,11
6097,2019,FEMALE,5,63,11
6097,2021,MALE,3,77,11
6097,2015,MALE,3,73,11
6097,2025,FEMALE,5,41,12
6097,2023,MALE,5,6,12
6097,2020,MALE,6,84,12
6097,2019,FEMALE,3,78,12
6097,2024,FEMALE,6,78,12
6097,2017,MALE,4,86,12
6097,2017,FEMALE,5,10,12
6097,2017,MALE,5,37,12
6097,2018,MALE,2,81,12
6097,2021,FEMALE,5,3,12
6097,2015,MALE,5,35,12
6097,2019,FEMALE,5,72,12
6097,2024,FEMALE,5,28,12
6097,2025,FEMALE,3,7,12
6097,2019,FEMALE,5,69,12
6097,2021,MALE,5,59,12
6097,2020,FEMALE,5,73,12
6097,2016,FEMALE,5,42,12
6097,2016,FEMALE,2,77,12
6097,2018,MALE,5,50,12
6097,2024,FEMALE,6,84,12
6097,2021,MALE,4,89,12
6097,2023,FEMALE,3,5,12
6097,2020,FEMALE,5,64,12
6097,2021,MALE,5,54,12
6097,2020,MALE,3,35,12
6097,2022,FEMALE,5,4,12
6097,2018,MALE,5,62,12
6097,2023,FEMALE,7,98,12
6097,2017,FEMALE,5,32,12
6097,2015,FEMALE,5,62,12
6097,2015,FEMALE,5,41,12
6097,2015,FEMALE,5,8,12
6097,2019,FEMALE,5,23,12
6097,2021,FEMALE,6,75,12
6097,2022,MALE,5,5,12
6097,2022,FEMALE,3,4,12
6097,2015,FEMALE,6,75,12
6097,2019,FEMALE,5,12,12
6097,2016,MALE,5,48,12
6097,2018,FEMALE,5,51,12
6097,2021,FEMALE,2,82,12
6097,2019,MALE,5,2,12
6097,2019,MALE,5,53,12
6097,2025,MALE,3,43,12
6097,2015,FEMALE,2,77,12
6097,2025,FEMALE,6,79,12
6097,2021,FEMALE,5,70,12
6097,2025,FEMALE,5,69,12
6097,2017,MALE,2,79,12
6097,2020,FEMALE,3,0,12
6097,2016,FEMALE,5,46,12
6097,2018,FEMALE,5,11,12
6097,2015,MALE,3,70,12
6097,2022,FEMALE,5,71,12
6097,2024,FEMALE,5,40,12
6097,2022,FEMALE,5,32,12
6097,2024,FEMALE,7,98,12
6097,2023,FEMALE,6,99,12
6097,2018,FEMALE,5,5,12
6097,2025,FEMALE,5,31,12
6097,2024,FEMALE,5,55,12
6097,2025,FEMALE,6,61,12
6097,2022,MALE,5,66,12
6097,2023,MALE,5,67,12
6097,2015,MALE,2,79,12
6097,2015,FEMALE,5,45,12
6097,2020,MALE,5,35,12
6097,2020,FEMALE,5,24,12
6097,2023,FEMALE,2,80,12
6097,2025,FEMALE,3,87,12
6097,2017,FEMALE,2,72,12
6097,2024,MALE,5,43,12
6097,2024,MALE,5,31,12
6097,2024,MALE,5,7,12
6097,2020,MALE,7,97,12
6097,2021,FEMALE,6,99,12
6097,2016,MALE,5,32,12
6097,2021,FEMALE,5,68,12
6097,2015,FEMALE,5,64,12
6097,2024,FEMALE,5,73,12
6097,2016,FEMALE,5,9,12
6097,2021,FEMALE,3,79,12
6097,2023,MALE,7,95,12
6097,2017,FEMALE,5,47,12
6097,2022,FEMALE,2,79,12
6097,2019,MALE,2,82,12
6097,2021,FEMALE,6,97,12
6097,2017,FEMALE,5,73,12
6097,2024,MALE,2,82,12
6097,2025,FEMALE,2,8,12
6097,2024,FEMALE,3,6,12
6097,2018,FEMALE,3,79,12
6097,2020,FEMALE,5,76,12
6097,2017,FEMALE,5,71,12
6097,2015,FEMALE,6,74,12
6097,2020,FEMALE,1,115,12
6097,2020,FEMALE,5,7,12
6097,2016,FEMALE,5,70,12
6097,2025,FEMALE,5,29,12
6097,2019,FEMALE,5,66,12
6097,2016,FEMALE,5,24,12
6097,2015,FEMALE,2,75,12
6097,2023,FEMALE,6,59,12
6097,2025,FEMALE,5,7,12
6097,2018,MALE,5,25,12
6097,2018,MALE,5,52,12
6097,2016,FEMALE,5,63,12
6097,2015,FEMALE,3,71,12
6097,2016,MALE,5,36,12
6097,2022,FEMALE,7,99,12
6097,2016,FEMALE,3,72,12
6097,2022,FEMALE,5,67,12
6097,2020,MALE,5,54,12
6097,2017,FEMALE,5,50,12
6097,2022,FEMALE,3,82,12
6097,2020,FEMALE,5,50,12
6097,2015,FEMALE,7,99,12
6097,2015,FEMALE,5,69,12
6097,2024,FEMALE,5,69,12
6097,2024,FEMALE,5,14,12
6097,2018,FEMALE,3,0,12
6097,2015,MALE,5,47,12
6097,2024,FEMALE,6,82,12
6097,2024,FEMALE,5,80,12
6097,2022,MALE,5,58,12
6097,2020,FEMALE,3,2,12
6097,2018,FEMALE,5,74,12
