GEOID,COUNTYFP,ALAND,AWATER,GEOID_0,county
6059087805,59,1308427,0,06059087805,Orange
6059088002,59,1201392,0,06059088002,Orange
6059089003,59,1303056,0,06059089003,Orange
6059052518,59,5781325,0,06059052518,Orange
6059052526,59,1643639,13659,06059052526,Orange
6059062612,59,2508155,0,06059062612,Orange
6059062622,59,2974941,26675,06059062622,Orange
6059062636,59,1177783,0,06059062636,Orange
6059063302,59,1352254,0,06059063302,Orange
6059063605,59,1035439,0,06059063605,Orange
6059063805,59,949421,57064,06059063805,Orange
6059063903,59,1380225,0,06059063903,Orange
6059074004,59,1345987,0,06059074004,Orange
6059074111,59,1448684,5399,06059074111,Orange
6059074502,59,792510,0,06059074502,Orange
6059074701,59,1048262,0,06059074701,Orange
6059074901,59,1010604,0,06059074901,Orange
6059001602,59,4249774,0,06059001602,Orange
6059011722,59,1395827,0,06059011722,Orange
6059021828,59,5144607,0,06059021828,Orange
6059052411,59,1749703,0,06059052411,Orange
6059052506,59,940312,0,06059052506,Orange
6059062648,59,1638147,0,06059062648,Orange
6059074102,59,1139512,0,06059074102,Orange
6059075901,59,1294517,0,06059075901,Orange
6059087300,59,1628676,0,06059087300,Orange
6059088201,59,1310203,0,06059088201,Orange
6059089104,59,780929,34410,06059089104,Orange
6059099410,59,1312239,0,06059099410,Orange
6059110118,59,670991,0,06059110118,Orange
6059052505,59,1190676,0,06059052505,Orange
6059062627,59,956838,36787,06059062627,Orange
6059063604,59,1201706,0,06059063604,Orange
6059074103,59,990668,0,06059074103,Orange
6059042315,59,5632855,0,06059042315,Orange
6059052416,59,1317270,0,06059052416,Orange
6059011000,59,3040243,0,06059011000,Orange
6059089106,59,737989,0,06059089106,Orange
6059001802,59,1176744,0,06059001802,Orange
6059011503,59,866165,0,06059011503,Orange
6059011716,59,1548521,0,06059011716,Orange
6059021922,59,2092928,0,06059021922,Orange
6059042331,59,1971621,0,06059042331,Orange
6059088601,59,1452665,0,06059088601,Orange
6059062702,59,1487994,635569,06059062702,Orange
6059063202,59,991193,0,06059063202,Orange
6059063908,59,1903625,0,06059063908,Orange
6059074110,59,816884,0,06059074110,Orange
6059074805,59,470858,0,06059074805,Orange
6059075505,59,1670437,0,06059075505,Orange
6059086404,59,1177820,0,06059086404,Orange
6059087103,59,1978797,0,06059087103,Orange
6059087802,59,1307344,0,06059087802,Orange
6059088107,59,1256844,0,06059088107,Orange
6059089105,59,1224993,23027,06059089105,Orange
6059099224,59,1278851,0,06059099224,Orange
6059099504,59,2323128,8386,06059099504,Orange
6059099904,59,1328029,0,06059099904,Orange
6059110117,59,1320851,11717,06059110117,Orange
6059075507,59,1270775,0,06059075507,Orange
6059086405,59,1220013,0,06059086405,Orange
6059087200,59,2155060,0,06059087200,Orange
6059001101,59,1750507,0,06059001101,Orange
6059011200,59,1671680,0,06059011200,Orange
6059099231,59,1948874,0,06059099231,Orange
6059099411,59,1328456,0,06059099411,Orange
6059110003,59,1317825,0,06059110003,Orange
6059032048,59,1924364,0,06059032048,Orange
6059042334,59,1331895,0,06059042334,Orange
6059088502,59,1252386,45894,06059088502,Orange
6059110302,59,2189905,0,06059110302,Orange
6059032036,59,1701660,0,06059032036,Orange
6059001708,59,3008606,0,06059001708,Orange
6059011101,59,1030836,0,06059011101,Orange
6059011402,59,1136421,0,06059011402,Orange
6059011708,59,929938,0,06059011708,Orange
6059032041,59,169866525,5559,06059032041,Orange
6059032044,59,15768712,60610,06059032044,Orange
6059032055,59,1089380,0,06059032055,Orange
6059032057,59,3312563,0,06059032057,Orange
6059063904,59,2485017,0,06059063904,Orange
6059074005,59,1282141,0,06059074005,Orange
6059074107,59,1551265,12949,06059074107,Orange
6059074403,59,4447818,0,06059074403,Orange
6059074407,59,461619,0,06059074407,Orange
6059074803,59,1604059,136802,06059074803,Orange
6059074806,59,615101,0,06059074806,Orange
6059075002,59,1517055,0,06059075002,Orange
6059075401,59,1420003,0,06059075401,Orange
6059075405,59,884092,0,06059075405,Orange
6059075514,59,511565,0,06059075514,Orange
6059075604,59,6271694,0,06059075604,Orange
6059075808,59,1561121,0,06059075808,Orange
6059075810,59,2383564,0,06059075810,Orange
6059042106,59,2555645,820102,06059042106,Orange
6059042108,59,1185413,637995,06059042108,Orange
6059042305,59,2392953,2168407,06059042305,Orange
6059042311,59,4668834,0,06059042311,Orange
6059042313,59,2538495,1767706,06059042313,Orange
6059042328,59,2916080,0,06059042328,Orange
6059021807,59,1859549,209481,06059021807,Orange
6059021813,59,4073721,622433,06059021813,Orange
6059021814,59,4500618,0,06059021814,Orange
6059021815,59,38051947,51889,06059021815,Orange
6059021817,59,1132415,0,06059021817,Orange
6059021822,59,10612127,0,06059021822,Orange
6059021824,59,1626817,0,06059021824,Orange
6059021825,59,6752239,0,06059021825,Orange
6059011714,59,5835578,421058,06059011714,Orange
6059042336,59,2004216,0,06059042336,Orange
6059042338,59,1990577,0,06059042338,Orange
6059052404,59,23563124,0,06059052404,Orange
6059052419,59,1776036,0,06059052419,Orange
6059021903,59,2355971,272253,06059021903,Orange
6059021912,59,20063881,4460,06059021912,Orange
6059021915,59,3604087,0,06059021915,Orange
6059021917,59,4735388,7549,06059021917,Orange
6059032011,59,118123535,11213,06059032011,Orange
6059032014,59,1754942,0,06059032014,Orange
6059032027,59,1758435,0,06059032027,Orange
6059021826,59,2526405,785967,06059021826,Orange
6059052424,59,1541285,0,06059052424,Orange
6059052514,59,1473667,35393,06059052514,Orange
6059052517,59,5217061,0,06059052517,Orange
6059052524,59,2398332,0,06059052524,Orange
6059052527,59,3383510,0,06059052527,Orange
6059062614,59,6225544,62414,06059062614,Orange
6059062621,59,10406764,100853,06059062621,Orange
6059062630,59,4557925,54671,06059062630,Orange
6059062635,59,1087326,0,06059062635,Orange
6059032029,59,1455529,0,06059032029,Orange
6059032039,59,2963502,0,06059032039,Orange
6059062643,59,18822036,1549909,06059062643,Orange
6059062645,59,5536309,219026,06059062645,Orange
6059062646,59,1295988,0,06059062646,Orange
6059062649,59,3369929,8846,06059062649,Orange
6059062701,59,1199051,156323,06059062701,Orange
6059062900,59,460012,620810,06059062900,Orange
6059063004,59,3870348,1018127,06059063004,Orange
6059063007,59,4427167,27208,06059063007,Orange
6059063009,59,1881646,942293,06059063009,Orange
6059063010,59,2702941,355288,06059063010,Orange
6059063201,59,1017662,0,06059063201,Orange
6059063301,59,925583,0,06059063301,Orange
6059063500,59,1576412,2302690,06059063500,Orange
6059063808,59,735860,0,06059063808,Orange
6059001402,59,1238597,0,06059001402,Orange
6059001501,59,3222947,4199,06059001501,Orange
6059001705,59,1595531,0,06059001705,Orange
6059075815,59,1372986,0,06059075815,Orange
6059076206,59,1907322,0,06059076206,Orange
6059086303,59,6562772,18124,06059086303,Orange
6059086406,59,1084874,0,06059086406,Orange
6059086602,59,1143900,0,06059086602,Orange
6059086801,59,1625175,0,06059086801,Orange
6059087002,59,1246020,0,06059087002,Orange
6059087102,59,1445590,13757,06059087102,Orange
6059087503,59,1944386,0,06059087503,Orange
6059087801,59,1293889,0,06059087801,Orange
6059087901,59,1110740,0,06059087901,Orange
6059088001,59,1310680,0,06059088001,Orange
6059088202,59,933471,0,06059088202,Orange
6059088203,59,1305202,0,06059088203,Orange
6059088301,59,1665728,0,06059088301,Orange
6059088403,59,1289190,0,06059088403,Orange
6059088501,59,1305985,0,06059088501,Orange
6059088701,59,1308920,0,06059088701,Orange
6059088801,59,1243794,0,06059088801,Orange
6059088902,59,1287852,0,06059088902,Orange
6059088905,59,1315880,0,06059088905,Orange
6059099203,59,1274203,0,06059099203,Orange
6059099214,59,1303980,2159,06059099214,Orange
6059099216,59,1581535,108126,06059099216,Orange
6059099226,59,1310730,0,06059099226,Orange
6059099232,59,1972239,0,06059099232,Orange
6059099241,59,1361282,0,06059099241,Orange
6059099243,59,1262996,0,06059099243,Orange
6059099306,59,1107815,0,06059099306,Orange
6059099309,59,2042802,0,06059099309,Orange
6059099311,59,968402,0,06059099311,Orange
6059099413,59,3499318,29673,06059099413,Orange
6059099508,59,1215278,0,06059099508,Orange
6059099513,59,707333,311560,06059099513,Orange
6059099702,59,1964677,0,06059099702,Orange
6059099902,59,1359880,0,06059099902,Orange
6059099906,59,1742390,0,06059099906,Orange
6059110004,59,1788728,0,06059110004,Orange
6059110102,59,1524445,1162,06059110102,Orange
6059110106,59,746772,0,06059110106,Orange
6059110110,59,1971731,0,06059110110,Orange
6059110203,59,1287026,0,06059110203,Orange
6059110401,59,2270486,0,06059110401,Orange
6059110500,59,4588612,23818,06059110500,Orange
6059110604,59,3478303,40511,06059110604,Orange
6059110301,59,1835530,0,06059110301,Orange
6059110303,59,1284071,0,06059110303,Orange
6059110603,59,1885891,0,06059110603,Orange
6059110605,59,2369083,0,06059110605,Orange
6059980000,59,2766486,0,06059980000,Orange
6059032035,59,1189413,501151,06059032035,Orange
6059032038,59,3532421,0,06059032038,Orange
6059032042,59,4371368,0,06059032042,Orange
6059086901,59,1311247,0,06059086901,Orange
6059086902,59,1312975,0,06059086902,Orange
6059087101,59,1318986,0,06059087101,Orange
6059087105,59,1727716,0,06059087105,Orange
6059087403,59,630338,0,06059087403,Orange
6059087505,59,657056,0,06059087505,Orange
6059087602,59,1974358,0,06059087602,Orange
6059087704,59,1322426,0,06059087704,Orange
6059087806,59,1219703,0,06059087806,Orange
6059087902,59,1117651,0,06059087902,Orange
6059088904,59,1302691,0,06059088904,Orange
6059089001,59,1305083,0,06059089001,Orange
6059001102,59,1020157,0,06059001102,Orange
6059001301,59,1933283,0,06059001301,Orange
6059001401,59,1592981,15869,06059001401,Orange
6059001404,59,2926347,0,06059001404,Orange
6059032003,59,2228428,0,06059032003,Orange
6059032012,59,2330762,0,06059032012,Orange
6059032015,59,2541820,0,06059032015,Orange
6059032022,59,4444515,24181,06059032022,Orange
6059032028,59,2016658,104604,06059032028,Orange
6059032030,59,1840232,0,06059032030,Orange
6059032033,59,916474,0,06059032033,Orange
6059001503,59,3085738,0,06059001503,Orange
6059001505,59,3126891,7184,06059001505,Orange
6059001601,59,5037525,0,06059001601,Orange
6059001706,59,3803457,20879,06059001706,Orange
6059001707,59,5151957,0,06059001707,Orange
6059001901,59,822786,0,06059001901,Orange
6059011102,59,1105857,0,06059011102,Orange
6059032043,59,11266641,0,06059032043,Orange
6059032045,59,3612909,0,06059032045,Orange
6059011401,59,1424308,0,06059011401,Orange
6059011504,59,1966061,0,06059011504,Orange
6059011602,59,5641944,28076,06059011602,Orange
6059011707,59,2129021,0,06059011707,Orange
6059011715,59,2476274,0,06059011715,Orange
6059032050,59,2564055,0,06059032050,Orange
6059032054,59,1548520,0,06059032054,Orange
6059032056,59,37606254,121624,06059032056,Orange
6059032058,59,5975935,0,06059032058,Orange
6059042103,59,3375713,1702757,06059042103,Orange
6059011717,59,1081864,0,06059011717,Orange
6059011721,59,710269,0,06059011721,Orange
6059021913,59,2516186,297376,06059021913,Orange
6059021914,59,1708951,0,06059021914,Orange
6059042312,59,4082301,0,06059042312,Orange
6059042109,59,5683119,0,06059042109,Orange
6059042307,59,2473126,0,06059042307,Orange
6059042111,59,5556342,0,06059042111,Orange
6059042324,59,4216654,0,06059042324,Orange
6059021916,59,2188370,0,06059021916,Orange
6059021918,59,2518668,0,06059021918,Orange
6059021921,59,4039955,0,06059021921,Orange
6059021923,59,11130832,0,06059021923,Orange
6059075807,59,1591973,0,06059075807,Orange
6059075809,59,3263945,0,06059075809,Orange
6059075814,59,1856193,0,06059075814,Orange
6059075816,59,1122417,0,06059075816,Orange
6059076000,59,3187267,34230,06059076000,Orange
6059076102,59,2280287,116288,06059076102,Orange
6059076201,59,2146828,178428,06059076201,Orange
6059086301,59,1861266,0,06059086301,Orange
6059086306,59,1665338,213180,06059086306,Orange
6059086402,59,1250222,0,06059086402,Orange
6059086407,59,2099989,106940,06059086407,Orange
6059086601,59,1298903,0,06059086601,Orange
6059086701,59,2135794,7387,06059086701,Orange
6059042310,59,2800317,0,06059042310,Orange
6059042201,59,4170590,2515478,06059042201,Orange
6059042113,59,3557045,0,06059042113,Orange
6059075303,59,1367996,0,06059075303,Orange
6059075403,59,2498781,0,06059075403,Orange
6059075404,59,1909806,0,06059075404,Orange
6059075504,59,2015181,0,06059075504,Orange
6059075515,59,18979005,33451,06059075515,Orange
6059075603,59,1618984,0,06059075603,Orange
6059075605,59,4194076,184104,06059075605,Orange
6059075703,59,2479277,0,06059075703,Orange
6059075806,59,2020168,0,06059075806,Orange
6059052525,59,4503346,0,06059052525,Orange
6059052528,59,1038320,0,06059052528,Orange
6059062605,59,1047122,845380,06059062605,Orange
6059062619,59,2197208,343273,06059062619,Orange
6059062620,59,3117861,665948,06059062620,Orange
6059062626,59,473522,0,06059062626,Orange
6059062629,59,1070704,0,06059062629,Orange
6059062631,59,2378584,0,06059062631,Orange
6059062632,59,14280581,613114,06059062632,Orange
6059062634,59,3052731,0,06059062634,Orange
6059062637,59,1607597,0,06059062637,Orange
6059062641,59,2190158,0,06059062641,Orange
6059062644,59,4277094,89301,06059062644,Orange
6059063400,59,2296602,402830,06059063400,Orange
6059063601,59,1810353,22305,06059063601,Orange
6059063702,59,1312183,0,06059063702,Orange
6059063803,59,2608795,64165,06059063803,Orange
6059063807,59,2610694,0,06059063807,Orange
6059063905,59,1358397,0,06059063905,Orange
6059063907,59,5269814,44984,06059063907,Orange
6059074006,59,671983,0,06059074006,Orange
6059074106,59,3750979,98651,06059074106,Orange
6059074108,59,2031758,110506,06059074108,Orange
6059074300,59,520237,0,06059074300,Orange
6059074405,59,1057964,0,06059074405,Orange
6059074601,59,1173764,0,06059074601,Orange
6059074801,59,861320,0,06059074801,Orange
6059074802,59,1130945,0,06059074802,Orange
6059075003,59,526185,0,06059075003,Orange
6059075100,59,1495756,0,06059075100,Orange
6059075301,59,1630448,39063,06059075301,Orange
6059052511,59,1841534,44567,06059052511,Orange
6059052513,59,1551766,83304,06059052513,Orange
6059052515,59,1863718,0,06059052515,Orange
6059052519,59,975991,0,06059052519,Orange
6059052523,59,1190207,6981,06059052523,Orange
6059099406,59,1296044,0,06059099406,Orange
6059099408,59,1331052,0,06059099408,Orange
6059099415,59,7460917,2285815,06059099415,Orange
6059099417,59,2576061,1047855,06059099417,Orange
6059099502,59,19157348,1255795,06059099502,Orange
6059099510,59,1318810,0,06059099510,Orange
6059099512,59,616505,1505,06059099512,Orange
6059099514,59,1817114,670952,06059099514,Orange
6059099603,59,5348806,9734,06059099603,Orange
6059099703,59,1915535,0,06059099703,Orange
6059099803,59,1279248,0,06059099803,Orange
6059110001,59,1261632,0,06059110001,Orange
6059110005,59,1091013,0,06059110005,Orange
6059042325,59,6434468,0,06059042325,Orange
6059042329,59,2280686,0,06059042329,Orange
6059042332,59,4189649,0,06059042332,Orange
6059042335,59,1694529,0,06059042335,Orange
6059052408,59,3777652,130730,06059052408,Orange
6059052410,59,5170290,68055,06059052410,Orange
6059052415,59,1602345,0,06059052415,Orange
6059052420,59,31543402,142637,06059052420,Orange
6059052422,59,6674480,0,06059052422,Orange
6059052428,59,5796475,0,06059052428,Orange
6059110007,59,2393876,61217,06059110007,Orange
6059110014,59,670140,0,06059110014,Orange
6059110015,59,7196386,0,06059110015,Orange
6059110114,59,1552161,0,06059110114,Orange
6059110115,59,1566258,59895,06059110115,Orange
6059110202,59,1318696,0,06059110202,Orange
6059099202,59,1768336,19922,06059099202,Orange
6059099204,59,1284082,0,06059099204,Orange
6059099215,59,1289364,19424,06059099215,Orange
6059099220,59,2828092,1093641,06059099220,Orange
6059099225,59,3790699,33638,06059099225,Orange
6059099227,59,1677257,45109,06059099227,Orange
6059099229,59,4402196,116142,06059099229,Orange
6059099234,59,1276882,0,06059099234,Orange
6059099239,59,2013375,252326,06059099239,Orange
6059099240,59,2282570,498728,06059099240,Orange
6059099245,59,1280687,0,06059099245,Orange
6059099250,59,1300648,0,06059099250,Orange
6059099305,59,1403502,0,06059099305,Orange
6059099310,59,854922,963817,06059099310,Orange
6059099402,59,2599299,0,06059099402,Orange
6059011300,59,1780499,0,06059011300,Orange
6059021810,59,1551193,0,06059021810,Orange
6059021821,59,2192025,0,06059021821,Orange
6059021920,59,5051618,171075,06059021920,Orange
6059032031,59,1581132,0,06059032031,Orange
6059032046,59,6436677,0,06059032046,Orange
6059042112,59,6775543,0,06059042112,Orange
6059042323,59,3339101,1109974,06059042323,Orange
6059062604,59,52255934,2569403,06059062604,Orange
6059062633,59,6779289,0,06059062633,Orange
6059032061,59,9374472,231498,06059032061,Orange
6059042205,59,6787906,21834,06059042205,Orange
6059042319,59,3381719,133550,06059042319,Orange
6059042333,59,4984626,0,06059042333,Orange
6059042337,59,3033532,0,06059042337,Orange
6059052417,59,2110862,0,06059052417,Orange
6059052425,59,2612712,0,06059052425,Orange
6059052426,59,48158923,150936,06059052426,Orange
6059063005,59,542183,370319,06059063005,Orange
6059063102,59,1512807,0,06059063102,Orange
6059063806,59,2107576,87035,06059063806,Orange
6059074702,59,888569,0,06059074702,Orange
6059075302,59,1253342,122575,06059075302,Orange
6059075702,59,1851732,0,06059075702,Orange
6059086502,59,1020723,45417,06059086502,Orange
6059087803,59,1290820,0,06059087803,Orange
6059088402,59,1307740,0,06059088402,Orange
6059088802,59,1205971,0,06059088802,Orange
6059099230,59,1262383,0,06059099230,Orange
6059099246,59,1315648,0,06059099246,Orange
6059099604,59,1281474,0,06059099604,Orange
6059110006,59,1304827,28108,06059110006,Orange
6059110607,59,1259015,0,06059110607,Orange
6059001103,59,1343581,0,06059001103,Orange
6059001504,59,2048541,0,06059001504,Orange
6059001902,59,857688,0,06059001902,Orange
6059011502,59,1344639,0,06059011502,Orange
6059011711,59,1131330,0,06059011711,Orange
6059021802,59,4306302,0,06059021802,Orange
6059021812,59,3040523,0,06059021812,Orange
6059021823,59,1769634,0,06059021823,Orange
6059021827,59,8161651,0,06059021827,Orange
6059021905,59,3280325,258869,06059021905,Orange
6059032020,59,2681890,0,06059032020,Orange
6059032049,59,9784543,383934,06059032049,Orange
6059011710,59,1376187,0,06059011710,Orange
6059021829,59,2563734,52981,06059021829,Orange
6059063603,59,3765221,17695,06059063603,Orange
6059076204,59,6158839,385033,06059076204,Orange
6059099511,59,820286,1480644,06059099511,Orange
6059088104,59,1116584,0,06059088104,Orange
6059088302,59,1943743,0,06059088302,Orange
6059088702,59,1413868,0,06059088702,Orange
6059088903,59,1948055,0,06059088903,Orange
6059089107,59,1367973,54655,06059089107,Orange
6059099248,59,607380,0,06059099248,Orange
6059099405,59,1310245,0,06059099405,Orange
6059099602,59,1328217,0,06059099602,Orange
6059099605,59,1922058,3828,06059099605,Orange
6059110008,59,1846361,0,06059110008,Orange
6059110010,59,1295131,0,06059110010,Orange
6059110108,59,2000222,80876,06059110108,Orange
6059110113,59,3814444,0,06059110113,Orange
6059032047,59,1138475,0,06059032047,Orange
6059052423,59,3791401,0,06059052423,Orange
6059076205,59,1778323,0,06059076205,Orange
6059099247,59,615518,0,06059099247,Orange
6059110104,59,1783542,0,06059110104,Orange
6059062642,59,2040137,0,06059062642,Orange
6059063802,59,1227221,0,06059063802,Orange
6059062611,59,1665709,82580,06059062611,Orange
6059062628,59,2460587,0,06059062628,Orange
6059062640,59,1474216,0,06059062640,Orange
6059062647,59,1766287,0,06059062647,Orange
6059063006,59,539405,519220,06059063006,Orange
6059074003,59,3600726,17402,06059074003,Orange
6059074109,59,864495,0,06059074109,Orange
6059074408,59,468389,0,06059074408,Orange
6059074602,59,1010694,0,06059074602,Orange
6059075004,59,344531,0,06059075004,Orange
6059075201,59,1078104,79371,06059075201,Orange
6059075606,59,5396333,0,06059075606,Orange
6059075813,59,2964030,24009,06059075813,Orange
6059076103,59,1612648,0,06059076103,Orange
6059086803,59,1944962,0,06059086803,Orange
6059087106,59,924242,0,06059087106,Orange
6059087504,59,946684,0,06059087504,Orange
6059087701,59,1305908,0,06059087701,Orange
6059088101,59,3484654,0,06059088101,Orange
6059063101,59,1870066,88459,06059063101,Orange
6059099238,59,1303046,0,06059099238,Orange
6059099905,59,1004707,0,06059099905,Orange
6059021816,59,2870484,0,06059021816,Orange
6059042327,59,2553251,0,06059042327,Orange
6059052520,59,1200128,49275,06059052520,Orange
6059021924,59,77119717,2623850,06059021924,Orange
6059032023,59,107957105,267305,06059032023,Orange
6059032037,59,4371438,0,06059032037,Orange
6059032059,59,2590688,0,06059032059,Orange
6059042203,59,10917043,134056,06059042203,Orange
6059042320,59,3042795,0,06059042320,Orange
6059052418,59,6404939,0,06059052418,Orange
6059099242,59,1225245,0,06059099242,Orange
6059099308,59,3060683,897184,06059099308,Orange
6059099509,59,1124784,0,06059099509,Orange
6059099701,59,1951186,0,06059099701,Orange
6059110111,59,2177298,10132,06059110111,Orange
6059001403,59,1326098,0,06059001403,Orange
6059001704,59,3038415,0,06059001704,Orange
6059011709,59,2069590,37381,06059011709,Orange
6059074406,59,1529728,0,06059074406,Orange
6059074902,59,562375,0,06059074902,Orange
6059052521,59,1342421,19388,06059052521,Orange
6059062610,59,11653249,145012,06059062610,Orange
6059062639,59,1745876,0,06059062639,Orange
6059063902,59,2412513,0,06059063902,Orange
6059110402,59,1961254,0,06059110402,Orange
6059087703,59,1305081,0,06059087703,Orange
6059088105,59,1250030,0,06059088105,Orange
6059075701,59,2111674,0,06059075701,Orange
6059075812,59,1598872,0,06059075812,Orange
6059076202,59,2156541,69132,06059076202,Orange
6059086802,59,1846008,0,06059086802,Orange
6059099217,59,1056829,155455,06059099217,Orange
6059021809,59,1646336,0,06059021809,Orange
6061020710,61,3694143,0,06061020710,Placer
6061020715,61,1462400,0,06061020715,Placer
6061021046,61,1698434,0,06061021046,Placer
6061021128,61,1159471,0,06061021128,Placer
6061022400,61,3204497,3366,06061022400,Placer
6061022600,61,3054785,0,06061022600,Placer
6061023100,61,4310208,0,06061023100,Placer
6061020200,61,1456310164,11272460,06061020200,Placer
6061020711,61,2766186,0,06061020711,Placer
6061020714,61,2344747,0,06061020714,Placer
6061021034,61,2796829,0,06061021034,Placer
6061021403,61,2654836,0,06061021403,Placer
6061022500,61,13523098,0,06061022500,Placer
6061022800,61,3006182,0,06061022800,Placer
6061022900,61,1763500,0,06061022900,Placer
6061023700,61,4756111,0,06061023700,Placer
6061022013,61,324595803,2840526,06061022013,Placer
6061020806,61,2091983,0,06061020806,Placer
6061021131,61,1791425,0,06061021131,Placer
6061023900,61,4164427,0,06061023900,Placer
6061020604,61,11506387,22118,06061020604,Placer
6061021501,61,27727663,20109,06061021501,Placer
6061021604,61,94224553,34988,06061021604,Placer
6061021802,61,21233909,241019,06061021802,Placer
6061021035,61,3575826,0,06061021035,Placer
6061021038,61,2780988,0,06061021038,Placer
6061021039,61,1857937,0,06061021039,Placer
6061021043,61,5832466,0,06061021043,Placer
6061021045,61,1540738,0,06061021045,Placer
6061021106,61,2149808,0,06061021106,Placer
6061021108,61,1768976,0,06061021108,Placer
6061021109,61,5962760,0,06061021109,Placer
6061021129,61,1855533,0,06061021129,Placer
6061021130,61,951460,0,06061021130,Placer
6061021203,61,14866509,18040,06061021203,Placer
6061021304,61,201457303,2245211,06061021304,Placer
6061020107,61,7179614,301151,06061020107,Placer
6061020300,61,5470663,0,06061020300,Placer
6061020501,61,26797594,96011,06061020501,Placer
6061020601,61,24921085,21186168,06061020601,Placer
6061020908,61,10645955,0,06061020908,Placer
6061021309,61,12917949,109801,06061021309,Placer
6061022100,61,59523104,610172,06061022100,Placer
6061023000,61,4821403,0,06061023000,Placer
6061023500,61,13166607,0,06061023500,Placer
6061990000,61,0,199195761,06061990000,Placer
6061022300,61,26970758,1445828,06061022300,Placer
6061020901,61,1792685,0,06061020901,Placer
6061021037,61,1016948,0,06061021037,Placer
6061021401,61,2917792,0,06061021401,Placer
6061021502,61,7378223,0,06061021502,Placer
6061021801,61,33789797,0,06061021801,Placer
6061021901,61,42357958,627284,06061021901,Placer
6061021902,61,24527265,634863,06061021902,Placer
6061020602,61,48973253,64447,06061020602,Placer
6061020712,61,1762106,0,06061020712,Placer
6061020717,61,6328484,0,06061020717,Placer
6061020805,61,2095128,0,06061020805,Placer
6061022011,61,130574461,19631,06061022011,Placer
6061022014,61,318162396,1615521,06061022014,Placer
6061023400,61,17052564,62258,06061023400,Placer
6061023600,61,4485105,0,06061023600,Placer
6061023800,61,7914896,0,06061023800,Placer
6061020105,61,27538208,917608,06061020105,Placer
6061020401,61,2630733,0,06061020401,Placer
6061020402,61,8130045,250163,06061020402,Placer
6061020502,61,26600727,786281,06061020502,Placer
6061021044,61,2289529,0,06061021044,Placer
6061021122,61,3119506,0,06061021122,Placer
6061021204,61,31411645,0,06061021204,Placer
6061020713,61,1546041,0,06061020713,Placer
6061020606,61,4123879,21600,06061020606,Placer
6061022002,61,65348553,5921,06061022002,Placer
6061020605,61,10474395,25795,06061020605,Placer
6061020104,61,22784547,718832,06061020104,Placer
6061023200,61,11376398,0,06061023200,Placer
6061021040,61,3047741,0,06061021040,Placer
6061021103,61,4804254,0,06061021103,Placer
6061021123,61,11842568,0,06061021123,Placer
6061021322,61,258946299,75659,06061021322,Placer
6061020106,61,22134813,359834,06061020106,Placer
6061021003,61,7614997,0,06061021003,Placer
6061021603,61,4276560,0,06061021603,Placer
6061022200,61,23421449,658426,06061022200,Placer
6061023300,61,6884324,0,06061023300,Placer
6063000201,63,338585842,965104,06063000201,Plumas
6063000202,63,1502666522,14350461,06063000202,Plumas
6063000502,63,777240334,109203533,06063000502,Plumas
6063000400,63,1822599751,6994897,06063000400,Plumas
6063000300,63,1693367107,23281444,06063000300,Plumas
6063000501,63,330529271,893757,06063000501,Plumas
6063000100,63,147412166,698439,06063000100,Plumas
6065030700,65,2460179,0,06065030700,Riverside
6065031300,65,2310049,0,06065031300,Riverside
6065040604,65,3782144,0,06065040604,Riverside
6065040606,65,2611019,0,06065040606,Riverside
6065040806,65,2694658,108594,06065040806,Riverside
6065041002,65,1022400,0,06065041002,Riverside
6065041406,65,1880015,0,06065041406,Riverside
6065041812,65,1303800,0,06065041812,Riverside
6065042210,65,1347311,0,06065042210,Riverside
6065042402,65,2964941,0,06065042402,Riverside
6065042408,65,1353530,0,06065042408,Riverside
6065042510,65,1277147,0,06065042510,Riverside
6065042511,65,1612409,0,06065042511,Riverside
6065042618,65,3403792,21084,06065042618,Riverside
6065042728,65,8973968,0,06065042728,Riverside
6065042741,65,1806063,0,06065042741,Riverside
6065043010,65,2419626,0,06065043010,Riverside
6065043256,65,1928107,8992,06065043256,Riverside
6065043308,65,971736,0,06065043308,Riverside
6065043313,65,1432434,0,06065043313,Riverside
6065043506,65,4874521,0,06065043506,Riverside
6065043818,65,1818650,0,06065043818,Riverside
6065044102,65,1297273,0,06065044102,Riverside
6065044402,65,655072564,1694499,06065044402,Riverside
6065044604,65,3136510,0,06065044604,Riverside
6065044701,65,2606685,0,06065044701,Riverside
6065044805,65,1291135,0,06065044805,Riverside
6065044915,65,1307196,0,06065044915,Riverside
6065044917,65,9125794,166393,06065044917,Riverside
6065044932,65,1332147,0,06065044932,Riverside
6065045110,65,1665163,0,06065045110,Riverside
6065045214,65,5554820,0,06065045214,Riverside
6065045502,65,1601608,0,06065045502,Riverside
6065045707,65,2066278,0,06065045707,Riverside
6065046800,65,1961724,0,06065046800,Riverside
6065048902,65,1659763,0,06065048902,Riverside
6065940700,65,2418623,212433,06065940700,Riverside
6065041102,65,2458350,0,06065041102,Riverside
6065041404,65,1362652,0,06065041404,Riverside
6065041410,65,1953194,0,06065041410,Riverside
6065041807,65,1010667,0,06065041807,Riverside
6065041813,65,1788135,0,06065041813,Riverside
6065042010,65,10910013,0,06065042010,Riverside
6065042013,65,2972810,0,06065042013,Riverside
6065042509,65,1294061,0,06065042509,Riverside
6065042516,65,973130,0,06065042516,Riverside
