TRACT,STATE_FIPS,CNTY_FIPS,TRACT_CODE,GEOID,COUNTY,TRACT_ID,MSSA_ID,MSSA_NAME,AREA_SQMI,pop2013,pop2013civ,POP100POV,PCT100POV,POP200POV,PCT200POV,POVERTY_POPULATION_UNIVERSE,WHITE,PCT_WHITE,NHS_WHITE,PCT_NHS_WHITE,BLACK,PCT_BLACK,NHS_BLACK,PCT_NHS_BLACK,ASIAN,PCT_ASIAN,NHS_ASIAN,PCT_NHS_ASIAN,AMIND_ESK,PCT_AMIND_ESK,NHS_AMIND_ESK,PCT_NHS_AMIND_ESK,ISLANDER,PCT_ISLAND,NHS_ISLANDER,PCT_NHS_ISLANDER,OTHER_RACE,PCT_OTHER,NHS_OTHER_RACE,PCT_NHS_OTHER_RACE,MULTI_RACE,PCT_MULTI,NHS_MULTI_RACE,PCT_NHS_MULTI_RACE,HISPANIC,PCT_HSPNC,AGE_UNDER5,PCT_UNDER5,AGE_UNDR18,PCT_UNDR18,AGE_18_64,PCT_18_64,AGE_65OVER,PCT_65OVER,ELD_RATIO,YTH_RATIO
5033.22,6,85,503322,6085503322,Santa Clara,5033.22,183k,Evergreen/San Jose East Central,0.557513468,3953,3953,427,10.8,1378,34.86,3953,1459,36.9,643,16.3,287,7.3,287,7.3,1663,42.1,1566,39.6,0,0,0,0,0,0,0,0,427,10.8,0,0,117,3,54,1.4,1403,35.5,368,9.31,937,23.7,2592,65.57,424,10.73,0.164,0.361
5033.23,6,85,503323,6085503323,Santa Clara,5033.23,183k,Evergreen/San Jose East Central,0.437014659,4715,4698,394,8.39,738,15.71,4698,1128,23.9,599,12.7,82,1.7,82,1.7,2652,56.2,2548,54,0,0,0,0,11,0.2,0,0,716,15.19,0,0,126,2.7,102,2.2,1384,29.4,217,4.6,1118,23.71,2975,63.1,622,13.19,0.209,0.376
5033.24,6,85,503324,6085503324,Santa Clara,5033.24,183k,Evergreen/San Jose East Central,0.319798919,3465,3465,193,5.57,743,21.44,3465,675,19.5,315,9.1,96,2.8,96,2.8,2465,71.1,2465,71.1,0,0,0,0,0,0,0,0,67,1.93,0,0,162,4.7,67,1.9,522,15.1,94,2.71,734,21.18,2366,68.28,365,10.53,0.154,0.31
5033.25,6,85,503325,6085503325,Santa Clara,5033.25,183k,Evergreen/San Jose East Central,0.432981515,4690,4674,254,5.43,936,20.03,4674,1127,24,457,9.7,103,2.2,103,2.2,2466,52.6,2458,52.4,36,0.8,14,0.3,69,1.5,69,1.5,542,11.56,0,0,347,7.4,329,7,1260,26.9,422,9,1297,27.65,2918,62.22,475,10.13,0.163,0.444
5033.26,6,85,503326,6085503326,Santa Clara,5033.26,183k,Evergreen/San Jose East Central,1.640065635,6794,6788,395,5.82,943,13.89,6788,1104,16.2,479,7.1,203,3,203,3,5128,75.5,5128,75.5,16,0.2,0,0,0,0,0,0,215,3.16,0,0,128,1.9,76,1.1,908,13.4,533,7.85,2092,30.79,4242,62.44,460,6.77,0.108,0.493
5033.27,6,85,503327,6085503327,Santa Clara,5033.27,183k,Evergreen/San Jose East Central,0.561605414,4945,4942,416,8.42,1012,20.48,4942,1606,32.5,798,16.1,296,6,161,3.3,2344,47.4,2344,47.4,0,0,0,0,30,0.6,30,0.6,331,6.69,0,0,338,6.8,60,1.2,1552,31.4,283,5.72,1337,27.04,3043,61.54,565,11.43,0.186,0.439
5033.29,6,85,503329,6085503329,Santa Clara,5033.29,183k,Evergreen/San Jose East Central,0.45321249,3251,3244,115,3.55,149,4.59,3244,678,20.9,396,12.2,62,1.9,62,1.9,2133,65.6,2133,65.6,12,0.4,12,0.4,0,0,0,0,165,5.08,15,0.46,201,6.2,143,4.4,490,15.1,352,10.83,1013,31.16,1932,59.43,306,9.41,0.158,0.524
5033.3,6,85,503330,6085503330,Santa Clara,5033.3,183k,Evergreen/San Jose East Central,6.860489525,7692,7692,108,1.4,424,5.51,7692,1206,15.7,722,9.4,3,0,3,0,6235,81.1,6235,81.1,0,0,0,0,0,0,0,0,92,1.2,24,0.31,156,2,73,0.9,635,8.3,642,8.35,2608,33.91,4494,58.42,590,7.67,0.131,0.58
5033.31,6,85,503331,6085503331,Santa Clara,5033.31,183k,Evergreen/San Jose East Central,0.527268233,3501,3501,279,7.97,667,19.05,3501,1977,56.5,1283,36.6,152,4.3,152,4.3,1101,31.4,1101,31.4,11,0.3,11,0.3,32,0.9,32,0.9,100,2.86,0,0,128,3.7,97,2.8,825,23.6,108,3.08,618,17.65,1958,55.93,925,26.42,0.472,0.316
5033.32,6,85,503332,6085503332,Santa Clara,5033.32,183k,Evergreen/San Jose East Central,3.043747478,5538,5538,190,3.43,362,6.54,5538,3987,72,3829,69.1,10,0.2,10,0.2,1165,21,1139,20.6,22,0.4,0,0,0,0,0,0,103,1.86,0,0,251,4.5,130,2.3,430,7.8,75,1.35,735,13.27,2305,41.62,2498,45.11,1.084,0.319
5033.33,6,85,503333,6085503333,Santa Clara,5033.33,183k,Evergreen/San Jose East Central,0.796324184,4396,4396,479,10.9,680,15.47,4396,2068,47,1147,26.1,80,1.8,80,1.8,2054,46.7,2054,46.7,20,0.5,20,0.5,0,0,0,0,33,0.75,0,0,141,3.2,114,2.6,981,22.3,284,6.46,952,21.66,3097,70.45,347,7.89,0.112,0.307
5033.34,6,85,503334,6085503334,Santa Clara,5033.34,183k,Evergreen/San Jose East Central,5.095532925,9124,9080,191,2.1,560,6.17,9080,3005,32.9,2332,25.6,121,1.3,121,1.3,5615,61.5,5485,60.1,0,0,0,0,0,0,0,0,164,1.8,74,0.81,219,2.4,202,2.2,910,10,533,5.84,2640,28.93,5737,62.88,747,8.19,0.13,0.46
5035.09,6,85,503509,6085503509,Santa Clara,5035.09,183k,Evergreen/San Jose East Central,0.416487283,4436,4418,738,16.7,1566,35.45,4418,1241,28,334,7.5,32,0.7,32,0.7,1510,34,1510,34,38,0.9,25,0.6,15,0.3,15,0.3,1384,31.2,40,0.9,216,4.9,77,1.7,2403,54.2,263,5.93,1283,28.92,2801,63.14,352,7.94,0.126,0.458
5042.01,6,85,504201,6085504201,Santa Clara,5042.01,183k,Evergreen/San Jose East Central,1.155124703,5263,5226,169,3.23,785,15.02,5226,2914,55.4,1988,37.8,106,2,106,2,1179,22.4,1167,22.2,62,1.2,7,0.1,4,0.1,4,0.1,773,14.69,0,0,225,4.3,81,1.5,1910,36.3,338,6.42,1052,19.99,3321,63.1,890,16.91,0.268,0.317
5042.02,6,85,504202,6085504202,Santa Clara,5042.02,183k,Evergreen/San Jose East Central,5.99577378,4666,4666,241,5.17,349,7.48,4666,2934,62.9,1695,36.3,254,5.4,254,5.4,909,19.5,884,18.9,0,0,0,0,0,0,0,0,361,7.74,0,0,208,4.5,152,3.3,1681,36,210,4.5,966,20.7,3110,66.65,590,12.64,0.19,0.311
5120.01,6,85,512001,6085512001,Santa Clara,5120.01,183k,Evergreen/San Jose East Central,7.673591065,7020,6995,241,3.45,872,12.47,6995,3446,49.1,2025,28.8,166,2.4,166,2.4,2718,38.7,2681,38.2,12,0.2,0,0,0,0,0,0,283,4.03,0,0,395,5.6,341,4.9,1807,25.7,692,9.86,2267,32.29,4325,61.61,428,6.1,0.099,0.524
5046.01,6,85,504601,6085504601,Santa Clara,5046.01,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,7.571926127,826,817,54,6.61,215,26.32,817,663,80.3,457,55.3,4,0.5,4,0.5,46,5.6,46,5.6,0,0,0,0,0,0,0,0,96,11.62,0,0,17,2.1,17,2.1,302,36.6,29,3.51,193,23.37,533,64.53,100,12.11,0.188,0.362
5046.02,6,85,504602,6085504602,Santa Clara,5046.02,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,22.69050758,1728,1728,226,13.08,406,23.5,1728,1167,67.5,288,16.7,26,1.5,26,1.5,212,12.3,212,12.3,10,0.6,0,0,0,0,0,0,275,15.91,17,0.98,38,2.2,38,2.2,1147,66.4,129,7.47,504,29.17,1108,64.12,116,6.71,0.105,0.455
5047,6,85,504700,6085504700,Santa Clara,5047,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,2.473626639,502,502,44,8.76,147,29.28,502,371,73.9,245,48.8,92,18.3,92,18.3,0,0,0,0,0,0,0,0,35,7,35,7,0,0,0,0,4,0.8,4,0.8,126,25.1,68,13.55,226,45.02,276,54.98,0,0,0,0.819
5051,6,85,505100,6085505100,Santa Clara,5051,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,2.683765459,3295,3283,606,18.46,896,27.29,3283,1262,38.3,822,24.9,50,1.5,50,1.5,1122,34.1,1102,33.4,8,0.2,0,0,12,0.4,12,0.4,521,15.81,0,0,320,9.7,55,1.7,1254,38.1,257,7.8,574,17.42,2488,75.51,233,7.07,0.094,0.231
5052.02,6,85,505202,6085505202,Santa Clara,5052.02,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,3.552685093,6461,6456,590,9.14,2145,33.22,6456,2995,46.4,1523,23.6,193,3,193,3,1544,23.9,1544,23.9,0,0,0,0,0,0,0,0,1422,22.01,0,0,307,4.8,31,0.5,3170,49.1,524,8.11,1637,25.34,4250,65.78,574,8.88,0.135,0.385
5052.03,6,85,505203,6085505203,Santa Clara,5052.03,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.57673987,4826,3373,705,20.9,948,28.11,3373,2921,60.5,2430,50.4,152,3.1,152,3.1,1030,21.3,971,20.1,7,0.1,7,0.1,0,0,0,0,370,7.67,14,0.29,346,7.2,267,5.5,985,20.4,162,3.36,479,9.93,4249,88.04,98,2.03,0.023,0.113
5056,6,85,505600,6085505600,Santa Clara,5056,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.369326271,4056,2975,1015,34.12,1541,51.8,2975,2512,61.9,2029,50,96,2.4,96,2.4,902,22.2,886,21.8,20,0.5,20,0.5,0,0,0,0,341,8.41,0,0,185,4.6,121,3,904,22.3,60,1.48,394,9.71,3300,81.36,362,8.93,0.11,0.119
5057,6,85,505700,6085505700,Santa Clara,5057,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.622492774,6280,6207,927,14.93,1840,29.64,6207,4431,70.6,3431,54.6,200,3.2,181,2.9,839,13.4,839,13.4,69,1.1,69,1.1,49,0.8,49,0.8,416,6.62,73,1.16,276,4.4,193,3.1,1445,23,298,4.75,943,15.02,4855,77.31,482,7.68,0.099,0.194
5087.03,6,85,508703,6085508703,Santa Clara,5087.03,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.559802389,7424,7424,500,6.73,1126,15.17,7424,2457,33.1,2022,27.2,140,1.9,87,1.2,4047,54.5,4047,54.5,47,0.6,21,0.3,5,0.1,5,0.1,439,5.91,52,0.7,289,3.9,153,2.1,1037,14,708,9.54,1572,21.17,5364,72.25,488,6.57,0.091,0.293
5087.04,6,85,508704,6085508704,Santa Clara,5087.04,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,2.316265052,5083,5083,561,11.04,911,17.92,5083,2090,41.1,1476,29,214,4.2,159,3.1,2384,46.9,2384,46.9,41,0.8,41,0.8,89,1.8,89,1.8,151,2.97,13,0.26,114,2.2,48,0.9,873,17.2,457,8.99,683,13.44,4196,82.55,204,4.01,0.049,0.163
5088,6,85,508800,6085508800,Santa Clara,5088,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.268410923,4116,4107,806,19.63,1471,35.82,4107,2081,50.6,956,23.2,79,1.9,62,1.5,1227,29.8,1207,29.3,0,0,0,0,0,0,0,0,636,15.45,0,0,93,2.3,93,2.3,1798,43.7,387,9.4,1103,26.8,2834,68.85,179,4.35,0.063,0.389
5089,6,85,508900,6085508900,Santa Clara,5089,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.353418386,5884,5884,1013,17.22,2101,35.71,5884,2128,36.2,925,15.7,68,1.2,68,1.2,1642,27.9,1642,27.9,29,0.5,0,0,587,10,571,9.7,1032,17.54,10,0.17,398,6.8,203,3.5,2465,41.9,709,12.05,1585,26.94,3918,66.59,381,6.48,0.097,0.405
5090,6,85,509000,6085509000,Santa Clara,5090,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.593289294,8162,8162,880,10.78,2495,30.57,8162,4679,57.3,2246,27.5,312,3.8,270,3.3,1617,19.8,1605,19.7,23,0.3,0,0,165,2,157,1.9,1011,12.39,70,0.86,355,4.3,275,3.4,3539,43.4,917,11.23,2233,27.36,5503,67.42,426,5.22,0.077,0.406
5091.02,6,85,509102,6085509102,Santa Clara,5091.02,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,1.202396024,4999,4999,132,2.64,393,7.86,4999,1780,35.6,1304,26.1,138,2.8,121,2.4,2791,55.8,2791,55.8,0,0,0,0,0,0,0,0,39,0.78,0,0,251,5,251,5,532,10.6,457,9.14,887,17.74,3779,75.6,333,6.66,0.088,0.235
5091.05,6,85,509105,6085509105,Santa Clara,5091.05,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.614264126,7269,7232,758,10.48,1538,21.27,7232,3923,54,2394,32.9,320,4.4,305,4.2,2332,32.1,2332,32.1,0,0,0,0,0,0,0,0,398,5.48,0,0,296,4.1,240,3.3,1998,27.5,459,6.31,1501,20.65,5024,69.12,744,10.24,0.148,0.299
5091.08,6,85,509108,6085509108,Santa Clara,5091.08,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.891001443,4326,4326,290,6.7,1059,24.48,4326,2606,60.2,1499,34.7,35,0.8,35,0.8,1367,31.6,1367,31.6,50,1.2,0,0,18,0.4,18,0.4,41,0.95,0,0,209,4.8,192,4.4,1215,28.1,343,7.93,716,16.55,3323,76.81,287,6.63,0.086,0.215
5091.09,6,85,509109,6085509109,Santa Clara,5091.09,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.80949686,4195,4188,87,2.08,460,10.98,4188,2348,56,2235,53.3,70,1.7,70,1.7,1386,33,1386,33,31,0.7,31,0.7,0,0,0,0,69,1.64,0,0,291,6.9,229,5.5,244,5.8,429,10.23,877,20.91,3144,74.95,174,4.15,0.055,0.279
5092.01,6,85,509201,6085509201,Santa Clara,5092.01,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.609624425,4444,4444,298,6.71,660,14.85,4444,2807,63.2,2356,53,79,1.8,79,1.8,1116,25.1,1116,25.1,0,0,0,0,0,0,0,0,187,4.21,0,0,255,5.7,235,5.3,658,14.8,204,4.59,595,13.39,3281,73.83,568,12.78,0.173,0.181
5092.02,6,85,509202,6085509202,Santa Clara,5092.02,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.603901087,4542,4542,201,4.43,735,16.18,4542,2416,53.2,1817,40,57,1.3,43,0.9,1688,37.2,1681,37,0,0,0,0,9,0.2,9,0.2,245,5.39,0,0,127,2.8,94,2.1,898,19.8,243,5.35,758,16.69,3094,68.12,690,15.19,0.223,0.245
5093.02,6,85,509302,6085509302,Santa Clara,5093.02,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.406975007,3134,3104,162,5.22,559,18.01,3104,2394,76.4,1860,59.3,68,2.2,68,2.2,468,14.9,468,14.9,0,0,0,0,16,0.5,16,0.5,83,2.65,0,0,105,3.4,105,3.4,617,19.7,189,6.03,729,23.26,1925,61.42,480,15.32,0.249,0.379
5093.03,6,85,509303,6085509303,Santa Clara,5093.03,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.221459679,3440,3440,466,13.55,1073,31.19,3440,2049,59.6,1512,44,55,1.6,40,1.2,1034,30.1,1015,29.5,16,0.5,0,0,0,0,0,0,75,2.18,0,0,211,6.1,211,6.1,662,19.2,263,7.65,510,14.83,2188,63.6,742,21.57,0.339,0.233
5093.04,6,85,509304,6085509304,Santa Clara,5093.04,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.602157149,3110,3110,176,5.66,881,28.33,3110,1249,40.2,1138,36.6,46,1.5,46,1.5,980,31.5,980,31.5,0,0,0,0,36,1.2,36,1.2,633,20.35,0,0,166,5.3,138,4.4,772,24.8,248,7.97,559,17.97,2423,77.91,128,4.12,0.053,0.231
5094.03,6,85,509403,6085509403,Santa Clara,5094.03,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.203251664,4540,4540,803,17.69,1778,39.16,4540,2989,65.8,1724,38,202,4.4,202,4.4,782,17.2,752,16.6,0,0,0,0,0,0,0,0,504,11.1,0,0,63,1.4,63,1.4,1799,39.6,289,6.37,934,20.57,3341,73.59,265,5.84,0.079,0.28
5094.04,6,85,509404,6085509404,Santa Clara,5094.04,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.405130537,6358,6358,836,13.15,2051,32.26,6358,2764,43.5,2078,32.7,52,0.8,52,0.8,1840,28.9,1840,28.9,0,0,0,0,139,2.2,80,1.3,1045,16.44,15,0.24,518,8.1,268,4.2,2025,31.8,433,6.81,1394,21.93,4446,69.93,518,8.15,0.117,0.314
5095,6,85,509500,6085509500,Santa Clara,5095,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.379213811,5297,5297,762,14.39,1644,31.04,5297,3143,59.3,1982,37.4,88,1.7,88,1.7,1532,28.9,1532,28.9,0,0,0,0,0,0,0,0,311,5.87,33,0.62,223,4.2,205,3.9,1457,27.5,238,4.49,1005,18.97,3957,74.7,335,6.32,0.085,0.254
5096,6,85,509600,6085509600,Santa Clara,5096,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.404899473,2736,2730,116,4.25,267,9.78,2730,1915,70,1616,59.1,0,0,0,0,685,25,685,25,0,0,0,0,0,0,0,0,75,2.74,0,0,61,2.2,48,1.8,387,14.1,130,4.75,364,13.3,2151,78.62,221,8.08,0.103,0.169
5097,6,85,509700,6085509700,Santa Clara,5097,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.404347301,3026,3026,261,8.63,462,15.27,3026,1960,64.8,1598,52.8,48,1.6,48,1.6,736,24.3,736,24.3,18,0.6,18,0.6,0,0,0,0,0,0,0,0,264,8.7,111,3.7,515,17,346,11.43,637,21.05,2045,67.58,344,11.37,0.168,0.311
5066.06,6,85,506606,6085506606,Santa Clara,5066.06,183n,Santa Clara South and West,0.458588003,4094,4065,220,5.41,967,23.79,4065,2407,58.8,1984,48.5,33,0.8,33,0.8,999,24.4,999,24.4,17,0.4,8,0.2,0,0,0,0,326,7.96,0,0,312,7.6,143,3.5,927,22.6,264,6.45,892,21.79,2690,65.71,512,12.51,0.19,0.332
5098.02,6,85,509802,6085509802,Santa Clara,5098.02,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.358562934,2829,2821,183,6.49,318,11.27,2821,1796,63.5,1402,49.6,127,4.5,127,4.5,690,24.4,690,24.4,0,0,0,0,0,0,0,0,45,1.59,0,0,171,6,171,6,439,15.5,274,9.69,717,25.34,1788,63.2,324,11.45,0.181,0.401
5099.02,6,85,509902,6085509902,Santa Clara,5099.02,183l,Alviso/Palo Alto Bayshore/Santa Clara Northwest/Sunnyvale North,0.860697102,5027,4908,320,6.52,685,13.96,4908,3550,70.6,3256,64.8,10,0.2,10,0.2,1109,22.1,1109,22.1,0,0,0,0,0,0,0,0,145,2.88,11,0.22,213,4.2,213,4.2,428,8.5,263,5.23,1267,25.2,2795,55.6,965,19.2,0.345,0.453
5026.03,6,85,502603,6085502603,Santa Clara,5026.03,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.469072928,2509,2501,56,2.24,279,11.16,2501,1920,76.5,1775,70.7,30,1.2,30,1.2,104,4.1,104,4.1,20,0.8,20,0.8,0,0,0,0,285,11.36,30,1.2,150,6,119,4.7,431,17.2,204,8.13,550,21.92,1608,64.09,351,13.99,0.218,0.342
5026.04,6,85,502604,6085502604,Santa Clara,5026.04,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.494766781,4165,4165,478,11.48,993,23.84,4165,3077,73.9,2698,64.8,314,7.5,296,7.1,445,10.7,445,10.7,0,0,0,0,0,0,0,0,59,1.42,0,0,270,6.5,150,3.6,576,13.8,130,3.12,644,15.46,3166,76.01,355,8.52,0.112,0.203
5027.01,6,85,502701,6085502701,Santa Clara,5027.01,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.673611996,4581,4572,452,9.89,1113,24.34,4572,3343,73,2775,60.6,174,3.8,174,3.8,587,12.8,587,12.8,24,0.5,8,0.2,0,0,0,0,266,5.81,0,0,187,4.1,131,2.9,906,19.8,312,6.81,1014,22.13,3052,66.62,515,11.24,0.169,0.332
5027.02,6,85,502702,6085502702,Santa Clara,5027.02,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,1.173640968,7676,7528,633,8.41,1517,20.15,7528,5221,68,4663,60.7,242,3.2,195,2.5,1259,16.4,1259,16.4,29,0.4,29,0.4,0,0,0,0,497,6.47,0,0,428,5.6,387,5,1143,14.9,371,4.83,1448,18.86,5236,68.21,992,12.92,0.189,0.277
5065.02,6,85,506502,6085506502,Santa Clara,5065.02,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,1.178705547,4040,4009,204,5.09,472,11.77,4009,3217,79.6,2939,72.7,144,3.6,144,3.6,363,9,363,9,0,0,0,0,53,1.3,53,1.3,80,1.98,0,0,183,4.5,132,3.3,409,10.1,181,4.48,640,15.84,3080,76.24,320,7.92,0.104,0.208
5065.03,6,85,506503,6085506503,Santa Clara,5065.03,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.685574515,5884,5874,759,12.92,1504,25.6,5874,4551,77.3,3726,63.3,79,1.3,63,1.1,746,12.7,746,12.7,17,0.3,0,0,0,0,0,0,238,4.04,97,1.65,253,4.3,106,1.8,1146,19.5,330,5.61,1030,17.51,4048,68.8,806,13.7,0.199,0.254
5066.03,6,85,506603,6085506603,Santa Clara,5066.03,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.500510788,4242,4194,229,5.46,671,16,4194,2774,65.4,2342,55.2,24,0.6,24,0.6,1068,25.2,1068,25.2,0,0,0,0,19,0.4,19,0.4,105,2.48,0,0,252,5.9,240,5.7,549,12.9,291,6.86,979,23.08,2600,61.29,663,15.63,0.255,0.377
5066.04,6,85,506604,6085506604,Santa Clara,5066.04,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.94757829,6778,6778,165,2.43,588,8.68,6778,3794,56,3405,50.2,164,2.4,164,2.4,2057,30.3,2057,30.3,0,0,0,0,0,0,0,0,448,6.61,0,0,315,4.6,252,3.7,900,13.3,437,6.45,1654,24.4,4392,64.8,732,10.8,0.167,0.377
5067.01,6,85,506701,6085506701,Santa Clara,5067.01,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.616261627,3643,3643,288,7.91,523,14.36,3643,2624,72,2225,61.1,0,0,0,0,706,19.4,692,19,0,0,0,0,0,0,0,0,71,1.95,39,1.07,242,6.6,242,6.6,445,12.2,232,6.37,933,25.61,2333,64.04,377,10.35,0.162,0.4
5067.02,6,85,506702,6085506702,Santa Clara,5067.02,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.647293975,6029,5971,266,4.45,1082,18.12,5971,3963,65.7,3197,53,65,1.1,65,1.1,1313,21.8,1313,21.8,138,2.3,42,0.7,0,0,0,0,321,5.32,31,0.51,229,3.8,180,3,1201,19.9,472,7.83,1437,23.83,4004,66.41,588,9.75,0.147,0.359
5067.03,6,85,506703,6085506703,Santa Clara,5067.03,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.522959886,3661,3652,223,6.11,799,21.88,3652,2357,64.4,2024,55.3,72,2,72,2,816,22.3,816,22.3,0,0,0,0,0,0,0,0,118,3.22,0,0,298,8.1,267,7.3,482,13.2,249,6.8,882,24.09,2403,65.64,376,10.27,0.156,0.367
5068.01,6,85,506801,6085506801,Santa Clara,5068.01,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,1.112929163,5939,5864,131,2.23,494,8.42,5864,4748,79.9,4293,72.3,85,1.4,85,1.4,661,11.1,661,11.1,0,0,0,0,0,0,0,0,142,2.39,0,0,303,5.1,289,4.9,611,10.3,265,4.46,1546,26.03,3649,61.44,744,12.53,0.204,0.424
5068.02,6,85,506802,6085506802,Santa Clara,5068.02,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.789133676,4983,4866,164,3.37,369,7.58,4866,3989,80.1,3691,74.1,105,2.1,84,1.7,556,11.2,507,10.2,40,0.8,40,0.8,0,0,0,0,20,0.4,0,0,273,5.5,203,4.1,458,9.2,304,6.1,1195,23.98,3090,62.01,698,14.01,0.226,0.387
5068.04,6,85,506804,6085506804,Santa Clara,5068.04,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.595443902,3595,3595,95,2.64,144,4.01,3595,2820,78.4,2669,74.2,0,0,0,0,516,14.4,516,14.4,0,0,0,0,6,0.2,6,0.2,69,1.92,24,0.67,184,5.1,184,5.1,196,5.5,249,6.93,986,27.43,1910,53.13,699,19.44,0.366,0.516
5069,6,85,506900,6085506900,Santa Clara,5069,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,3.627729205,7213,7150,169,2.36,539,7.54,7150,6075,84.2,5632,78.1,24,0.3,24,0.3,743,10.3,743,10.3,54,0.7,54,0.7,25,0.3,25,0.3,135,1.87,20,0.28,157,2.2,120,1.7,595,8.2,395,5.48,1896,26.29,3772,52.29,1545,21.42,0.41,0.503
5070.01,6,85,507001,6085507001,Santa Clara,5070.01,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,4.616838158,7051,6939,344,4.96,491,7.08,6939,6465,91.7,6375,90.4,9,0.1,9,0.1,379,5.4,379,5.4,0,0,0,0,0,0,0,0,22,0.31,0,0,176,2.5,159,2.3,129,1.8,343,4.86,1300,18.44,4303,61.03,1448,20.54,0.337,0.302
5070.02,6,85,507002,6085507002,Santa Clara,5070.02,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,5.269437534,3230,3212,213,6.63,287,8.94,3212,2735,84.7,2640,81.7,134,4.1,134,4.1,235,7.3,235,7.3,0,0,0,0,0,0,0,0,48,1.49,0,0,78,2.4,78,2.4,143,4.4,301,9.32,811,25.11,1828,56.59,591,18.3,0.323,0.444
5071,6,85,507100,6085507100,Santa Clara,5071,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.694441371,2618,2618,191,7.3,266,10.16,2618,2241,85.6,2122,81.1,16,0.6,16,0.6,191,7.3,191,7.3,8,0.3,8,0.3,0,0,0,0,9,0.34,0,0,153,5.8,136,5.2,145,5.5,118,4.51,565,21.58,1802,68.83,251,9.59,0.139,0.314
