OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790435541221|06065030501|Census Tract 305.01|1880155|0|G5020|S|20740435548825|06065030502|Census Tract 305.02|1921790|0|G5020|S|106|0
20790435541221|06065030501|Census Tract 305.01|1880155|0|G5020|S|207403717221981|06065046500|Census Tract 465|4727630|16066|G5020|S|181|0
20790435548825|06065030502|Census Tract 305.02|1930613|0|G5020|S|207403717221485|06065030101|Census Tract 301.01|496238|0|G5020|S|8333|0
20790435548825|06065030502|Census Tract 305.02|1930613|0|G5020|S|20740435548825|06065030502|Census Tract 305.02|1921790|0|G5020|S|1921684|0
20790435548825|06065030502|Census Tract 305.02|1930613|0|G5020|S|20740435541277|06065042209|Census Tract 422.09|5564744|9589|G5020|S|596|0
20790435543312|06065030503|Census Tract 305.03|557216|0|G5020|S|20740435543312|06065030503|Census Tract 305.03|557216|0|G5020|S|557216|0
20790435544071|06065030602|Census Tract 306.02|3295294|0|G5020|S|20740435544071|06065030602|Census Tract 306.02|3295294|0|G5020|S|3295294|0
20790435543317|06065030603|Census Tract 306.03|3562203|0|G5020|S|20740435543317|06065030603|Census Tract 306.03|3562203|0|G5020|S|3562203|0
2079015504238007|06065030604|Census Tract 306.04|6310355|0|G5020|S|20740435540415|06065030601|Census Tract 306.01|13824396|0|G5020|S|6310355|0
2079015504238500|06065030605|Census Tract 306.05|7514041|0|G5020|S|20740435540415|06065030601|Census Tract 306.01|13824396|0|G5020|S|7514041|0
20790435543306|06065030700|Census Tract 307|2460175|0|G5020|S|20740435543306|06065030700|Census Tract 307|2460175|0|G5020|S|2460175|0
20790435543300|06065030800|Census Tract 308|4453101|0|G5020|S|20740435543300|06065030800|Census Tract 308|4453101|0|G5020|S|4453101|0
20790435543296|06065030900|Census Tract 309|6156748|70291|G5020|S|20740435543296|06065030900|Census Tract 309|6162718|70291|G5020|S|6156748|70291
20790435541228|06065031001|Census Tract 310.01|1984588|0|G5020|S|20740435541228|06065031001|Census Tract 310.01|1984588|0|G5020|S|1984588|0
20790435543216|06065031002|Census Tract 310.02|1228758|0|G5020|S|20740435543216|06065031002|Census Tract 310.02|1228758|0|G5020|S|1228758|0
20790435540991|06065031100|Census Tract 311|2897582|0|G5020|S|20740435540991|06065031100|Census Tract 311|2897582|0|G5020|S|2897582|0
20790435543291|06065031200|Census Tract 312|3864570|0|G5020|S|20740435543291|06065031200|Census Tract 312|3864570|0|G5020|S|3864570|0
20790435543285|06065031300|Census Tract 313|2310050|0|G5020|S|20740435543285|06065031300|Census Tract 313|2310050|0|G5020|S|2310050|0
20790435543278|06065031401|Census Tract 314.01|2264166|0|G5020|S|20740435543278|06065031401|Census Tract 314.01|2264166|0|G5020|S|2264166|0
20790435543273|06065031402|Census Tract 314.02|2252498|0|G5020|S|20740435543273|06065031402|Census Tract 314.02|2252498|0|G5020|S|2252498|0
20790435543263|06065031501|Census Tract 315.01|2612376|0|G5020|S|20740435543263|06065031501|Census Tract 315.01|2621381|0|G5020|S|2612376|0
2079015504238410|06065031503|Census Tract 315.03|1381983|0|G5020|S|20740435543200|06065031502|Census Tract 315.02|2573375|0|G5020|S|1381983|0
2079015504238406|06065031504|Census Tract 315.04|1191392|0|G5020|S|20740435543200|06065031502|Census Tract 315.02|2573375|0|G5020|S|1191392|0
207903717221499|06065031601|Census Tract 316.01|1938920|0|G5020|S|207403717221499|06065031601|Census Tract 316.01|1938920|0|G5020|S|1938920|0
207903717222801|06065031602|Census Tract 316.02|1748887|0|G5020|S|20740435543263|06065031501|Census Tract 315.01|2621381|0|G5020|S|9005|0
207903717222801|06065031602|Census Tract 316.02|1748887|0|G5020|S|207403717222801|06065031602|Census Tract 316.02|1739882|0|G5020|S|1739882|0
20790435543860|06065031701|Census Tract 317.01|16059437|77627|G5020|S|20740435543860|06065031701|Census Tract 317.01|16016165|77627|G5020|S|16016165|77627
20790435543860|06065031701|Census Tract 317.01|16059437|77627|G5020|S|20740435540430|06065042004|Census Tract 420.04|5627617|0|G5020|S|24847|0
20790435543860|06065031701|Census Tract 317.01|16059437|77627|G5020|S|20740435542941|06065042008|Census Tract 420.08|43840977|10906247|G5020|S|18425|0
20790435543257|06065031702|Census Tract 317.02|4255993|0|G5020|S|20740435543257|06065031702|Census Tract 317.02|4255093|0|G5020|S|4255093|0
20790435543257|06065031702|Census Tract 317.02|4255993|0|G5020|S|20740435543269|06065031703|Census Tract 317.03|2253994|0|G5020|S|900|0
20790435543269|06065031703|Census Tract 317.03|2253094|0|G5020|S|20740435543269|06065031703|Census Tract 317.03|2253994|0|G5020|S|2253094|0
20790435543272|06065031704|Census Tract 317.04|2610967|0|G5020|S|20740435543272|06065031704|Census Tract 317.04|2610967|0|G5020|S|2610967|0
207903717221508|06065040101|Census Tract 401.01|12680373|340882|G5020|S|207403717221508|06065040101|Census Tract 401.01|12680373|340882|G5020|S|12680373|340882
207903717221514|06065040102|Census Tract 401.02|9903358|0|G5020|S|207403717221514|06065040102|Census Tract 401.02|9903358|0|G5020|S|9903358|0
20790435543244|06065040201|Census Tract 402.01|7852896|684525|G5020|S|20740435543069|06065030200|Census Tract 302|5099365|527391|G5020|S|582|0
20790435543244|06065040201|Census Tract 402.01|7852896|684525|G5020|S|20740435543296|06065030900|Census Tract 309|6162718|70291|G5020|S|5970|0
20790435543244|06065040201|Census Tract 402.01|7852896|684525|G5020|S|20740435543244|06065040201|Census Tract 402.01|7841235|698556|G5020|S|7839037|684525
20790435543244|06065040201|Census Tract 402.01|7852896|684525|G5020|S|20740435543695|06065040203|Census Tract 402.03|938223|0|G5020|S|7307|0
20790435543701|06065040202|Census Tract 402.02|1543973|0|G5020|S|20740435543701|06065040202|Census Tract 402.02|1538747|0|G5020|S|1538747|0
20790435543701|06065040202|Census Tract 402.02|1543973|0|G5020|S|207403717222607|06065040404|Census Tract 404.04|2661142|52943|G5020|S|5226|0
20790435543695|06065040203|Census Tract 402.03|930916|0|G5020|S|20740435543695|06065040203|Census Tract 402.03|938223|0|G5020|S|930916|0
20790435543682|06065040204|Census Tract 402.04|1377662|0|G5020|S|20740435543682|06065040204|Census Tract 402.04|1377662|0|G5020|S|1377662|0
20790435543250|06065040302|Census Tract 403.02|5738397|0|G5020|S|20740435543250|06065040302|Census Tract 403.02|5740130|0|G5020|S|5725104|0
20790435543250|06065040302|Census Tract 403.02|5738397|0|G5020|S|207403717222807|06065040405|Census Tract 404.05|5933947|14857|G5020|S|13293|0
20790435543271|06065040303|Census Tract 403.03|3056832|0|G5020|S|20740435543250|06065040302|Census Tract 403.02|5740130|0|G5020|S|15026|0
20790435543271|06065040303|Census Tract 403.03|3056832|0|G5020|S|20740435543271|06065040303|Census Tract 403.03|3026445|0|G5020|S|3026445|0
20790435543271|06065040303|Census Tract 403.03|3056832|0|G5020|S|207403717222807|06065040405|Census Tract 404.05|5933947|14857|G5020|S|15361|0
2079015504238414|06065040304|Census Tract 403.04|1328065|0|G5020|S|20740435543670|06065040301|Census Tract 403.01|3361744|0|G5020|S|1328065|0
2079015504238418|06065040305|Census Tract 403.05|2033679|0|G5020|S|20740435543670|06065040301|Census Tract 403.01|3361744|0|G5020|S|2033679|0
20790435543676|06065040402|Census Tract 404.02|4761105|95927|G5020|S|20740435543676|06065040402|Census Tract 404.02|4861465|27897|G5020|S|4734083|27897
20790435543676|06065040402|Census Tract 404.02|4761105|95927|G5020|S|20740435543214|06065041004|Census Tract 410.04|9787584|447567|G5020|S|27022|68030
20790435543712|06065040403|Census Tract 404.03|4939000|141825|G5020|S|20740435543712|06065040403|Census Tract 404.03|4939000|141825|G5020|S|4939000|141825
207903717222607|06065040404|Census Tract 404.04|2655916|52943|G5020|S|207403717222607|06065040404|Census Tract 404.04|2661142|52943|G5020|S|2655916|52943
207903717222807|06065040405|Census Tract 404.05|5905293|14857|G5020|S|207403717222807|06065040405|Census Tract 404.05|5933947|14857|G5020|S|5905293|14857
20790435543666|06065040501|Census Tract 405.01|5111203|0|G5020|S|20740435543666|06065040501|Census Tract 405.01|5110925|0|G5020|S|5110925|0
20790435543666|06065040501|Census Tract 405.01|5111203|0|G5020|S|20740435543213|06065040502|Census Tract 405.02|8986944|0|G5020|S|278|0
20790435543213|06065040502|Census Tract 405.02|8986666|0|G5020|S|20740435543213|06065040502|Census Tract 405.02|8986944|0|G5020|S|8986666|0
20790435543740|06065040503|Census Tract 405.03|3850205|90089|G5020|S|20740435543740|06065040503|Census Tract 405.03|3850205|90089|G5020|S|3850205|90089
20790435543689|06065040603|Census Tract 406.03|2966116|255182|G5020|S|20740435543689|06065040603|Census Tract 406.03|2966116|255182|G5020|S|2966116|255182
20790435548862|06065040604|Census Tract 406.04|3793965|0|G5020|S|20740435548862|06065040604|Census Tract 406.04|3793965|0|G5020|S|3793965|0
20790435543733|06065040605|Census Tract 406.05|2216920|0|G5020|S|20740435543733|06065040605|Census Tract 406.05|2216920|0|G5020|S|2216920|0
20790435543707|06065040606|Census Tract 406.06|2611019|0|G5020|S|20740435543707|06065040606|Census Tract 406.06|2611019|0|G5020|S|2611019|0
207903717222814|06065040609|Census Tract 406.09|23030112|1284583|G5020|S|207403717222814|06065040609|Census Tract 406.09|23051005|1284583|G5020|S|23008780|1284583
207903717222814|06065040609|Census Tract 406.09|23030112|1284583|G5020|S|207403716835657|06071000116|Census Tract 1.16|54919128|0|G5020|S|21332|0
207903717222830|06065040611|Census Tract 406.11|2567636|0|G5020|S|207403717222830|06065040611|Census Tract 406.11|2567636|0|G5020|S|2567636|0
207903717222856|06065040616|Census Tract 406.16|8477461|192259|G5020|S|207403717222856|06065040616|Census Tract 406.16|8477461|192259|G5020|S|8477461|192259
2079015504237777|06065040617|Census Tract 406.17|2724059|0|G5020|S|207403717222319|06065040607|Census Tract 406.07|21344825|4765|G5020|S|2724059|0
2079015504238438|06065040618|Census Tract 406.18|18620766|4765|G5020|S|207403717222319|06065040607|Census Tract 406.07|21344825|4765|G5020|S|18620766|4765
2079015504237771|06065040619|Census Tract 406.19|2106769|0|G5020|S|207403717222834|06065040613|Census Tract 406.13|4205002|0|G5020|S|2106769|0
2079015504237783|06065040620|Census Tract 406.20|2098233|0|G5020|S|207403717222834|06065040613|Census Tract 406.13|4205002|0|G5020|S|2098233|0
2079015504237785|06065040621|Census Tract 406.21|1293749|0|G5020|S|207403717222836|06065040615|Census Tract 406.15|3433690|0|G5020|S|1293749|0
2079015504238433|06065040622|Census Tract 406.22|2139941|0|G5020|S|207403717222836|06065040615|Census Tract 406.15|3433690|0|G5020|S|2139941|0
20790435543650|06065040701|Census Tract 407.01|3515240|315236|G5020|S|20740435543650|06065040701|Census Tract 407.01|3515240|315236|G5020|S|3515240|315236
20790435543718|06065040702|Census Tract 407.02|3119031|2821|G5020|S|20740435543718|06065040702|Census Tract 407.02|3119031|2821|G5020|S|3119031|2821
20790435543644|06065040703|Census Tract 407.03|4223913|127091|G5020|S|20740435543644|06065040703|Census Tract 407.03|4223913|127091|G5020|S|4223913|127091
20790435543642|06065040806|Census Tract 408.06|2703865|108594|G5020|S|20740435543642|06065040806|Census Tract 408.06|2694658|108594|G5020|S|2694658|108594
20790435543642|06065040806|Census Tract 408.06|2703865|108594|G5020|S|20740435543166|06065040807|Census Tract 408.07|2015114|0|G5020|S|9207|0
20790435543166|06065040807|Census Tract 408.07|2005907|0|G5020|S|20740435543166|06065040807|Census Tract 408.07|2015114|0|G5020|S|2005907|0
20790435540202|06065040808|Census Tract 408.08|1736747|0|G5020|S|20740435540202|06065040808|Census Tract 408.08|1790921|0|G5020|S|1733961|0
20790435540202|06065040808|Census Tract 408.08|1736747|0|G5020|S|207403717221988|06065046602|Census Tract 466.02|4788548|0|G5020|S|2786|0
20790435543633|06065040809|Census Tract 408.09|2285044|0|G5020|S|20740435543633|06065040809|Census Tract 408.09|2398713|0|G5020|S|2285044|0
207903717222857|06065040812|Census Tract 408.12|3427722|0|G5020|S|207403717222857|06065040812|Census Tract 408.12|3427722|0|G5020|S|3427722|0
207903717222863|06065040813|Census Tract 408.13|12837511|0|G5020|S|20740435543633|06065040809|Census Tract 408.09|2398713|0|G5020|S|111195|0
207903717222863|06065040813|Census Tract 408.13|12837511|0|G5020|S|207403717222863|06065040813|Census Tract 408.13|12538541|0|G5020|S|12488870|0
207903717222863|06065040813|Census Tract 408.13|12837511|0|G5020|S|207403717222874|06065040816|Census Tract 408.16|1788828|0|G5020|S|235008|0
207903717222863|06065040813|Census Tract 408.13|12837511|0|G5020|S|20740435543212|06065040902|Census Tract 409.02|7621403|0|G5020|S|2438|0
207903717222865|06065040814|Census Tract 408.14|1088362|0|G5020|S|207403717222865|06065040814|Census Tract 408.14|1088362|0|G5020|S|1088362|0
207903717222866|06065040815|Census Tract 408.15|1254559|0|G5020|S|207403717222866|06065040815|Census Tract 408.15|1254559|0|G5020|S|1254559|0
207903717222874|06065040816|Census Tract 408.16|1588712|0|G5020|S|207403717222863|06065040813|Census Tract 408.13|12538541|0|G5020|S|49671|0
207903717222874|06065040816|Census Tract 408.16|1588712|0|G5020|S|207403717222874|06065040816|Census Tract 408.16|1788828|0|G5020|S|1539041|0
207903717222332|06065040821|Census Tract 408.21|1733532|0|G5020|S|207403717222332|06065040821|Census Tract 408.21|1733532|0|G5020|S|1733532|0
20790435543626|06065040901|Census Tract 409.01|2076237|0|G5020|S|20740435543626|06065040901|Census Tract 409.01|2104193|0|G5020|S|2076237|0
20790435543212|06065040902|Census Tract 409.02|7661700|0|G5020|S|207403717222874|06065040816|Census Tract 408.16|1788828|0|G5020|S|14779|0
20790435543212|06065040902|Census Tract 409.02|7661700|0|G5020|S|20740435543626|06065040901|Census Tract 409.01|2104193|0|G5020|S|27956|0
20790435543212|06065040902|Census Tract 409.02|7661700|0|G5020|S|20740435543212|06065040902|Census Tract 409.02|7621403|0|G5020|S|7618965|0
20790435543185|06065040903|Census Tract 409.03|855032|0|G5020|S|20740435543185|06065040903|Census Tract 409.03|855032|0|G5020|S|855032|0
20790435540209|06065040904|Census Tract 409.04|1251984|0|G5020|S|20740435540209|06065040904|Census Tract 409.04|1251984|0|G5020|S|1251984|0
20790435543223|06065041001|Census Tract 410.01|490471|0|G5020|S|20740435543223|06065041001|Census Tract 410.01|490471|0|G5020|S|490471|0
20790435543661|06065041002|Census Tract 410.02|1022398|0|G5020|S|20740435543661|06065041002|Census Tract 410.02|1022398|0|G5020|S|1022398|0
20790435543231|06065041003|Census Tract 410.03|1847604|0|G5020|S|20740435543231|06065041003|Census Tract 410.03|1847604|0|G5020|S|1847604|0
20790435543214|06065041004|Census Tract 410.04|9887944|379537|G5020|S|20740435543676|06065040402|Census Tract 404.02|4861465|27897|G5020|S|127382|0
20790435543214|06065041004|Census Tract 410.04|9887944|379537|G5020|S|20740435543214|06065041004|Census Tract 410.04|9787584|447567|G5020|S|9760562|379537
207903717221520|06065041101|Census Tract 411.01|1578447|0|G5020|S|207403717221520|06065041101|Census Tract 411.01|1578447|0|G5020|S|1578447|0
207903717221521|06065041102|Census Tract 411.02|2458349|0|G5020|S|207403717221521|06065041102|Census Tract 411.02|2458349|0|G5020|S|2458349|0
20790435541194|06065041201|Census Tract 412.01|2584651|0|G5020|S|20740435541194|06065041201|Census Tract 412.01|2584651|0|G5020|S|2584651|0
20790435543208|06065041202|Census Tract 412.02|1244763|0|G5020|S|20740435543208|06065041202|Census Tract 412.02|1244763|0|G5020|S|1244763|0
20790435543205|06065041203|Census Tract 412.03|859630|0|G5020|S|20740435543205|06065041203|Census Tract 412.03|859630|0|G5020|S|859630|0
207903717221522|06065041301|Census Tract 413.01|2122288|0|G5020|S|207403717221522|06065041301|Census Tract 413.01|2122288|0|G5020|S|2122288|0
207903717221525|06065041302|Census Tract 413.02|1485889|0|G5020|S|207403717221525|06065041302|Census Tract 413.02|1485889|0|G5020|S|1485889|0
20790435543159|06065041403|Census Tract 414.03|2285517|0|G5020|S|20740435543159|06065041403|Census Tract 414.03|2285517|0|G5020|S|2285517|0
20790435541214|06065041404|Census Tract 414.04|1362653|0|G5020|S|20740435541214|06065041404|Census Tract 414.04|1362653|0|G5020|S|1362653|0
20790435543931|06065041405|Census Tract 414.05|1783302|0|G5020|S|20740435543931|06065041405|Census Tract 414.05|1783302|0|G5020|S|1783302|0
20790435543179|06065041406|Census Tract 414.06|1880015|0|G5020|S|20740435543179|06065041406|Census Tract 414.06|1880015|0|G5020|S|1880015|0
20790435541181|06065041407|Census Tract 414.07|1614719|0|G5020|S|20740435541181|06065041407|Census Tract 414.07|1614719|0|G5020|S|1614719|0
20790435543918|06065041408|Census Tract 414.08|1422469|0|G5020|S|20740435543918|06065041408|Census Tract 414.08|1422469|0|G5020|S|1422469|0
20790435543152|06065041410|Census Tract 414.10|1953877|0|G5020|S|20740435543834|06065041409|Census Tract 414.09|42213927|53718|G5020|S|43074|0
20790435543152|06065041410|Census Tract 414.10|1953877|0|G5020|S|20740435543152|06065041410|Census Tract 414.10|1945132|0|G5020|S|1908841|0
20790435543152|06065041410|Census Tract 414.10|1953877|0|G5020|S|20740435543804|06065041600|Census Tract 416|3279701|816|G5020|S|1962|0
20790435543172|06065041411|Census Tract 414.11|883431|0|G5020|S|20740435543172|06065041411|Census Tract 414.11|883370|0|G5020|S|883370|0
20790435543172|06065041411|Census Tract 414.11|883431|0|G5020|S|20740435541187|06065041412|Census Tract 414.12|2153668|0|G5020|S|61|0
20790435541187|06065041412|Census Tract 414.12|2153531|0|G5020|S|20740435541187|06065041412|Census Tract 414.12|2153668|0|G5020|S|2153531|0
2079015504237952|06065041413|Census Tract 414.13|6143827|0|G5020|S|20740435543834|06065041409|Census Tract 414.09|42213927|53718|G5020|S|6143827|0
2079015504238016|06065041414|Census Tract 414.14|5564242|29198|G5020|S|20740435543834|06065041409|Census Tract 414.09|42213927|53718|G5020|S|5564242|29198
2079015504237892|06065041415|Census Tract 414.15|30462860|24520|G5020|S|20740435543834|06065041409|Census Tract 414.09|42213927|53718|G5020|S|30462784|24520
2079015504237892|06065041415|Census Tract 414.15|30462860|24520|G5020|S|20740435541187|06065041412|Census Tract 414.12|2153668|0|G5020|S|76|0
20790435544064|06065041500|Census Tract 415|14041106|46542|G5020|S|207403717222814|06065040609|Census Tract 406.09|23051005|1284583|G5020|S|7220|0
20790435544064|06065041500|Census Tract 415|14041106|46542|G5020|S|20740435544064|06065041500|Census Tract 415|13983653|46542|G5020|S|13983653|46542
20790435544064|06065041500|Census Tract 415|14041106|46542|G5020|S|20740435543804|06065041600|Census Tract 416|3279701|816|G5020|S|11949|0
20790435544064|06065041500|Census Tract 415|14041106|46542|G5020|S|20740435543924|06065041904|Census Tract 419.04|3884695|0|G5020|S|13668|0
20790435544064|06065041500|Census Tract 415|14041106|46542|G5020|S|207403717223809|06065048200|Census Tract 482|1873338|0|G5020|S|24616|0
2079015504238168|06065041601|Census Tract 416.01|829717|0|G5020|S|20740435543804|06065041600|Census Tract 416|3279701|816|G5020|S|829717|0
2079015504237988|06065041602|Census Tract 416.02|2448840|816|G5020|S|20740435543152|06065041410|Census Tract 414.10|1945132|0|G5020|S|18084|0
2079015504237988|06065041602|Census Tract 416.02|2448840|816|G5020|S|20740435543804|06065041600|Census Tract 416|3279701|816|G5020|S|2430756|816
20790435543978|06065041702|Census Tract 417.02|1521714|0|G5020|S|20740435543978|06065041702|Census Tract 417.02|1521714|0|G5020|S|1521714|0
20790435543997|06065041703|Census Tract 417.03|977552|0|G5020|S|20740435543997|06065041703|Census Tract 417.03|977552|0|G5020|S|977552|0
20790435544057|06065041704|Census Tract 417.04|915676|0|G5020|S|20740435544057|06065041704|Census Tract 417.04|915676|0|G5020|S|915676|0
20790435543985|06065041803|Census Tract 418.03|3316453|0|G5020|S|20740435543985|06065041803|Census Tract 418.03|3035103|0|G5020|S|3027093|0
20790435543985|06065041803|Census Tract 418.03|3316453|0|G5020|S|20740435544004|06065041808|Census Tract 418.08|3112681|0|G5020|S|18860|0
20790435543985|06065041803|Census Tract 418.03|3316453|0|G5020|S|207403717223795|06065048100|Census Tract 481|66197842|0|G5020|S|270500|0
20790435544016|06065041804|Census Tract 418.04|2388550|0|G5020|S|20740435544016|06065041804|Census Tract 418.04|2322503|0|G5020|S|2322503|0
20790435544016|06065041804|Census Tract 418.04|2388550|0|G5020|S|207403717223795|06065048100|Census Tract 481|66197842|0|G5020|S|66047|0
20790435544009|06065041805|Census Tract 418.05|1659875|0|G5020|S|20740435544009|06065041805|Census Tract 418.05|1659875|0|G5020|S|1659875|0
20790435543965|06065041806|Census Tract 418.06|1596497|0|G5020|S|20740435543985|06065041803|Census Tract 418.03|3035103|0|G5020|S|1225|0
20790435543965|06065041806|Census Tract 418.06|1596497|0|G5020|S|20740435543965|06065041806|Census Tract 418.06|1595272|0|G5020|S|1595272|0
20790435543991|06065041807|Census Tract 418.07|1010747|0|G5020|S|20740435543991|06065041807|Census Tract 418.07|1010747|0|G5020|S|1010747|0
20790435544004|06065041808|Census Tract 418.08|3100430|0|G5020|S|20740435543985|06065041803|Census Tract 418.03|3035103|0|G5020|S|6785|0
20790435544004|06065041808|Census Tract 418.08|3100430|0|G5020|S|20740435544004|06065041808|Census Tract 418.08|3112681|0|G5020|S|3093645|0
20790435540437|06065041809|Census Tract 418.09|2712782|0|G5020|S|20740435540437|06065041809|Census Tract 418.09|2712782|0|G5020|S|2712782|0
20790435543854|06065041810|Census Tract 418.10|3522610|0|G5020|S|20740435543854|06065041810|Census Tract 418.10|3539798|0|G5020|S|3522610|0
20790435543971|06065041812|Census Tract 418.12|1303241|0|G5020|S|20740435544004|06065041808|Census Tract 418.08|3112681|0|G5020|S|176|0
20790435543971|06065041812|Census Tract 418.12|1303241|0|G5020|S|20740435543971|06065041812|Census Tract 418.12|1303065|0|G5020|S|1303065|0
20790435543905|06065041813|Census Tract 418.13|1788872|0|G5020|S|20740435543905|06065041813|Census Tract 418.13|1788872|0|G5020|S|1788872|0
20790435543924|06065041904|Census Tract 419.04|3867240|0|G5020|S|20740435543924|06065041904|Census Tract 419.04|3884695|0|G5020|S|3867240|0
20790435544035|06065041905|Census Tract 419.05|805655|0|G5020|S|20740435544035|06065041905|Census Tract 419.05|805655|0|G5020|S|805655|0
20790435543867|06065041906|Census Tract 419.06|1427790|23643|G5020|S|20740435543867|06065041906|Census Tract 419.06|1427790|23643|G5020|S|1427790|23643
20790435543847|06065041909|Census Tract 419.09|8722005|558502|G5020|S|20740435543847|06065041909|Census Tract 419.09|8722005|558502|G5020|S|8722005|558502
207903717222897|06065041910|Census Tract 419.10|11145322|2955|G5020|S|207403717222897|06065041910|Census Tract 419.10|11205638|2955|G5020|S|11145322|2955
207903717221537|06065041912|Census Tract 419.12|4446211|0|G5020|S|207403717221537|06065041912|Census Tract 419.12|4401707|0|G5020|S|4401707|0
207903717221537|06065041912|Census Tract 419.12|4446211|0|G5020|S|207403717221547|06065041913|Census Tract 419.13|3789798|0|G5020|S|17057|0
207903717221537|06065041912|Census Tract 419.12|4446211|0|G5020|S|207403717223795|06065048100|Census Tract 481|66197842|0|G5020|S|27447|0
207903717221547|06065041913|Census Tract 419.13|4206042|0|G5020|S|207403717221547|06065041913|Census Tract 419.13|3789798|0|G5020|S|3772741|0
207903717221547|06065041913|Census Tract 419.13|4206042|0|G5020|S|207403717223795|06065048100|Census Tract 481|66197842|0|G5020|S|433301|0
2079015504238124|06065041914|Census Tract 419.14|19601465|0|G5020|S|207403717222928|06065041911|Census Tract 419.11|70252564|0|G5020|S|19601465|0
2079015504237812|06065041915|Census Tract 419.15|50635129|0|G5020|S|207403717222928|06065041911|Census Tract 419.11|70252564|0|G5020|S|50635129|0
20790435544041|06065042003|Census Tract 420.03|11544707|0|G5020|S|20740435544041|06065042003|Census Tract 420.03|11544251|0|G5020|S|11544251|0
20790435544041|06065042003|Census Tract 420.03|11544707|0|G5020|S|20740435543937|06065042005|Census Tract 420.05|9812085|0|G5020|S|456|0
20790435540430|06065042004|Census Tract 420.04|5602770|0|G5020|S|20740435540430|06065042004|Census Tract 420.04|5627617|0|G5020|S|5602770|0
20790435543937|06065042005|Census Tract 420.05|9811629|0|G5020|S|20740435543937|06065042005|Census Tract 420.05|9812085|0|G5020|S|9811629|0
20790435540461|06065042007|Census Tract 420.07|133914507|138452|G5020|S|207403717222897|06065041910|Census Tract 419.10|11205638|2955|G5020|S|60316|0
20790435540461|06065042007|Census Tract 420.07|133914507|138452|G5020|S|20740435540461|06065042007|Census Tract 420.07|133854191|138452|G5020|S|133854191|138452
20790435542941|06065042008|Census Tract 420.08|43822552|10906247|G5020|S|20740435542941|06065042008|Census Tract 420.08|43840977|10906247|G5020|S|43822552|10906247
20790435540196|06065042009|Census Tract 420.09|11829143|0|G5020|S|20740435540196|06065042009|Census Tract 420.09|11829143|0|G5020|S|11829143|0
20790435540468|06065042010|Census Tract 420.10|10972812|0|G5020|S|20740435540468|06065042010|Census Tract 420.10|10912191|0|G5020|S|10912191|0
20790435540468|06065042010|Census Tract 420.10|10972812|0|G5020|S|207403717221567|06065042620|Census Tract 426.20|35381632|370099|G5020|S|60621|0
207903717222936|06065042012|Census Tract 420.12|2672876|0|G5020|S|207403717222936|06065042012|Census Tract 420.12|2692473|0|G5020|S|2656948|0
207903717222936|06065042012|Census Tract 420.12|2672876|0|G5020|S|207403717222012|06065046700|Census Tract 467|33135160|36554|G5020|S|15928|0
2079015504237997|06065042015|Census Tract 420.15|1840895|0|G5020|S|207403717222962|06065042013|Census Tract 420.13|2972814|0|G5020|S|1840895|0
2079015504238001|06065042016|Census Tract 420.16|1131919|0|G5020|S|207403717222962|06065042013|Census Tract 420.13|2972814|0|G5020|S|1131919|0
2079015504238004|06065042017|Census Tract 420.17|1469278|0|G5020|S|207403717221548|06065042014|Census Tract 420.14|3880045|0|G5020|S|1469278|0
2079015504238013|06065042018|Census Tract 420.18|2410767|0|G5020|S|207403717221548|06065042014|Census Tract 420.14|3880045|0|G5020|S|2410767|0
20790435541400|06065042206|Census Tract 422.06|2798874|0|G5020|S|20740435541400|06065042206|Census Tract 422.06|2822726|0|G5020|S|2798874|0
20790435540448|06065042207|Census Tract 422.07|2488593|0|G5020|S|20740435540448|06065042207|Census Tract 422.07|2478453|0|G5020|S|2478453|0
20790435540448|06065042207|Census Tract 422.07|2488593|0|G5020|S|20740435541235|06065042208|Census Tract 422.08|1926099|0|G5020|S|10140|0
20790435541235|06065042208|Census Tract 422.08|1915959|0|G5020|S|20740435541235|06065042208|Census Tract 422.08|1926099|0|G5020|S|1915959|0
20790435541277|06065042209|Census Tract 422.09|5564148|9589|G5020|S|20740435541277|06065042209|Census Tract 422.09|5564744|9589|G5020|S|5564148|9589
20790435543131|06065042210|Census Tract 422.10|1347314|0|G5020|S|20740435543131|06065042210|Census Tract 422.10|1347314|0|G5020|S|1347314|0
20790435543102|06065042212|Census Tract 422.12|3833890|0|G5020|S|20740435543102|06065042212|Census Tract 422.12|3833890|0|G5020|S|3833890|0
20790435543116|06065042213|Census Tract 422.13|2832955|0|G5020|S|20740435543116|06065042213|Census Tract 422.13|2832282|0|G5020|S|2831949|0
20790435543116|06065042213|Census Tract 422.13|2832955|0|G5020|S|20740435543123|06065042214|Census Tract 422.14|26879882|0|G5020|S|651|0
20790435543116|06065042213|Census Tract 422.13|2832955|0|G5020|S|207403717221981|06065046500|Census Tract 465|4727630|16066|G5020|S|355|0
