Indicator,Geography,Year,Strata,Strata Name,Numerator,Denominator,Rate,Age Adjusted Rate,SE Adjusted Rate
Suicide,Riverside,2005-2007,Race/Ethnicity,White,409,2637410,15.5076,14.0022,0.721081
Suicide,Riverside,2008-2010,Race/Ethnicity,Black,20,389657,5.13272,4.88363,1.1032
Suicide,Riverside,2008-2010,Race/Ethnicity,Asian,21,364916,5.75474,6.00148,1.3643
Suicide,Riverside,2008-2010,Race/Ethnicity,Latino,115,2890550,3.97848,4.44345,0.453142
Suicide,Riverside,2008-2010,Race/Ethnicity,White,438,2651260,16.5204,14.2303,0.716773
Suicide,Riverside,2011-2013,Race/Ethnicity,Black,31,407075,7.6153,7.53709,1.38532
Suicide,Riverside,2011-2013,Race/Ethnicity,Asian,23,394242,5.83398,5.57566,1.1701
Suicide,Riverside,2011-2013,Race/Ethnicity,Latino,125,3117120,4.01011,4.22624,0.402354
Suicide,Riverside,2011-2013,Race/Ethnicity,White,519,2640620,19.6545,17.0666,0.80142
Suicide,Riverside,2014-2016,Race/Ethnicity,Black,15,421138,3.56178,3.82078,1.01094
Suicide,Riverside,2014-2016,Race/Ethnicity,Asian,25,411963,6.06851,5.71941,1.15972
Suicide,Riverside,2014-2016,Race/Ethnicity,Latino,172,3287240,5.23235,5.19794,0.409807
Suicide,Riverside,2014-2016,Race/Ethnicity,White,526,2660560,19.7703,16.8018,0.795859
Suicide,Riverside,2014-2016,Race/Ethnicity,Multi-Race,11,158112,6.9571,8.07504,2.65499
Suicide,Riverside,2017-2019,Race/Ethnicity,Black,25,435559,5.73975,5.43949,1.10652
Suicide,Riverside,2017-2019,Race/Ethnicity,Asian,41,432605,9.47747,8.90611,1.40524
Suicide,Riverside,2017-2019,Race/Ethnicity,Latino,244,3460330,7.05135,7.14697,0.474935
Suicide,Riverside,2017-2019,Race/Ethnicity,White,552,2681520,20.5853,17.8663,0.834392
Suicide,Riverside,2017-2019,Race/Ethnicity,Multi-Race,18,171212,10.5133,13.0588,3.27916
Suicide,Sacramento,2002-2004,Race/Ethnicity,Black,32,388976,8.22673,8.26842,1.47449
Suicide,Sacramento,2002-2004,Race/Ethnicity,Asian,35,491524,7.12071,6.82974,1.16745
Suicide,Sacramento,2002-2004,Race/Ethnicity,Latino,39,712298,5.47523,6.35564,1.11892
Suicide,Sacramento,2002-2004,Race/Ethnicity,White,351,2171490,16.164,14.9426,0.803097
Suicide,Sacramento,2005-2007,Race/Ethnicity,Black,28,405897,6.89829,6.91834,1.31718
Suicide,Sacramento,2005-2007,Race/Ethnicity,Asian,43,535689,8.02705,8.21441,1.26497
Suicide,Sacramento,2005-2007,Race/Ethnicity,Latino,52,793349,6.55449,7.79379,1.17877
Suicide,Sacramento,2005-2007,Race/Ethnicity,White,378,2169730,17.4215,16.1234,0.839915
Suicide,Sacramento,2008-2010,Race/Ethnicity,Black,30,419069,7.15872,7.18521,1.34039
Suicide,Sacramento,2008-2010,Race/Ethnicity,Asian,41,582600,7.03742,6.9343,1.0929
Suicide,Sacramento,2008-2010,Race/Ethnicity,Latino,49,884440,5.54023,6.4396,0.982642
Suicide,Sacramento,2008-2010,Race/Ethnicity,White,396,2112070,18.7494,16.5009,0.85022
Suicide,Sacramento,2011-2013,Race/Ethnicity,Black,32,430586,7.43173,7.27601,1.30374
Suicide,Sacramento,2011-2013,Race/Ethnicity,Asian,42,616209,6.81587,6.50202,1.01199
Suicide,Sacramento,2011-2013,Race/Ethnicity,Latino,49,952597,5.14383,5.66074,0.85396
Suicide,Sacramento,2011-2013,Race/Ethnicity,White,412,2079150,19.8158,17.3762,0.885532
Suicide,Sacramento,2011-2013,Race/Ethnicity,Multi-Race,17,188581,9.01469,12.09,3.02516
Suicide,Sacramento,2014-2016,Race/Ethnicity,Black,23,443390,5.18731,4.81979,1.02828
Suicide,Sacramento,2014-2016,Race/Ethnicity,Asian,52,649496,8.00621,7.97645,1.11351
Suicide,Sacramento,2014-2016,Race/Ethnicity,Latino,66,1009680,6.53671,7.24667,0.92418
Suicide,Sacramento,2014-2016,Race/Ethnicity,White,422,2091070,20.181,18.0138,0.916351
Suicide,Sacramento,2014-2016,Race/Ethnicity,Multi-Race,18,206585,8.71311,12.5061,3.23952
Suicide,Sacramento,2017-2019,Race/Ethnicity,Black,33,451773,7.30455,7.1457,1.2739
Suicide,Sacramento,2017-2019,Race/Ethnicity,Asian,61,686277,8.88854,8.38653,1.08437
Suicide,Sacramento,2017-2019,Race/Ethnicity,Latino,83,1059360,7.83488,8.39589,0.97879
Suicide,Sacramento,2017-2019,Race/Ethnicity,White,415,2074020,20.0094,17.8102,0.918851
Suicide,Sacramento,2017-2019,Race/Ethnicity,Multi-Race,27,221884,12.1685,15.4425,3.14274
Suicide,San Bernardino,2002-2004,Race/Ethnicity,Black,28,483666,5.78912,6.59379,1.36301
Suicide,San Bernardino,2002-2004,Race/Ethnicity,Asian,20,297771,6.71657,7.79205,1.86692
Suicide,San Bernardino,2002-2004,Race/Ethnicity,Latino,110,2384610,4.61291,5.67152,0.63811
Suicide,San Bernardino,2002-2004,Race/Ethnicity,White,373,2240770,16.6461,15.8331,0.826304
Suicide,San Bernardino,2005-2007,Race/Ethnicity,Black,31,509775,6.08112,6.09357,1.09923
Suicide,San Bernardino,2005-2007,Race/Ethnicity,Asian,20,332786,6.00987,6.10305,1.40102
Suicide,San Bernardino,2005-2007,Race/Ethnicity,Latino,123,2678230,4.59259,5.18102,0.508141
Suicide,San Bernardino,2005-2007,Race/Ethnicity,White,329,2243040,14.6676,13.7193,0.768575
Suicide,San Bernardino,2008-2010,Race/Ethnicity,Black,32,518667,6.16966,6.05434,1.08473
Suicide,San Bernardino,2008-2010,Race/Ethnicity,Asian,13,359747,3.61365,3.68483,1.04099
Suicide,San Bernardino,2008-2010,Race/Ethnicity,Latino,160,2913160,5.49231,6.46902,0.571982
Suicide,San Bernardino,2008-2010,Race/Ethnicity,White,424,2125730,19.9461,17.6983,0.886316
Suicide,San Bernardino,2011-2013,Race/Ethnicity,Black,32,521614,6.13481,6.05271,1.10526
Suicide,San Bernardino,2011-2013,Race/Ethnicity,Asian,17,377201,4.50688,4.42736,1.1007
Suicide,San Bernardino,2011-2013,Race/Ethnicity,Latino,151,3113680,4.84957,5.31825,0.472358
Suicide,San Bernardino,2011-2013,Race/Ethnicity,White,400,2045250,19.5575,17.3317,0.903707
Suicide,San Bernardino,2014-2016,Race/Ethnicity,Black,24,529736,4.53056,4.57233,0.957977
Suicide,San Bernardino,2014-2016,Race/Ethnicity,Asian,30,380200,7.89057,7.74366,1.43245
Suicide,San Bernardino,2014-2016,Race/Ethnicity,Latino,174,3249070,5.35538,5.58758,0.446897
Suicide,San Bernardino,2014-2016,Race/Ethnicity,White,392,2040180,19.214,17.672,0.938496
Suicide,San Bernardino,2017-2019,Race/Ethnicity,Black,30,540807,5.54727,5.64158,1.06659
Suicide,San Bernardino,2017-2019,Race/Ethnicity,Asian,24,387397,6.1952,6.75669,1.39046
Suicide,San Bernardino,2017-2019,Race/Ethnicity,Latino,210,3374620,6.22293,6.36842,0.453657
Suicide,San Bernardino,2017-2019,Race/Ethnicity,White,403,2033770,19.8154,18.0335,0.956905
Suicide,San Bernardino,2017-2019,Race/Ethnicity,Multi-Race,15,154007,9.73982,12.8748,3.58312
Suicide,San Diego,2002-2004,Race/Ethnicity,Black,34,465195,7.30876,7.23729,1.27282
Suicide,San Diego,2002-2004,Race/Ethnicity,Asian,49,845158,5.79773,5.27947,0.764143
Suicide,San Diego,2002-2004,Race/Ethnicity,Latino,110,2523480,4.35906,5.1669,0.547023
Suicide,San Diego,2002-2004,Race/Ethnicity,White,731,4684950,15.6032,14.1282,0.52648
Suicide,San Diego,2002-2004,Race/Ethnicity,Multi-Race,11,215422,5.10625,6.85099,2.13495
Suicide,San Diego,2005-2007,Race/Ethnicity,Black,28,457221,6.12396,5.81643,1.14483
Suicide,San Diego,2005-2007,Race/Ethnicity,Asian,54,887287,6.08597,5.70201,0.784905
Suicide,San Diego,2005-2007,Race/Ethnicity,Latino,99,2683050,3.68983,4.03984,0.441485
Suicide,San Diego,2005-2007,Race/Ethnicity,White,725,4618690,15.6971,13.7915,0.519344
Suicide,San Diego,2005-2007,Race/Ethnicity,Multi-Race,12,237891,5.04432,9.53415,3.55224
Suicide,San Diego,2008-2010,Race/Ethnicity,Black,28,456172,6.13803,5.81577,1.14059
Suicide,San Diego,2008-2010,Race/Ethnicity,Asian,62,956613,6.4812,6.0604,0.779126
Suicide,San Diego,2008-2010,Race/Ethnicity,Latino,135,2892740,4.66686,5.06589,0.461952
Suicide,San Diego,2008-2010,Race/Ethnicity,White,829,4574490,18.1222,15.6092,0.556887
Suicide,San Diego,2011-2013,Race/Ethnicity,Black,47,461521,10.1837,9.52688,1.40866
Suicide,San Diego,2011-2013,Race/Ethnicity,Asian,64,1011600,6.32663,5.91617,0.742508
Suicide,San Diego,2011-2013,Race/Ethnicity,Latino,148,3092990,4.78501,5.13372,0.447663
Suicide,San Diego,2011-2013,Race/Ethnicity,White,899,4573130,19.6583,16.9246,0.58518
Suicide,San Diego,2011-2013,Race/Ethnicity,Multi-Race,35,293679,11.9178,12.4265,2.34498
Suicide,San Diego,2014-2016,Race/Ethnicity,Black,46,469737,9.79271,9.29076,1.40918
Suicide,San Diego,2014-2016,Race/Ethnicity,Asian,82,1057290,7.75565,7.13486,0.793884
Suicide,San Diego,2014-2016,Race/Ethnicity,Latino,167,3262860,5.1182,5.44261,0.443183
Suicide,San Diego,2014-2016,Race/Ethnicity,White,893,4634400,19.269,17.0147,0.594012
Suicide,San Diego,2014-2016,Race/Ethnicity,Multi-Race,27,311062,8.67993,9.63696,1.98307
Suicide,San Diego,2017-2019,Race/Ethnicity,Black,44,469750,9.36668,8.67183,1.34254
Suicide,San Diego,2017-2019,Race/Ethnicity,Asian,72,1088850,6.61249,6.29375,0.750178
Suicide,San Diego,2017-2019,Race/Ethnicity,Latino,243,3386900,7.1747,7.27929,0.483389
Suicide,San Diego,2017-2019,Race/Ethnicity,White,891,4621660,19.2788,16.8031,0.59209
Suicide,San Diego,2017-2019,Race/Ethnicity,Multi-Race,26,325627,7.9846,8.27076,1.7151
Suicide,San Francisco,2002-2004,Race/Ethnicity,Asian,53,751518,7.05239,6.22464,0.86777
Suicide,San Francisco,2002-2004,Race/Ethnicity,Latino,16,339344,4.71498,4.43863,1.1657
Suicide,San Francisco,2002-2004,Race/Ethnicity,White,194,1016630,19.0826,16.3157,1.21523
Suicide,San Francisco,2005-2007,Race/Ethnicity,Black,21,154916,13.5558,12.8755,2.84586
Suicide,San Francisco,2005-2007,Race/Ethnicity,Asian,57,764064,7.46011,6.33589,0.857977
Suicide,San Francisco,2005-2007,Race/Ethnicity,Latino,23,346831,6.63147,6.55231,1.41834
Suicide,San Francisco,2005-2007,Race/Ethnicity,White,177,1010220,17.521,14.7072,1.13091
Suicide,San Francisco,2008-2010,Race/Ethnicity,Black,18,145399,12.3797,11.4536,2.76542
Suicide,San Francisco,2008-2010,Race/Ethnicity,Asian,64,795443,8.04584,6.684,0.861083
Suicide,San Francisco,2008-2010,Race/Ethnicity,Latino,23,362599,6.34309,6.60557,1.43393
Suicide,San Francisco,2008-2010,Race/Ethnicity,White,158,1020060,15.4893,13.0718,1.06552
Suicide,San Francisco,2011-2013,Race/Ethnicity,Asian,47,830988,5.65592,4.9108,0.755257
Suicide,San Francisco,2011-2013,Race/Ethnicity,Latino,22,384881,5.71605,5.80877,1.26124
Suicide,San Francisco,2011-2013,Race/Ethnicity,White,149,1043420,14.28,13.1781,1.17043
Suicide,San Francisco,2014-2016,Race/Ethnicity,Asian,55,861074,6.38737,5.38144,0.763814
Suicide,San Francisco,2014-2016,Race/Ethnicity,Latino,37,411025,9.00188,8.67331,1.44907
Suicide,San Francisco,2014-2016,Race/Ethnicity,White,163,1070530,15.226,14.182,1.22992
Suicide,San Francisco,2017-2019,Race/Ethnicity,Black,21,137382,15.2858,14.5337,3.29719
Suicide,San Francisco,2017-2019,Race/Ethnicity,Asian,58,872373,6.64853,5.48231,0.762647
Suicide,San Francisco,2017-2019,Race/Ethnicity,Latino,26,428293,6.07061,5.87279,1.17987
Suicide,San Francisco,2017-2019,Race/Ethnicity,White,149,1074030,13.873,11.544,0.994147
Suicide,San Joaquin,2002-2004,Race/Ethnicity,Asian,15,234959,6.3841,6.77587,1.82751
Suicide,San Joaquin,2002-2004,Race/Ethnicity,Latino,21,627240,3.348,3.65124,0.833756
Suicide,San Joaquin,2002-2004,Race/Ethnicity,White,134,808725,16.5693,15.4951,1.36287
Suicide,San Joaquin,2005-2007,Race/Ethnicity,Asian,15,260241,5.7639,5.86148,1.5417
Suicide,San Joaquin,2005-2007,Race/Ethnicity,Latino,21,707634,2.96764,3.6784,0.877266
Suicide,San Joaquin,2005-2007,Race/Ethnicity,White,88,803875,10.947,9.93609,1.08275
Suicide,San Joaquin,2008-2010,Race/Ethnicity,Black,13,144224,9.01378,10.7022,3.07057
Suicide,San Joaquin,2008-2010,Race/Ethnicity,Asian,19,279861,6.7891,6.9139099999999996,1.59992
Suicide,San Joaquin,2008-2010,Race/Ethnicity,Latino,27,776815,3.47573,3.91555,0.803311
Suicide,San Joaquin,2008-2010,Race/Ethnicity,White,129,762381,16.9207,15.9268,1.45337
Suicide,San Joaquin,2011-2013,Race/Ethnicity,Asian,24,294511,8.1491,8.53501,1.75744
Suicide,San Joaquin,2011-2013,Race/Ethnicity,Latino,43,830307,5.17881,5.80009,0.9214
Suicide,San Joaquin,2011-2013,Race/Ethnicity,White,145,738934,19.6229,17.2897,1.50834
Suicide,San Joaquin,2014-2016,Race/Ethnicity,Asian,26,310085,8.38479,8.56721,1.69618
Suicide,San Joaquin,2014-2016,Race/Ethnicity,Latino,50,883153,5.66153,5.89313,0.870052
Suicide,San Joaquin,2014-2016,Race/Ethnicity,White,125,743515,16.812,15.6473,1.48705
Suicide,San Joaquin,2017-2019,Race/Ethnicity,Asian,35,322916,10.8387,9.68429,1.65065
Suicide,San Joaquin,2017-2019,Race/Ethnicity,Latino,57,928438,6.13934,6.68944,0.905516
Suicide,San Joaquin,2017-2019,Race/Ethnicity,White,135,742042,18.193,16.6146,1.52004
Suicide,San Luis Obispo,2002-2004,Race/Ethnicity,White,86,575328,14.948,13.3975,1.4934
Suicide,San Luis Obispo,2005-2007,Race/Ethnicity,White,101,577687,17.4835,15.3157,1.59893
Suicide,San Luis Obispo,2008-2010,Race/Ethnicity,Latino,12,163084,7.35815,7.6751,2.27801
Suicide,San Luis Obispo,2008-2010,Race/Ethnicity,White,111,577427,19.2232,16.2566,1.65897
Suicide,San Luis Obispo,2011-2013,Race/Ethnicity,Latino,16,174804,9.15311,9.37879,2.40087
Suicide,San Luis Obispo,2011-2013,Race/Ethnicity,White,115,575602,19.9791,16.4992,1.66491
Suicide,San Luis Obispo,2014-2016,Race/Ethnicity,Latino,18,183161,9.82744,11.5959,2.79995
Suicide,San Luis Obispo,2014-2016,Race/Ethnicity,White,137,578785,23.6703,19.6157,1.86971
Suicide,San Luis Obispo,2017-2019,Race/Ethnicity,White,143,575584,24.8443,20.5288,1.89694
Suicide,San Mateo,2002-2004,Race/Ethnicity,Asian,29,486032,5.96669,5.9608,1.15292
Suicide,San Mateo,2002-2004,Race/Ethnicity,Latino,19,492941,3.85441,4.62376,1.22295
Suicide,San Mateo,2002-2004,Race/Ethnicity,White,117,980975,11.9269,10.1506,0.976149
Suicide,San Mateo,2005-2007,Race/Ethnicity,Asian,23,497946,4.61898,4.56235,0.997175
Suicide,San Mateo,2005-2007,Race/Ethnicity,Latino,25,508296,4.9184,5.12078,1.08685
Suicide,San Mateo,2005-2007,Race/Ethnicity,White,120,944916,12.6995,10.5991,1.02792
Suicide,San Mateo,2008-2010,Race/Ethnicity,Asian,21,523071,4.01475,3.94035,0.881455
Suicide,San Mateo,2008-2010,Race/Ethnicity,Latino,25,539255,4.63602,5.74337,1.23342
Suicide,San Mateo,2008-2010,Race/Ethnicity,White,146,928117,15.7308,13.159,1.16575
Suicide,San Mateo,2011-2013,Race/Ethnicity,Asian,25,555677,4.49902,4.38234,0.89242
Suicide,San Mateo,2011-2013,Race/Ethnicity,Latino,24,566557,4.23611,4.4716,0.939626
Suicide,San Mateo,2011-2013,Race/Ethnicity,White,134,929618,14.4145,11.8533,1.12287
Suicide,San Mateo,2014-2016,Race/Ethnicity,Asian,30,584747,5.13042,5.21021,0.982862
Suicide,San Mateo,2014-2016,Race/Ethnicity,Latino,23,594519,3.86867,3.84192,0.816162
Suicide,San Mateo,2014-2016,Race/Ethnicity,White,116,935179,12.404,11.0424,1.14091
Suicide,San Mateo,2017-2019,Race/Ethnicity,Asian,37,599195,6.17495,5.84497,1.0075
Suicide,San Mateo,2017-2019,Race/Ethnicity,Latino,32,608874,5.2556,5.15652,0.924916
Suicide,San Mateo,2017-2019,Race/Ethnicity,White,115,915779,12.5576,10.8475,1.1368
Suicide,Santa Barbara,2002-2004,Race/Ethnicity,Latino,12,454564,2.63989,2.9146,1.13139
Suicide,Santa Barbara,2002-2004,Race/Ethnicity,White,96,665773,14.4193,11.9785,1.27061
Suicide,Santa Barbara,2005-2007,Race/Ethnicity,White,85,642313,13.2334,11.3111,1.28247
Suicide,Santa Barbara,2008-2010,Race/Ethnicity,Latino,35,531857,6.58071,7.33048,1.32022
Suicide,Santa Barbara,2008-2010,Race/Ethnicity,White,91,620897,14.6562,12.1208,1.34139
Suicide,Santa Barbara,2011-2013,Race/Ethnicity,Latino,22,566810,3.88137,4.07956,0.910353
Suicide,Santa Barbara,2011-2013,Race/Ethnicity,White,108,608219,17.7568,14.8736,1.542
Suicide,Santa Barbara,2014-2016,Race/Ethnicity,Latino,26,604145,4.3036,4.15152,0.83204
Suicide,Santa Barbara,2014-2016,Race/Ethnicity,White,140,606731,23.0745,19.0003,1.74964
Suicide,Santa Barbara,2017-2019,Race/Ethnicity,Latino,33,628812,5.24799,6.04891,1.12633
Suicide,Santa Barbara,2017-2019,Race/Ethnicity,White,119,591940,20.1034,16.1961,1.63409
Suicide,Santa Clara,2002-2004,Race/Ethnicity,Asian,65,1422300,4.57006,4.58214,0.591198
Suicide,Santa Clara,2002-2004,Race/Ethnicity,Latino,49,1272460,3.85081,4.79217,0.788255
Suicide,Santa Clara,2002-2004,Race/Ethnicity,White,286,2110380,13.5521,12.0988,0.726097
Suicide,Santa Clara,2005-2007,Race/Ethnicity,Asian,56,1522330,3.67858,4.07682,0.57232
Suicide,Santa Clara,2005-2007,Race/Ethnicity,Latino,54,1325880,4.07276,4.40907,0.659497
Suicide,Santa Clara,2005-2007,Race/Ethnicity,White,221,2012320,10.9824,9.4664,0.651447
Suicide,Santa Clara,2008-2010,Race/Ethnicity,Black,14,129189,10.8368,9.90654,2.66569
Suicide,Santa Clara,2008-2010,Race/Ethnicity,Asian,80,1665540,4.80324,5.1596,0.594612
Suicide,Santa Clara,2008-2010,Race/Ethnicity,Latino,50,1419140,3.52327,4.00417,0.614004
Suicide,Santa Clara,2008-2010,Race/Ethnicity,White,289,1934240,14.9413,12.9808,0.792589
Suicide,Santa Clara,2011-2013,Race/Ethnicity,Asian,88,1787120,4.92413,4.92989,0.536745
Suicide,Santa Clara,2011-2013,Race/Ethnicity,Latino,60,1498660,4.00358,4.11661,0.557901
Suicide,Santa Clara,2011-2013,Race/Ethnicity,White,280,1911220,14.6503,12.4214,0.786222
Suicide,Santa Clara,2011-2013,Race/Ethnicity,Multi-Race,11,160727,6.84391,6.83847,2.16108
Suicide,Santa Clara,2014-2016,Race/Ethnicity,Asian,83,1900960,4.36621,4.38173,0.490066
Suicide,Santa Clara,2014-2016,Race/Ethnicity,Latino,71,1573570,4.51203,4.7239,0.583145
Suicide,Santa Clara,2014-2016,Race/Ethnicity,White,273,1924370,14.1864,11.9727,0.775592
Suicide,Santa Clara,2017-2019,Race/Ethnicity,Asian,96,1956470,4.90679,4.92185,0.510444
Suicide,Santa Clara,2017-2019,Race/Ethnicity,Latino,80,1618490,4.94287,5.06402,0.580718
Suicide,Santa Clara,2017-2019,Race/Ethnicity,White,261,1896280,13.7638,12.1629,0.818277
Suicide,Santa Clara,2017-2019,Race/Ethnicity,Multi-Race,12,182332,6.5814,8.35875,2.74584
Suicide,Santa Cruz,2002-2004,Race/Ethnicity,White,89,490933,18.1288,16.3878,1.77063
Suicide,Santa Cruz,2005-2007,Race/Ethnicity,Latino,11,230002,4.78257,6.88408,2.63996
Suicide,Santa Cruz,2005-2007,Race/Ethnicity,White,71,478585,14.8354,12.5012,1.53215
Suicide,Santa Cruz,2008-2010,Race/Ethnicity,White,91,474406,19.1819,17.1214,1.88889
Suicide,Santa Cruz,2011-2013,Race/Ethnicity,Latino,14,265009,5.28285,5.27047,1.43731
Suicide,Santa Cruz,2011-2013,Race/Ethnicity,White,92,471757,19.5016,17.5427,1.95778
Suicide,Santa Cruz,2014-2016,Race/Ethnicity,Latino,15,280589,5.3459,6.05514,1.71174
Suicide,Santa Cruz,2014-2016,Race/Ethnicity,White,112,472104,23.7236,20.6102,2.11157
Suicide,Santa Cruz,2017-2019,Race/Ethnicity,Latino,16,294340,5.43589,6.23144,1.6458
Suicide,Santa Cruz,2017-2019,Race/Ethnicity,White,104,467627,22.2399,18.1644,1.95356
Suicide,Shasta,2002-2004,Race/Ethnicity,White,88,439395,20.0275,18.7512,2.06212
Suicide,Shasta,2005-2007,Race/Ethnicity,White,112,443079,25.2776,23.7771,2.33048
Suicide,Shasta,2008-2010,Race/Ethnicity,White,102,440464,23.1574,21.1185,2.19505
Suicide,Shasta,2011-2013,Race/Ethnicity,White,120,437306,27.4408,24.1754,2.35617
Suicide,Shasta,2014-2016,Race/Ethnicity,White,115,434103,26.4914,24.0192,2.41637
Suicide,Shasta,2017-2019,Race/Ethnicity,White,137,439955,31.1395,28.29,2.6235
Suicide,Siskiyou,2005-2007,Race/Ethnicity,White,36,109638,32.8354,30.4438,5.62724
Suicide,Siskiyou,2008-2010,Race/Ethnicity,White,21,107960,19.4517,17.0356,4.08914
Suicide,Siskiyou,2011-2013,Race/Ethnicity,White,32,105507,30.3296,28.1563,5.68773
Suicide,Siskiyou,2014-2016,Race/Ethnicity,White,34,103675,32.7948,26.7538,5.22875
Suicide,Solano,2002-2004,Race/Ethnicity,Black,11,179676,6.12214,6.1137,1.84815
Suicide,Solano,2002-2004,Race/Ethnicity,Latino,20,243248,8.22205,7.84116,1.81014
Suicide,Solano,2002-2004,Race/Ethnicity,White,67,573410,11.6845,10.6329,1.31502
Suicide,Solano,2005-2007,Race/Ethnicity,Latino,17,262258,6.48217,6.82026,1.70913
Suicide,Solano,2005-2007,Race/Ethnicity,White,87,552299,15.7523,14.4739,1.58243
Suicide,Solano,2008-2010,Race/Ethnicity,Black,15,179298,8.36598,9.06763,2.41724
Suicide,Solano,2008-2010,Race/Ethnicity,Latino,20,286139,6.98961,8.23539,2.08548
Suicide,Solano,2008-2010,Race/Ethnicity,White,89,522976,17.018,14.659,1.60308
Suicide,Solano,2011-2013,Race/Ethnicity,Black,16,178627,8.95723,8.46064,2.13886
Suicide,Solano,2011-2013,Race/Ethnicity,Asian,13,180585,7.19884,7.15238,2.03358
Suicide,Solano,2011-2013,Race/Ethnicity,Latino,23,307041,7.49086,8.91231,1.97951
Suicide,Solano,2011-2013,Race/Ethnicity,White,87,505980,17.1943,14.518,1.64043
Suicide,Solano,2014-2016,Race/Ethnicity,Asian,14,189160,7.40114,7.87773,2.11389
Suicide,Solano,2014-2016,Race/Ethnicity,Latino,28,323708,8.64977,9.30421,1.86236
Suicide,Solano,2014-2016,Race/Ethnicity,White,110,510139,21.5628,18.3044,1.8513
Suicide,Solano,2017-2019,Race/Ethnicity,Asian,16,199270,8.02931,7.68613,1.99238
Suicide,Solano,2017-2019,Race/Ethnicity,Latino,22,344014,6.39509,6.65869,1.50056
Suicide,Solano,2017-2019,Race/Ethnicity,White,112,519382,21.5641,19.3057,1.96273
Suicide,Sonoma,2002-2004,Race/Ethnicity,Latino,12,279627,4.29144,5.49283,1.85603
Suicide,Sonoma,2002-2004,Race/Ethnicity,White,173,1013650,17.067,15.2524,1.20028
Suicide,Sonoma,2005-2007,Race/Ethnicity,Latino,11,308010,3.57131,4.71786,1.76245
Suicide,Sonoma,2005-2007,Race/Ethnicity,White,134,989150,13.547,11.7871,1.07037
Suicide,Sonoma,2008-2010,Race/Ethnicity,Latino,15,346787,4.32543,3.94336,1.05861
Suicide,Sonoma,2008-2010,Race/Ethnicity,White,182,970824,18.747,15.8848,1.25677
Suicide,Sonoma,2011-2013,Race/Ethnicity,Latino,12,377230,3.18109,4.98755,1.73249
Suicide,Sonoma,2011-2013,Race/Ethnicity,White,156,961431,16.2258,12.8171,1.11289
Suicide,Sonoma,2014-2016,Race/Ethnicity,Latino,26,400615,6.49002,7.25631,1.53246
Suicide,Sonoma,2014-2016,Race/Ethnicity,White,187,960595,19.4671,16.381,1.3177
Suicide,Sonoma,2017-2019,Race/Ethnicity,Latino,24,426898,5.62195,5.38409,1.11291
Suicide,Sonoma,2017-2019,Race/Ethnicity,White,180,963571,18.6805,16.0334,1.32056
